PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms,llm_suggest,overall_score,overall_justification,include,confidence,screening_stage,screening_mode,screening_strategy,screening_profile,screening_topic,screening_disease,model,prompt_tokens,completion_tokens,total_tokens,wall_time_ms,parse_error,api_error,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification
36089749,Rapid and reliable inactivation protocols for the diagnostics of emerging viruses: The example of SARS-CoV-2 and monkeypox virus.,"Grégory Quéromès, Emilie Frobert, Maude Bouscambert-Duchamp, Antoine Oblette, Martine Valette, Geneviève Billaud, Vanessa Escuret, Bruno Lina, Florence Morfin, Alexandre Gaymard",Journal of medical virology. 2022. doi: 10.1002/jmv.28126..,Quéromès,Journal of medical virology,2023,2022/09/21,,,10.1002/jmv.28126,"The emergence and sustained transmission of novel pathogens are exerting an increasing demand on the diagnostics sector worldwide, as seen with the ongoing severe acute respiratory coronavirus 2 (SARS-CoV-2) pandemic and the more recent public health concern of monkeypox virus (MPXV) since May 2022. Appropriate and reliable viral inactivation measures are needed to ensure the safety of personnel handling these infectious samples. In the present study, seven commercialized diagnosis buffers, heat (56°C and 60°C), and sodium dodecyl sulfate detergent (2.0%, 1.0%, and 0.5% final concentrations) were tested against infectious SARS-CoV-2 and MPXV culture isolates on Vero cell culture. Cytopathic effects were observed up to 7 days postinoculation and viral load evolution was measured by semiquantitative polymerase chain reaction. The World Health Organization recommends an infectious titer reduction of at least 4 log10 . As such, the data show efficacious SARS-CoV-2 inactivation by all investigated methods, with >6.0 log10 reduction. MPXV inactivation was also validated with all investigated methods with 6.9 log10 reductions, although some commercial buffers required a longer incubation period to yield complete inactivation. These results are valuable for facilities, notably those without biosafety level-3 capabilities, that need to implement rapid and reliable protocols common against both SARS-CoV-2 and MPXV.",SARS-CoV-2; emerging pathogen; inactivation; monkeypox virus; risk management,Journal Article,[MeSH] Animals; [MeSH] Chlorocebus aethiops; [MeSH] Humans; [MeSH] SARS-CoV-2; [MeSH] COVID-19; [MeSH] Monkeypox virus; [MeSH] Virus Inactivation; [MeSH] Vero Cells; [MeSH] COVID-19 Testing,unlikely_candidate,0,"The paper focuses on viral inactivation methods and does not provide data on serial intervals, generation time, or R0/Rt of mpox.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,515,43,558,477.5,,,,,,,,,,,,
38401606,"Epidemiological findings, estimates of the instantaneous reproduction number, and control strategies of the first Mpox outbreak in Latin America.","Cándida Díaz-Brochero, Zulma M Cucunubá",Travel medicine and infectious disease. 2024. doi: 10.1016/j.tmaid.2024.102701..,Díaz-Brochero,Travel medicine and infectious disease,2024,2024/02/22,,,10.1016/j.tmaid.2024.102701,"BACKGROUND: The 2022-2023 period marked the largest global Mpox outbreak, with Latin America's situation notably underexplored. This study aims to estimate Mpox's instantaneous reproduction number (R(t)), analyze epidemiological trends, and map vaccination efforts in six Latin American countries. METHODS: Utilizing Pan American Health Organization Mpox surveillance data, we examined demographic characteristics, cumulative incidence rates, and epidemic curves, calculated R(t) with weekly sliding windows for each country, alongside a review of vaccination initiatives. RESULTS: From 2022 to 2023, 25,503 Mpox cases and 71 deaths were reported across Argentina, Brazil, Chile, Colombia, Mexico and Peru, with a significant majority (91.8%-98.5%) affecting men, with a mean age of 32-35 years. Maximum R(t) values varied across countries: Argentina (2.63; 0.85 to 5.39), Brazil (3.13; 2.61 to 3.69), Chile (2.91; 1.55 to 4.70), Colombia (3.15; 2.07 to 4.44), Mexico (2.28; 1.18 to 3.75), and Peru (2.84; 2.33 to 3.40). The epidemic's peak occurred between August and September 2022 with R(t) values subsequently dropping below 1. From November 2022, and as of February 2024, only Chile, Peru, and Brazil had initiated Mpox vaccination campaigns, with Colombia launching a Clinical Trial. CONCLUSION: The peak of the Mpox epidemic in the studied countries occurred before the commencement of vaccination programs. This trend may be then partly attributed to a combination of behavioral modifications in key affected communities and contact tracing local programs. Therefore, the proportion of the at-risk population that remains susceptible is still uncertain, highlighting the need for continued surveillance and evaluation of vaccination strategies.",Incidence; Instantaneous reproduction number; Monkeypox; Mpox; Outbreak response,"Journal Article; Research Support, Non-U.S. Gov't","[MeSH] Humans; [MeSH] Disease Outbreaks; [MeSH] Latin America; [MeSH] Male; [MeSH] Adult; [MeSH] Female; [MeSH] Influenza, Human; [MeSH] Vaccination; [MeSH] Middle Aged; [MeSH] Adolescent; [MeSH] Young Adult; [MeSH] Incidence; [MeSH] Child; [MeSH] Influenza Vaccines; [MeSH] Child, Preschool; [MeSH] Infant; [MeSH] Mpox, Monkeypox",unlikely_candidate,0,"The study focuses on estimating R(t) and vaccination efforts, not on serial intervals, generation time, or R0/Rt.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,641,41,682,437.8,,,,,,,,,,,,
36560564,Transmission Dynamics of Monkeypox Virus in Nigeria during the Current COVID-19 Pandemic and Estimation of Effective Reproduction Number.,"Salihu Sabiu Musa, Zainab Umar Abdullahi, Shi Zhao, Umar Muhammad Bello, Nafiu Hussaini, Abdulrazaq Garba Habib, Daihai He",Vaccines. 2022. doi: 10.3390/vaccines10122153..,Musa,Vaccines,2022,2022/12/15,,,10.3390/vaccines10122153,"Monkeypox virus (MPXV) continues to pose severe threats to global public health, especially in non-endemic areas. Like all other regions, Africa faces potential public health crises due to the ongoing COVID-19 pandemic and other infectious disease outbreaks (such as Lassa fever and malaria) that have devastated the region and overwhelmed the healthcare systems. Owing to the recent surge in the MPXV and other infections, the COVID-19-control efforts could deteriorate and further worsen. This study discusses the potential emergencies of MPXV transmission during the current COVID-19 pandemic. We hypothesize some of the underlying drivers that possibly resulted in an increase in rodent-to-human interaction, such as the COVID-19 pandemic's impact and other human behavioral or environmental factors. Furthermore, we estimate the MPXV time-varying effective reproduction number (Rt) based on case notification in Nigeria. We find that Rt reached a peak in 2022 with a mean of 1.924 (95% CrI: 1.455, 2.485) and a median of 1.921 (95% CrI: 1.450, 2.482). We argue that the real-time monitoring of Rt is practical and can give public health authorities crucial data for circumstantial awareness and strategy recalibration. We also emphasize the need to improve awareness programs and the provision of adequate health care resources to suppress the outbreaks. These could also help to increase the reporting rate and, in turn, prevent large community transmission of the MPXV in Nigeria and beyond.",COVID-19; effective reproduction number; epidemic; monkeypox virus; public health,Journal Article,,possible_candidate,2,"The study focuses on the transmission dynamics of mpox and estimates the effective reproduction number, which is directly related to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,518,37,555,409.4,,,,,,,,,,,,
36845803,The study of human monkeypox disease in 2022 using the epidemic models: herd immunity and the basic reproduction number case.,Marwan Al-Raeei,Annals of medicine and surgery (2012). 2023. doi: 10.1097/MS9.0000000000000229..,Al-Raeei,Annals of medicine and surgery (2012),2023,2023/02/07,,,10.1097/MS9.0000000000000229,"As of May 2022, a new outbreak of the human monkeypox (MPOX) disease appeared in multiple countries, where the 2022 human MPOX disease spread to more than 109 cases, excluding the suspected cases up to the end of 2022. The deaths of the 2022 human MPOX exceeded 200 cases up to the same date. The human MPOX is not a new disease, this disease was once endemic in some countries on the African continent. Despite this, this disease began to spread in a number of countries around the world in 2022. The first case of the 2022 human MPOX was recorded in the United Kingdom in May. After that date, this disease began to become a pandemic in a number of other countries, such as the United States, Spain, and Brazil. The 2022 human MPOX is a type of viral disease caused by a viral virus, the MPOX virus, and this virus causes rashes and lesions over the skin of the patient, as well as in the mouth of the patient. Multiple effective indicators are employed for the study of the 2022 of the human MPOX, such as the herd immunity of the human MPOX (HIhMPOX), the basic reproduction number of the human MPOX (BRNhMPOX), and the infection period of the human MPOX. This study focuses on the study of the herd immunity of, and the basic reproduction number of the 2022 outbreak of human MPOX in multiple countries around the world. This study employed the semianalytical method of the Susceptible compartment S, Infectious compartment I, Recovered compartment R (SIR) pandemic model including the mortality for the study of the herd immunity, and the basic reproduction number of the 2022 human MPOX disease. It is found that the average value of the herd immunity for the human MPOX disease in 2022 equals to 0.2194, that is, 21.94% for multiple countries, and equals to 35.52% for the United States, and 30.99% for Spain. Also, it is found that the average value of the basic reproduction number of the 2022 human MPOX disease equals to 1.2810 for multiple countries. It is concluded from these values that 21.94% of the total susceptible population has to be immunized in an effective way to prevent the spreading of the disease. Also, based on the previous values, it is concluded that the status of the 2022 MPOX disease is spreading as a pandemic.",MPOX; MSM; disease outbreak; epidemic; gay; herd immunity; human monkeypox; models; pox viruses; the basic reproduction number,Journal Article,,unlikely_candidate,0,"The study focuses on the 2022 human monkeypox outbreak and does not provide information on serial intervals, generation time, or R0/Rt.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,771,46,817,454.7,,,,,,,,,,,,
38271941,"[Monkeypox: characteristics in female population, Buenos Aires, Argentina].","Javier Sánchez Doncell, Melina Lemos, José L Francos J, Pablo González Montaner",Medicina. 2024.,Sánchez,Medicina,2024,2024/01/01,,,,"Monkeypox is a zoonotic viral disease caused by a virus of the genus Orthopoxvirus. As of January 1, 2022, it has been reported in 110 WHO Member States. It presents with fever, fatigue, painful lymphadenopathy, and rash. It lasts between 2 and 4 weeks. It is usually self-limited, but severe cases have been described in immunocompromised people. This study describes cases of monkeypox in women, diagnosed between June 2022 and February 2023, and it reports epidemiology, clinical aspects, and complications after infection. A retrospective observational study was carried out in the Febrile Emergency Unit (UFU), reviewing positive cases (RT-PCR) for monkeypox and the population with female biological sex was selected. They were questioned about gynecological complications, menstrual pattern, dyspareunia and pelvic pain. 340 consultations for monkeypox were made, 214 (63%) were positive, 211 cases (99%) male and 3 cases (1%) female. Among these cases is a trans woman, who was not included. The average age is 31 years, immunocompetent, with a negative serology report for HIV, syphilis, hepatitis B and C. Both cases had sexual intercourse without a barrier method. The most frequent symptoms are asthenia and skin lesions, especially in the upper and lower limbs, perianal and genital region. As a risk factor they presented unprotected sexual contact. Within the differential diagnoses, other sexually transmitted infections (STIs) should be considered. There were no gynecological complications reported during follow-up.",epidemic; epidemiological surveillance; febrile emergency unit; monkeypox; sexually transmitted infection,Observational Study; Case Reports; English Abstract; Journal Article,"[MeSH] Humans; [MeSH] Male; [MeSH] Female; [MeSH] Adult; [MeSH] Mpox, Monkeypox; [MeSH] Argentina; [MeSH] Sexually Transmitted Diseases; [MeSH] Syphilis; [MeSH] Risk Factors",unlikely_candidate,0,"The study does not provide information on serial intervals, generation time, or R0/Rt of mpox.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,534,34,568,359.8,,,,,,,,,,,,
36787016,Mpox outbreak 2022: an overview of all cases reported to the Cologne Health Department.,"Sophia Toya Kröger, Max Christian Lehmann, Melanie Treutlein, Achim Fiethe, Annelene Kossow, Annika Küfer-Weiß, Johannes Nießen, Barbara Grüne",Infection. 2023. doi: 10.1007/s15010-023-01997-x..,Kröger,Infection,2023,2023/02/14,,,10.1007/s15010-023-01997-x,"PURPOSE: The worldwide mpox outbreak starting in May 2022 marks the occurrence of another previously atypical infectious disease in Europe. This study's objective was to present a comprehensive overview based on the gathered data and to illustrate the approach of the Cologne Health Department to contain the mpox outbreak. METHODS: In this retrospective observational study, 368 individuals reported to the Cologne Health Department as PCR-positive for mpox were included. Data were collected in structured telephone interviews and digitally processed. RESULTS: The first mpox case in Cologne was recorded on May 24, 2022. The local outbreak lasted approximately 4 months and reached its peak in July. The last reported case in Cologne occurred on September 17. Transmissions mostly occurred through sexual contacts (67.4%) or other close physical contacts (4.6%) between men, but also through fomites, in the context of events or occasionally in the work environment. In 21.5% of cases, no route of infection could be determined. The mean incubation period was 8.2 days. Clinically, mpox infections usually presented with skin and/or mucosal lesions accompanied by general symptoms. In 74.8% of cases, a prodromal stage was absent. Initially, the rash often had an unspecific appearance, but in the further clinical course, it usually passed through the typical stages. Most infections resolved spontaneously under home care. In 3.5% of cases, however, inpatient hospitalisation was required. Infected persons with a previous smallpox vaccination had 0.43 times the odds of unvaccinated persons to be affected by lesions in 3 or more body regions and 0.30 times the odds to develop lesions in all 5 body regions. Previous vaccination statistically reduced the total duration of symptoms by 2.0 days. CONCLUSIONS: The mpox outbreak 2022 in Cologne primarily affected men who have sex with men and have reported recent sexual encounters. The observed average incubation period was shorter than initially assumed. Mucosal involvement and associated symptoms occur in a relevant number of cases and can lead to more severe clinical courses. Previous smallpox vaccination was statistically significantly associated with milder courses of mpox. In the case of an unclear rash or symptoms suggesting mucosal involvement, mpox should be considered as a differential diagnosis. An equally rapid and well-orchestrated public health response are crucial for infection control.",Health department; Incubation period; Mpox; Outbreak management; Public health; Routes of transmission; Smallpox vaccination,Observational Study; Journal Article,"[MeSH] Male; [MeSH] Humans; [MeSH] Homosexuality, Male; [MeSH] Mpox, Monkeypox; [MeSH] Smallpox; [MeSH] Sexual and Gender Minorities; [MeSH] Disease Outbreaks; [MeSH] Exanthema",unlikely_candidate,0,"The study focuses on the Cologne Health Department's response to the mpox outbreak, not on serial intervals, generation time, or R0/Rt.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,711,45,756,425.0,,,,,,,,,,,,
36140451,Optimizing Public Health Preparedness for Highly Infectious Diseases in Central Vietnam.,"Amanullah Zadran, An V D Ho, Layma Zadran, Irene J Ventura Curiel, Tang-Tung Pham, Duong Thi Bich Thuan, Gerald J Kost","Diagnostics (Basel, Switzerland). 2022. doi: 10.3390/diagnostics12092047..",Zadran,"Diagnostics (Basel, Switzerland)",2022,2022/08/24,,,10.3390/diagnostics12092047,"Our primary objectives were (a) to determine the need for and the availability of point-of-care testing (POCT) for infectious diseases and (b) to recommend point-of-care testing strategies and Spatial Care PathsTM (SCPs) that enhance public health preparedness in the regional districts of Thua Thien Hue Province (TTHP), Central Vietnam, where we conducted field surveys. Medical professionals in seven community health centers (CHCs), seven district hospitals (DHs) and one provincial hospital (PH) participated. Survey questions (English and Vietnamese) determined the status of diagnostic testing capabilities for infectious diseases and other acute medical challenges in TTHP. Infectious disease testing was limited: six of seven CHCs (86%) lacked infectious disease tests. One CHC (14%, 1/7) had two forms of diagnostic tests available for the detection of malaria. All CHCs lacked adequate microbiology laboratories. District hospitals had few diagnostic tests for infectious diseases (tuberculosis and syphilis), blood culture (29%, 2/7), and pathogen culture (57%, 4/7) available. The PH had broader diagnostic testing capabilities but lacked preparedness for highly infectious disease threats (e.g., Ebola, MERS-CoV, SARS, Zika, and monkeypox). All sites reported having COVID-19 rapid antigen tests; COVID-19 RT-PCR tests were limited to higher-tier hospitals. We conclude that infectious disease diagnostic testing should be improved and POC tests must be supplied near patients' homes and in primary care settings for the early detection of infected individuals and the mitigation of the spread of new COVID-19 variants and other highly infectious diseases.",acute medical challenges; antimicrobial stewardship; geographic information systems; infectious disease testing; molecular diagnostics; point-of-care testing (POCT); public health preparedness; therapeutic turnaround time (TTAT),Journal Article,,unlikely_candidate,0,"The paper focuses on diagnostic testing capabilities in Vietnam, not on mpox serial intervals, generation time, or R0/Rt.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,528,38,566,377.9,,,,,,,,,,,,
14668863,The role of evolution in the emergence of infectious diseases.,"Rustom Antia, Roland R Regoes, Jacob C Koella, Carl T Bergstrom",Nature. 2003. doi: 10.1038/nature02104..,Antia,Nature,2003,2003/12/11,,,10.1038/nature02104,"It is unclear when, where and how novel pathogens such as human immunodeficiency virus (HIV), monkeypox and severe acute respiratory syndrome (SARS) will cross the barriers that separate their natural reservoirs from human populations and ignite the epidemic spread of novel infectious diseases. New pathogens are believed to emerge from animal reservoirs when ecological changes increase the pathogen's opportunities to enter the human population and to generate subsequent human-to-human transmission. Effective human-to-human transmission requires that the pathogen's basic reproductive number, R(0), should exceed one, where R(0) is the average number of secondary infections arising from one infected individual in a completely susceptible population. However, an increase in R(0), even when insufficient to generate an epidemic, nonetheless increases the number of subsequently infected individuals. Here we show that, as a consequence of this, the probability of pathogen evolution to R(0) > 1 and subsequent disease emergence can increase markedly.","[MeSH] Animals; [MeSH] Biological Evolution; [MeSH] Communicable Diseases; [MeSH] Ecosystem; [MeSH] Host-Parasite Interactions; [MeSH] Humans; [MeSH] Models, Biological; [MeSH] Mutation; [MeSH] Probability; [MeSH] Stochastic Processes","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.","[MeSH] Animals; [MeSH] Biological Evolution; [MeSH] Communicable Diseases; [MeSH] Ecosystem; [MeSH] Host-Parasite Interactions; [MeSH] Humans; [MeSH] Models, Biological; [MeSH] Mutation; [MeSH] Probability; [MeSH] Stochastic Processes",unlikely_candidate,0,"The paper focuses on the role of evolution in disease emergence, not on serial intervals, generation time, or R0/Rt of mpox.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,357,42,399,404.3,,,,,,,,,,,,
25860289,Characterizing the transmission potential of zoonotic infections from minor outbreaks.,"Adam J Kucharski, W John Edmunds",PLoS computational biology. 2015. doi: 10.1371/journal.pcbi.1004154..,Kucharski,PLoS computational biology,2015,2015/04/10,,,10.1371/journal.pcbi.1004154,"The transmission potential of a novel infection depends on both the inherent transmissibility of a pathogen, and the level of susceptibility in the host population. However, distinguishing between these pathogen- and population-specific properties typically requires detailed serological studies, which are rarely available in the early stages of an outbreak. Using a simple transmission model that incorporates age-stratified social mixing patterns, we present a novel method for characterizing the transmission potential of subcritical infections, which have effective reproduction number R<1, from readily available data on the size of outbreaks. We show that the model can identify the extent to which outbreaks are driven by inherent pathogen transmissibility and pre-existing population immunity, and can generate unbiased estimates of the effective reproduction number. Applying the method to real-life infections, we obtained accurate estimates for the degree of age-specific immunity against monkeypox, influenza A(H5N1) and A(H7N9), and refined existing estimates of the reproduction number. Our results also suggest minimal pre-existing immunity to MERS-CoV in humans. The approach we describe can therefore provide crucial information about novel infections before serological surveys and other detailed analyses are available. The methods would also be applicable to data stratified by factors such as profession or location, which would make it possible to measure the transmission potential of emerging infections in a wide range of settings.","[MeSH] Age Distribution; [MeSH] Animals; [MeSH] Communicable Diseases, Emerging; [MeSH] Computer Simulation; [MeSH] Disease Outbreaks; [MeSH] Disease Susceptibility; [MeSH] Humans; [MeSH] Incidence; [MeSH] Models, Statistical; [MeSH] Risk Assessment; [MeSH] Zoonoses","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.","[MeSH] Age Distribution; [MeSH] Animals; [MeSH] Communicable Diseases, Emerging; [MeSH] Computer Simulation; [MeSH] Disease Outbreaks; [MeSH] Disease Susceptibility; [MeSH] Humans; [MeSH] Incidence; [MeSH] Models, Statistical; [MeSH] Risk Assessment; [MeSH] Zoonoses",unlikely_candidate,0,"The paper focuses on characterizing transmission potential of zoonotic infections, not on mpox.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,441,31,472,304.5,,,,,,,,,,,,
25356657,Detecting differential transmissibilities that affect the size of self-limited outbreaks.,"Seth Blumberg, Sebastian Funk, Juliet R C Pulliam",PLoS pathogens. 2014. doi: 10.1371/journal.ppat.1004452..,Blumberg,PLoS pathogens,2014,2014/10/30,,,10.1371/journal.ppat.1004452,"Our ability to respond appropriately to infectious diseases is enhanced by identifying differences in the potential for transmitting infection between individuals. Here, we identify epidemiological traits of self-limited infections (i.e. infections with an effective reproduction number satisfying [0 < R eff < 1) that correlate with transmissibility. Our analysis is based on a branching process model that permits statistical comparison of both the strength and heterogeneity of transmission for two distinct types of cases. Our approach provides insight into a variety of scenarios, including the transmission of Middle East Respiratory Syndrome Coronavirus (MERS-CoV) in the Arabian peninsula, measles in North America, pre-eradication smallpox in Europe, and human monkeypox in the Democratic Republic of the Congo. When applied to chain size data for MERS-CoV transmission before 2014, our method indicates that despite an apparent trend towards improved control, there is not enough statistical evidence to indicate that R eff has declined with time. Meanwhile, chain size data for measles in the United States and Canada reveal statistically significant geographic variation in R eff, suggesting that the timing and coverage of national vaccination programs, as well as contact tracing procedures, may shape the size distribution of observed infection clusters. Infection source data for smallpox suggests that primary cases transmitted more than secondary cases, and provides a quantitative assessment of the effectiveness of control interventions. Human monkeypox, on the other hand, does not show evidence of differential transmission between animals in contact with humans, primary cases, or secondary cases, which assuages the concern that social mixing can amplify transmission by secondary cases. Lastly, we evaluate surveillance requirements for detecting a change in the human-to-human transmission of monkeypox since the cessation of cross-protective smallpox vaccination. Our studies lay the foundation for future investigations regarding how infection source, vaccination status or other putative transmissibility traits may affect self-limited transmission.","[MeSH] Coronavirus Infections; [MeSH] Democratic Republic of the Congo; [MeSH] Disease Outbreaks; [MeSH] Europe; [MeSH] Humans; [MeSH] Measles; [MeSH] Middle East; [MeSH] Middle East Respiratory Syndrome Coronavirus; [MeSH] Models, Biological; [MeSH] Mpox, Monkeypox; [MeSH] North America; [MeSH] Smallpox; [MeSH] Stochastic Processes; [MeSH] Vaccination","Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.","[MeSH] Coronavirus Infections; [MeSH] Democratic Republic of the Congo; [MeSH] Disease Outbreaks; [MeSH] Europe; [MeSH] Humans; [MeSH] Measles; [MeSH] Middle East; [MeSH] Middle East Respiratory Syndrome Coronavirus; [MeSH] Models, Biological; [MeSH] Mpox, Monkeypox; [MeSH] North America; [MeSH] Smallpox; [MeSH] Stochastic Processes; [MeSH] Vaccination",unlikely_candidate,0,"The paper focuses on transmissibility traits of self-limited infections, not on mpox serial intervals, generation time, or R0/Rt.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,567,43,610,384.3,,,,,,,,,,,,
29401327,Beyond the Dirty Dozen: A Proposed Methodology for Assessing Future Bioweapon Threats.,"Theodore J Cieslak, Mark G Kortepeter, Ronald J Wojtyk, Hugo-Jan Jansen, Ricardo A Reyes, James O Smith",Military medicine. 2018. doi: 10.1093/milmed/usx004..,Cieslak,Military medicine,2018,2018/01/01,,,10.1093/milmed/usx004,"BACKGROUND: Defense policy planners and countermeasure developers are often faced with vexing problems involving the prioritization of resources and efforts. This is especially true in the area of Biodefense, where each new emerging infectious disease outbreak brings with it questions regarding the causative agent's potential for weaponization. Recent experience with West Nile Virus, Severe Acute Respiratory Syndrome, Monkeypox, and H1N1 Influenza highlights this problem. Appropriately, in each of these cases, the possibility of bioterrorism was raised, although each outbreak ultimately proved to have a natural origin. In fact, determining whether an outbreak has an unnatural origin can be quite difficult. Thus, the questions remain: could the causative agents of these and other emerging infectious disease outbreaks pose a future weaponization threat? And how great is that threat? Should precious resources be diverted from other defense efforts in order to prepare for possible hostile employment of novel diseases by belligerents? Answering such critical questions requires some form of systematic threat assessment. METHODS: Through extensive collaborative work conducted within NATO's Biomedical Advisory Council, we developed a scoring matrix for evaluating the weaponization potential of the causative agents of such diseases and attempted to validate our matrix by examining the reproducibility of data using known threat agents. Our matrix included 12 attributes of a potential weapon and was provided, along with detailed scoring instructions, to 12 groups of biodefense experts in 6 NATO nations. Study participants were asked to score each of these 12 attributes on a scale of 0-3: Infectivity, Infection-to-Disease Ratio (Reliability), Predictability (& Incubation Period), Morbidity & Mortality (Virulence), Ease of Large-Scale Production & Storage, Aerosol Stability, Atmospheric Stability, Ease of Dispersal, Communicability, Prophylactic Countermeasure Availability, Therapeutic Countermeasure Availability, and Ease of Detection. Reproducibility of scoring data was assessed by examining the standard deviations (SD) of mean scores. RESULTS: Our results were unexpected. Several familiar biothreat diseases such as anthrax and tularemia were judged, by our experts, to be less threatening than many others owing to a number of factors including ease of detection, lack of communicability, and the ready availability of countermeasures. Conversely, several toxins were judged by experts to have very high potential as threat agents owing, in part, to their reliability, virulence, and a lack of available countermeasures. Agreement among experts, as determined by lower SD about a mean score, was greater for more familiar threats. DISCUSSION: Our study was designed to provide a concise and east-to-apply set of criteria that could be used by NATO nations to evaluate emerging infectious disease threats with respect to their weaponization potential. Our results were unexpected. We believe that a lack of appropriate weighting factors may explain these results and suggest that future studies weigh each of the 12 proposed criteria based on the intended use of the assessment data and other situational factors. We believe that the greatest value of our study lies in a codification of the attributes of a biological weapon.","[MeSH] Biological Warfare Agents; [MeSH] Disease Outbreaks; [MeSH] Forecasting; [MeSH] Humans; [MeSH] Reproducibility of Results; [MeSH] Research Design; [MeSH] Risk Assessment; [MeSH] Toxins, Biological","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.","[MeSH] Biological Warfare Agents; [MeSH] Disease Outbreaks; [MeSH] Forecasting; [MeSH] Humans; [MeSH] Reproducibility of Results; [MeSH] Research Design; [MeSH] Risk Assessment; [MeSH] Toxins, Biological",unlikely_candidate,0,"The paper focuses on a methodology for assessing bioweapon threats, not on mpox.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,871,31,902,303.3,,,,,,,,,,,,
39182370,The transmission dynamics of an infectious disease model in fractional derivative with vaccination under real data.,"Muhammad Altaf Khan, Mahmoud H DarAssi, Irfan Ahmad, Noha Mohammad Seyam, Ebraheem Alzahrani",Computers in biology and medicine. 2024. doi: 10.1016/j.compbiomed.2024.109069..,Khan,Computers in biology and medicine,2024,2024/08/24,,,10.1016/j.compbiomed.2024.109069,"The resurgence of monkeypox causes considerable healthcare risks needing efficient immunization programs. This work investigates the monkeypox disease dynamics in the UK, focusing on the impact of vaccination under real data. The key difficulty is to correctly predict the spread of the disease and evaluate the success of immunization efforts. We construct a mathematical model for monkeypox infection and extend it to the fractional case considering the Caputo derivative. The analysis ensures the positivity, boundedness, and uniqueness of the solution for the non-integer system. We conduct a local asymptotical stability analysis (LAS) at the disease-free equilibrium (DFE) D0, showing the result for R0<1. Additionally, we demonstrate the existence of multiple endemic equilibria and provide conditions for backward bifurcation, which are illustrated graphically. Using real case data from the UK, we estimate model parameters via the nonlinear least square method. Our results show that, without vaccination, R2≈0.8, whereas vaccination reduces it to R2v=0.48. We perform sensitivity analysis to identify key parameters influencing disease elimination, presenting the outcomes through graphs. To solve numerically the fractional model, we outline a numerical scheme and provide detailed results under various parameter assumptions. Our findings suggest that high vaccine efficacy, a low waning rate of the vaccines, and increased vaccination of the infected people can significantly reduce the future cases of monkeypox in the UK. The present study offers a comprehensive framework for monkeypox dynamics and informs public health strategies for effective disease control and prevention.",Discussion; Monkeypox data UK; Parameter estimations; Stability analysis; Vaccination model,Journal Article,"[MeSH] Humans; [MeSH] Vaccination; [MeSH] Models, Biological; [MeSH] United Kingdom; [MeSH] Communicable Diseases; [MeSH] Epidemiological Models; [MeSH] Mpox, Monkeypox",unlikely_candidate,0,"The paper focuses on the transmission dynamics of monkeypox in the UK, not on serial intervals, generation time, or R0/Rt.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP10,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,482,42,524,377.4,,,,,,,,,,,,
