PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
36092530,Stigma and public health responses: Lessons learnt from the COVID-19 pandemic to inform the recent monkeypox outbreak.,"Mathias Dzobo, Phanuel T Gwinji, Grant Murewanhema, Godfrey Musuka, Tafadzwa Dzinamarira","Public health in practice (Oxford, England). 2022. doi: 10.1016/j.puhip.2022.100315..",Dzobo,"Public health in practice (Oxford, England)",2022,2022/09/06,,,10.1016/j.puhip.2022.100315,,
38405602,"Knowledge, Attitude, and Practice Towards Mpox and Associated Factors Among HIV-Infected Individuals - Beijing Municipality, China, 2023.","Yue Gu, Ruiqi Ren, Jing Han, Wenqing Bai, Yuanyuan Zhang, Haoliang Liu, Zhaohe Li, Chao Li, Rui Song, Lei Zhou",China CDC weekly. 2024. doi: 10.46234/ccdcw2024.024..,Gu,China CDC weekly,2024,2024/02/16,,,10.46234/ccdcw2024.024,"WHAT IS ALREADY KNOWN ABOUT THIS TOPIC?: Approximately 50% of patients with mpox are human immunodeficiency virus (HIV)-infected globally. Studies have shown that individuals with advanced HIV infection tend to have more severe clinical manifestations and higher mortality rates after mpox infection. WHAT IS ADDED BY THIS REPORT?: The study revealed that individuals living with HIV have a low level of Knowledge, Attitude, and Practice (KAP) towards mpox. Several factors, including age, registered residence, sexual orientation, education level, viral load, and co-occurrence of other sexually transmitted diseases, were found to influence the KAP towards mpox. WHAT ARE THE IMPLICATIONS FOR PUBLIC HEALTH PRACTICE?: This study is the first to investigate the KAP of mpox among individuals living with HIV. The findings suggest that mpox health education should prioritize individuals with co-existing sexually transmitted diseases (STDs) and a high viral load.",HIV-Infected individuals; KAP; Mpox
40552167,Clinical Characteristics and Outcome of MPOX Patients Admitted to the Bukavu University Clinics in the Democratic Republic of Congo From July to December 2024: Open Cohort Study.,"Roland Lwandiko Cibenda, Paul Tshonda Ngongo, Delphin Murhula Katabana, Philippe Bianga Katchunga",Journal of tropical medicine. 2025. doi: 10.1155/jotm/9981208..,Cibenda,Journal of tropical medicine,2025,2025/06/16,,,10.1155/jotm/9981208,"Background: Several studies have focused on the town of Kamituga, the epicentre of the current MPOX Clade Ib epidemic, in South Kivu Province, in the east of the Democratic Republic of Congo. However, the disease is widespread in several health zones in this province. Objectives: The aim of this study was to describe the clinical characteristics and vital prognosis of admissions for MPOX in the city of Bukavu (21,808 inhabitants/km2), in the province of South Kivu. Methodology: Between 1 July and 31 December 2024, MPOX patients were recruited as and when they were admitted to the treatment centre at the Bukavu university clinics. For each patient, clinical characteristics and outcome were sought. Results: Of the 343 patients hospitalized during this study period, 201 (58.6%) were men and 142 (41.4%) were women (p=0.001). The median age was 21.0 (11.0-27.7) years. Traders (42.3%) and field workers (24.7%) were more numerous. Contact with an MPOX case (61.2%) was the most frequent mode of contamination. The frequency was 70.2% for elevated white blood cells, 73.0% for elevated c-reactive protein, 37.9% for anemia, 43.1% for genital lesions, 7.0% for pregnancy and 2.6% for HIV. Finally, during the 2400 patient-day observation period, 3 patients subsequently died (0.8%). The incidence of death was 1.25/1000 patient days. Conclusion: The results of this study show that, in the city of Bukavu, MPOX is a disease of young people. Contact with a case of MPOX was the most important mode of contamination, and the professions at risk were trade and field work. Thus, the list of professions at risk of MPOX to be vaccinated must be established according to each region.",Bukavu; MPOX; characteristic; outcome
40266089,"Epidemiology and Clinical Features of Mpox in Jakarta, Indonesia, August 2022-December 2023.","Hanny Nilasari, Eliza Miranda, Melani Marissa, Ani Ruspitawati, Dwi O T L Handayani, Ngabila Salama, Budi Setiawan, Supriadi, Tiranti V Aisyah, Inggariwati, Arif S Haq, Siti Zuhroh, Eka Y Safitri, Rahmat A Pramono, Inggrita Wisnuwardani, Erni J Nelwan, Robert Sinto, Adityo Susilo, Yulia R Saharman, Suratno L Ratnoglik, Ni L P Pitawati, Muhammad Fauzan, Sekar S A Hasanah, Megandhita Sharasti, Evy Yunihastuti",Vaccines. 2025. doi: 10.3390/vaccines13030210..,Nilasari,Vaccines,2025,2025/02/20,,,10.3390/vaccines13030210,"BACKGROUND/OBJECTIVE: This study explores the epidemiology and clinical features of re-emerging mpox in Jakarta, Indonesia. METHODS: This study used a retrospective study design to describe the epidemiological data, clinical features, and mortality of mpox patients from August 2022 to December 2023. In addition, this study also aims to identify the differences in both the epidemiology and clinical features of mpox in people living with HIV (PLHIV) and in non-HIV patients (non-PLHIV). RESULTS: Our study shows that, as of the end of December 2023, 59 mpox cases were treated in Jakarta. All of the mpox cases in Jakarta were diagnosed in males, mainly found in MSM (91.5%), and PLHIV (78%). Most patients would manifest with fever, rash, and skin lesions. Syphilis was found as a concomitant infection in this group (22/59, 37.2%). Severe manifestations were found among PLHIV without antiretroviral therapy (ART). CONCLUSIONS: Mpox cases in Jakarta were all found in males and most of them were PLHIV. There are various manifestations of mpox; however, since immunosuppressed patients could present differently, a strong surveillance and vaccine notification system, cautious management, and spreading vaccination awareness are needed to prevent and treat mpox.",HIV; clinical features; epidemiology; mpox
41340045,Pre-exposure vaccination in the high-risk population is crucial in controlling mpox resurgence in Canada.,"Andrew Omame, Sarafa A Iyaniwura, Adeniyi Ebenezer, Qing Han, Xiaoying Wang, Nicola L Bragazzi, Jude D Kong, Woldegebriel Aseefa Woldegerima",BMC infectious diseases. 2025. doi: 10.1186/s12879-025-12172-y..,Omame,BMC infectious diseases,2025,2025/12/03,,,10.1186/s12879-025-12172-y,"As mpox spread continues across several endemic and non-endemic countries around the world, vaccination has become an integral part of the global response to control the epidemic. Some vaccines have been recommended for use against mpox by the World Health Organization (WHO). As the roll-out of mpox vaccines continue across the globe, it is imperative to develop mathematical models to support public health officials and governments agencies in optimizing vaccination strategies to curtail the resurgence of mpox. In this article, we develop a compartmental mathematical model to investigate the impact of vaccination in controlling a potential mpox resurgence in Canada. The model categorizes individuals into high- and low-risk groups and incorporates pre-exposure vaccination in the high-risk group and post-exposure vaccination in the high- and low-risk groups. The vaccine-free version of the model was calibrated to the daily reported cases of mpox in Canada from April to October 2022, from which we estimated key model parameters, including the sexual and non-sexual transmission rates. Furthermore, we calibrated the full model to the daily reported cases of mpox in Canada in 2024, to estimate the current mpox vaccination rates in Canada. Our results highlight the importance of pre-exposure vaccination in the high-risk group on controlling a potential resurgence of mpox in Canada, and the minimal effects of post-exposure vaccination in the high- and low-risk groups on the outbreak. In addition, our model predicts the possibility of mpox becoming endemic in Canada, in the absence of pre-exposure vaccination in the high-risk group. Overall, our modeling result suggests that pre-exposure vaccination in the high-risk group is crucial in controlling mpox outbreak in Canada. Stepping up this vaccination is sufficient to avert a potential mpox resurgence in Canada.Clinical trial number Not applicable.",Epidemics; High-risk; Low-risk; Mpox; Post-exposure vaccination; Pre-exposure vaccination; Vaccination
40799456,Mapping climate change-driven epidemics.,"Allyson Murray, Anna Ignaszak",Frontiers in epidemiology. 2025. doi: 10.3389/fepid.2025.1605058..,Murray,Frontiers in epidemiology,2025,2025/07/29,,,10.3389/fepid.2025.1605058,"The recent analysis by Mora and colleagues revealed that over 277 diseases can worsen due to climatic hazards resulting from greenhouse gas emissions. Specifically, more than 58% of known human diseases can be aggravated by climate change. Furthermore, there are over 1,000 pathways through which various climatic hazards have contributed to disease outbreaks, primarily due to the diversity of pathogens. This analysis also urges immediate action to address the root of the problem-reducing greenhouse gas (GHG) emissions. Numerous climatic hazards affect the incidence of human pathogenic diseases. Unfortunately, due to the complexity and multifaceted nature of the problem, there cannot be a single comprehensive solution to minimize climate-driven outbreaks. This study seeks to identify outbreaks of specific diseases categorized as epidemics, whose incidence is strongly correlated with global warming. The focus of this analysis is on (1) organizations responding to climate-related diseases to decelerate the incidence rates; (2) to call for a new disciplines in epidemiology that focuses exclusively on climate change-related prediction for future pandemics; (3) looking at the problem from the patient's point of view-how do non-medical/health professionals contribute to minimizing the spread of climate-related diseases?; (4) to analyze outbreaks vs. urbanization/pollution/increase in population density and public health policies; also (5) to verify the vaccination coverage vs. case reduction rate.",HIV; Monkeypox; climate change; dengue; global warming; influenza; malaria; yellow fever
38868307,Severe Mpox Among People With Advanced Human Immunodeficiency Virus Receiving Prolonged Tecovirimat in New York City.,"Elizabeth A Garcia, Mary M K Foote, Tristan D McPherson, Maura K Lash, Amma N Bosompem, Alyssa Bouscaren, Justin Chan, Madeline A DiLorenzo, Dennis Feihel, Randal C Fowler, Vani Gandhi, Elizabeth R Jenny-Avital, Erik J Kopping, Dana Mazo, Jacob McLean, Ofole Mgbako, Mark N Sayegh, Raphael N Shaw, Michelle Su, Jeanne Sullivan Meissner, Jade C Wang, Wendy Wen, John C Winters, Cosmina B Zeana, Jason Zucker, Marcia Wong",Open forum infectious diseases. 2024. doi: 10.1093/ofid/ofae294..,Garcia,Open forum infectious diseases,2024,2024/05/17,,,10.1093/ofid/ofae294,"Severe mpox has been observed in people with advanced human immunodeficiency virus (HIV). We describe clinical outcomes of 13 patients with advanced HIV (CD4 <200 cells/μL), severe mpox, and multiorgan involvement. Despite extended tecovirimat courses and additional agents, including vaccinia immune globulin, cidofovir, and brincidofovir, this group experienced prolonged hospitalizations and high mortality.",HIV/AIDS; immunocompromise; mortality; mpox treatment; tecovirimat
39429630,A protocol for a living mapping review of global research funding for infectious diseases with a pandemic potential - Pandemic PACT.,"Olena Seminog, Rodrigo Furst, Thomas Mendy, Omid Rohanian, Shanthi Levanita, Zaharat Kadri-Alabi, Nusrat Jabin, Georgina Humphreys, Emilia Antonio, Adrian Bucher, Alice Norton",Wellcome open research. 2024. doi: 10.12688/wellcomeopenres.21202.2..,Seminog,Wellcome open research,2024,2024/10/02,,,10.12688/wellcomeopenres.21202.2,"The COVID CIRCLE initiative Research Project Tracker by UKCDR and GloPID-R and associated living mapping review (LMR) showed the importance of sharing and analysing data on research at the point of funding to improve coordination during a pandemic. This approach can also help with research preparedness for outbreaks and hence our new programme the Pandemic Preparedness: Analytical Capacity and Funding Tracking Programme (Pandemic PACT) has been established. The LMR described in this protocol builds on the previous UKCDR and GloPID-R COVID-19 Research Project database with addition of the priority diseases from the WHO Blueprint list plus initial additions of pandemic influenza, mpox and plague. We capture data on new funding commitments directly from funders and map these against a core ontology (aligned to existing research roadmaps). We will analyse regularly collated new research funding commitments to provide an open, accessible, near-real-time overview of the funding landscape for a wide range of infectious disease and pandemic preparedness research and assess gaps. The periodicity of updates will be increased in the event of a major outbreak. We anticipate that this LMR and the associated online tool will be a useful resource for funders, policy makers and researchers. In the future, our work will inform a more coordinated approach to research funding by providing evidence and data, including identification of gaps in funding allocation with a particular focus on low- and middle-income countries.",Pandemic preparedness; coordination; global health policy; priority diseases; research funding
41165353,In Critical Condition: The Urgent Need to Support Mpox Therapeutic and Diagnostic Pipelines.,"Carmen Perez Casas, Jessica Burry, Nathalie Strub-Wourgaft, Emmanuel Agogo, Hanesh Chi, Sophie Crettaz, Devy Emperador, Kavi Ramjeet, Bastien Schyrr, Romain Wyss, Emily Bass, Mosoka Papa Fallah",Clinical infectious diseases : an official publication of the Infectious Diseases Society of America. 2026. doi: 10.1093/cid/ciaf529..,Perez,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,2026,2026/02/25,,,10.1093/cid/ciaf529,"Despite 2 public health emergency declarations, limited progress has been made in the development of essential medical countermeasures for mpox, including therapeutics and point-of-care (POC) diagnostics. We analyzed mpox diagnostics registered in a public database in December 2022 and January 2025. The number of tests increased; however, independent validation lagged behind. While the World Health Organization has granted emergency use listing to 2 POC molecular tests, there are no independently validated antigen rapid diagnostic tests (AgRDTs) essential for decentralized detection. The therapeutics pipeline has shown minimal progress since 2022. Of 17 clinical trials, 14 evaluated direct-acting antivirals; 86% focused solely on tecovirimat, a drug that shows safety but not efficacy with documented resistance concerns. Key vulnerable populations, including children, pregnant women, and people with human immunodeficiency virus, remain absent from studies despite higher mortality rates. Our pipeline analysis revealed a fundamental mismatch between available countermeasures and actual needs, particularly in low-resource settings.",mpox; outbreak preparedness; public health emergencies; rapid point-of-care diagnostics; therapeutics
41632719,The mpox epidemic is not over: Reducing disproportionate burden in Africa and persistent global risk require a sustained response.,"Dieudonné Mwamba Kazadi, Rosamund F Lewis, Pierre Akilimali, Danny Kalala, Maria Van Kerkhove, Chikwe Ihekweazu",PLoS medicine. 2026. doi: 10.1371/journal.pmed.1004893..,Kazadi,PLoS medicine,2026,2026/02/03,,,10.1371/journal.pmed.1004893,"While global interest in mpox may be waning, outbreaks, illness, and death continue across Africa and the world. Ending transmission requires a sustained global response that moves beyond reactive measures.",[MeSH] Humans; [MeSH] Africa; [MeSH] Epidemics; [MeSH] Global Health; [MeSH] Disease Outbreaks
39298367,"Notes from the Field: Support for Wastewater Monitoring and Influence on Protective Behavioral Intentions Among Adults - United States, July 2024.","Rieza H Soelaeman, Danielle Kleven, Jena Losch, Michael Vega, S Nicole Fehrenbach, Jessica N Ricaldi, Diana Valencia, Scott Santibañez",MMWR. Morbidity and mortality weekly report. 2024. doi: 10.15585/mmwr.mm7337a2..,Soelaeman,MMWR. Morbidity and mortality weekly report,2024,2024/09/19,,,10.15585/mmwr.mm7337a2,"In 2020, during the COVID-19 pandemic, CDC established the National Wastewater Surveillance System and later expanded it to include mpox and influenza A data dashboards.† Wastewater utility partners have cited community health benefits as a motivating factor for participating in wastewater surveillance; a lack of public support for wastewater surveillance activities might lead utility partners to cease participation (1,2). However, little is known about public support for wastewater monitoring and its influence on protective health behaviors. As innovative surveillance strategies such as wastewater surveillance evolve, ethical considerations, including understanding public perceptions regarding support for these activities and potential risks to communities, are essential (3).",[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Young Adult; [MeSH] Environmental Monitoring; [MeSH] Health Behavior; [MeSH] Intention; [MeSH] United States; [MeSH] Wastewater
40291171,Rehabilitation: The Missing 'Medicine' for Recovering From Zoonotic Illnesses?,"Musa Kiyani, Rebecca Fam Qi Hui",Cureus. 2025. doi: 10.7759/cureus.81202..,Kiyani,Cureus,2025,2025/03/25,,,10.7759/cureus.81202,"Outbreaks of zoonotic illnesses, from previously neglected monkeypox to the novel pandemic of coronavirus disease 2019 (COVID-19), herald a new contagious manifestation of diseases that threaten global health safety, dwindle scarce resources, and generate hurtful stigma. Clinical and public health interventions, such as isolation and quarantine of the sick and their contacts, induction of vaccine-derived immunity, and the use of therapeutics, often overlook long-term musculoskeletal and neurological complications. Here, we employ a biopsychosocial lens to elucidate the theoretical underpinnings and broader practical aspects of rehabilitation in our experience of caring for COVID-19 and other patients in Singapore's public hospitals. We discuss the often-overlooked complications of these illnesses, including sarcopenia and neuroinflammation. These can delay rehabilitation in the most vulnerable and bring to the forefront the drawbacks of policies that restrict mobility and socialization.",covid-19; neuroinflammation; physiotherapy; rehabilitation; zoonoses
38625634,Implications and Lessons Learned While Using Social Media Advertisements to Promote Longitudinal Social Network Study Participation in Latino Men Who Have Sex with Men (LMSM): A Brief Report.,"Angel B Algarin, Anthony Cirilo, Eileen V Pitpitan, Aaron Gutierrez, Keith J Horvath, Laramie R Smith",Journal of urban health : bulletin of the New York Academy of Medicine. 2024. doi: 10.1007/s11524-024-00848-w..,Algarin,Journal of urban health : bulletin of the New York Academy of Medicine,2024,2024/04/16,,,10.1007/s11524-024-00848-w,"We assess the effectiveness of paid ads on social media platforms as a research recruitment tool with Latino men who have sex with men (LMSM). We deployed four paid ad campaigns July-September 2022 in English and Spanish on Meta and Grindr featuring happy or risqué images of LMSM, documenting engagement and cost metrics. The four campaigns generated a total of 1,893,738 impressions and 1078 clicks (0.057 click-through rate) with a total cost of $7,989.39. Of the 58 people who accessed the study screener, 31 completed it (53.4%), 13 were eligible (22.4%), but none enrolled. Comparing platforms, Meta had higher engagement metrics than Grindr, while Grindr had higher proportions of those who completed the screener (57.9%) and were eligible (26.3%) than Meta (52.6% and 21.0%, respectively). Challenges to using paid ads as an LMSM recruitment tool included intersecting pandemics (Mpox, COVID-19), and limited connection between platforms and staff for study enrollment.","[MeSH] Humans; [MeSH] Male; [MeSH] Social Media; [MeSH] Hispanic or Latino; [MeSH] Homosexuality, Male; [MeSH] Adult; [MeSH] Advertising; [MeSH] Social Networking; [MeSH] Longitudinal Studies; [MeSH] Patient Selection; [MeSH] Sexual and Gender Minorities; [MeSH] Middle Aged"
39989944,Lessons learned during the establishment of a functional National Public Health Institute in the Democratic Republic of Congo: from 2018 to 2024.,"Karl Angendu, Allan Komakech, José Nyamusore, Sylla Thiam, Ashleigh Howard, Virgile Kikaya, Diene Kaba, Richard Luce, Dieudonné Mwamba, Pierre Akilimali",The Pan African medical journal. 2024. doi: 10.11604/pamj.2024.49.80.45515..,Angendu,The Pan African medical journal,2024,2024/11/18,,,10.11604/pamj.2024.49.80.45515,"The Democratic Republic of Congo (DRC) experiences several disease outbreaks every year. In 2023 alone, the DRC faced outbreaks of Mpox, measles, yellow fever, vaccine-derived polio, malaria, and cholera, alongside humanitarian crises in some regions. Despite the expertise and experience in responding to such epidemics, the timely detection and response to public health emergencies remained a significant challenge, primarily due to challenges in coordination. Following the country´s 10th Ebola viral outbreak from 2018-2020 which led to more than 2,000 deaths, the DRC government committed to establishing a National Public Health Institute (NPHI) to centralize and provide leadership for the public health functions involved in the prevention, detection, and response to disease outbreaks. The NPHI was legally established in April 2022 and began its operations in September 2022 after the appointment of its leadership team. Since then, the country has achieved improved coordination of outbreak response through the establishment of an incident management system and an emergency operations centre, the launch of a coordinated approach to public health research, and enhanced mortality surveillance. Enabling factors for the establishment of the NPHI included political will and strong partnerships with stakeholders. However, challenges during the setup and early phases of its operations, such as resistance to change, delays in mobilising funding, and coordinating support, were also noted. In this paper, we document some of the key lessons learned during the establishment of the NPHI in the DRC, the early successes, how the challenges encountered were addressed, and insights for countries intending to establish their own NPHIs.",Democratic Republic of Congo; Health security; National Public Health Institute; public health functions; universal health coverage
41401454,"Surveillance of adverse events following immunisation in Australia annual report, 2022.","Yuanfei Anny Huang, Claire Larter, Megan Hickie, Megan O'Moore, Belinda Jones, Lucy Deng, Sophie Russell, Elspeth Kay, Kristine Macartney, Nicholas Wood",Communicable diseases intelligence (2018). 2025. doi: 10.33321/cdi.2025.49.043..,Huang,Communicable diseases intelligence (2018),2025,2025/12/17,,,10.33321/cdi.2025.49.043,"This report summarises Australia's spontaneous surveillance data for non-COVID-19 vaccine adverse events following immunisation (AEFI) for 2022, reported to the Therapeutic Goods Administration (TGA). National spontaneous (passive) surveillance data for coronavirus disease 2019 (COVID-19) vaccine AEFI reported to the TGA are analysed and discussed in a separate companion publication. There were 3,642 AEFI reports for non-COVID-19 vaccines administered in 2022, representing an annual AEFI reporting rate of 14.0 per 100,000 population, compared with 13.4 per 100,000 population in 2021. This very small increase in the AEFI reporting rate in 2022 could potentially be related to the combination of several factors: a gradual return to pre-pandemic AEFI reporting patterns; new vaccination programs in response to outbreaks of emergent vaccine preventable diseases (Japanese encephalitis and mpox); and a change in the reporting activities of pharmaceutical sponsors. AEFI reporting rates for individual vaccines in 2022 were similar to 2021.",AEFI; adverse events; immunisation; surveillance; vaccine; vaccines
41810010,Nigeria's post-COVID-19 vaccine manufacturing ambitions: Opportunities and regional implications.,"Oyeronke Oyebanji, Olufunke Falade, Frederik Kristensen, David Heymann, Beate Kampmann",Journal of public health in Africa. 2026. doi: 10.4102/jphia.v17i1.1560..,Oyebanji,Journal of public health in Africa,2026,2026/02/02,,,10.4102/jphia.v17i1.1560,"BACKGROUND: Global health emergencies consistently expose and exacerbate vaccine inequities, with high-income countries prioritising their populations and leaving low- and middle-income countries (LMICs) facing delays and shortages. Diseases primarily affecting LMICs receive limited attention from global vaccine developers because of perceived low market value and limited financial return, further entrenching these disparities. Africa's limited investment in vaccine manufacturing has heightened its vulnerability during outbreaks, including yellow fever, Ebola, meningococcal meningitis, mpox, and most recently, coronavirus disease 2019 (COVID-19). AIM: This study examines the barriers to vaccine equity in Africa and critically analyses Nigeria's post-COVID-19 efforts to establish a viable, local vaccine manufacturing ecosystem. SETTING: The research focuses on Nigeria within the broader African vaccine manufacturing landscape, using it as a case study to explore both national and continental dynamics. METHODS: The study draws on document analysis of strategic plans, regulatory reports, and partnership announcements, complemented by qualitative insights from key informant interviews with stakeholders involved in vaccine policy, regulation, and production in Nigeria and across West Africa. RESULTS: Post-pandemic momentum has catalysed significant shifts: Nigeria has developed a national vaccine manufacturing strategy and secured international partnerships and financing commitments. The regulatory authority, National Agency for Food and Drug Administration and Control (NAFDAC), achieved the World Health Organization (WHO) Maturity Level 3 status, marking critical progress. Nonetheless, persistent gaps remain in research and development capacity, workforce development, regulatory agility, and infrastructure readiness. CONCLUSION: While Nigeria has made notable progress since the COVID-19 pandemic, sustainable vaccine manufacturing requires long-term investment in research and development, policy reform, skills development, and regional cooperation. Failure to address these challenges systematically risks undermining current gains. CONTRIBUTION: This article provides insights to support ongoing and future investments in Nigeria's vaccine manufacturing sector, guiding government policy, international partnerships, and potential investors.",COVID-19; pandemic preparedness; regional cooperation; vaccine equity; vaccine manufacturing
36467718,Modelling the impact of timelines of testing and isolation on disease control.,"Ao Li, Zhen Wang, Seyed M Moghadas",Infectious Disease Modelling. 2022. doi: 10.1016/j.idm.2022.11.008..,Li,Infectious Disease Modelling,2023,2022/11/28,,,10.1016/j.idm.2022.11.008,"Testing and isolation remain a key component of public health responses to both persistent and emerging infectious diseases. Although the value of these measures have been demonstrated in combating recent outbreaks including the COVID-19 pandemic and monkeypox, their impact depends critically on the timelines of testing and start of isolation during the course of disease. To investigate this impact, we developed a delay differential model and incorporated age-since-symptom-onset as a parameter for delay in testing. We then used the model to compare the outcomes of reverse-transcription polymerase chain reaction (RT-PCR) and rapid antigen (RA) testing methods when isolation starts either at the time of testing or at the time of test result. Parameterizing the model with estimates of SARS-CoV-2 infection and diagnostic sensitivity of the tests, we found that the reduction of disease transmission using the RA test can be comparable to that achieved by applying the RT-PCR test. Given constraints and inevitable delays associated with sample collection and laboratory assays in RT-PCR testing post symptom onset, self-administered RA tests with short turnaround times present a viable alternative for timely isolation of infectious cases.",Delay equations; Isolation; Simulations; Testing; Turnaround time
37330370,"Preclinical evaluation of performance, safety and usability of VAX-ID®, a novel intradermal injection device.","Koen C L Beyers, Momen N M Rbeihat, Daniele S Vasconcelos, Danielle Pasmans, Stijn Verwulgen, Vanessa V J Vankerckhoven",Vaccine. 2023. doi: 10.1016/j.vaccine.2023.06.028..,Beyers,Vaccine,2023,2023/06/15,,,10.1016/j.vaccine.2023.06.028,"The recent SARS-Cov2 pandemic and mpox health emergency have led to renewed interest in intradermal vaccination due to its dose sparing potential. Indeed, intradermal vaccination is particularly of interest for use in mass vaccination campaigns, pandemic preparedness programs, and/or for vaccines that are expensive or in short supply. Moreover, the rich immune network in the skin makes it an attractive target not only for prophylactic vaccination, but also for therapeutic vaccination, like immunotherapy and (dendritic) cell-based therapies. The aim of the current paper was to provide an overview of preclinical data generated with VAX-ID®, a novel intradermal drug delivery device, to allow assessing it performance, safety and usability. The device can overcome challenges seen with the Mantoux technique whereby the needle needs to be inserted under a shallow angle. Various parameters of VAX-ID® were evaluated, including dead-space volume, dose accuracy, penetration depth & liquid deposit in piglets, as well as usability by healthcare professionals. The device has shown to have a low dead volume and a high dose accuracy. Importantly, the device performed successful injections at a predefined depth into the dermis with a high safety profile as confirmed by visual and histological evaluation in piglets. Moreover, the device was rated as easy to use by healthcare professionals. The combined preclinical performance and usability findings indicate that VAX-ID® can provide reliable, standardized and accurate drug delivery in the dermal layer of the skin with a high ease of use. The device offers a solution for injection of various prophylactic as well as therapeutic vaccines.",Device; Drug delivery; Intradermal injection; Performance; Usability; Vaccination
41245129,"Promoting stakeholder awareness, collaboration, and engagement in One Health surveillance with a serious game.","Marie-Marie Olive, Saa André Tolno, Brice Lafia, Innocent Ndong Bass, Mamadou Alimou Barry, Mathias Talla Mba, Emmanuel Laury, Helene De Nys, Ahidjo Ayouba, Victor Yacinthe Guigma Wendmisida, François Diaz, Mathieu Bourgarel, Sophie Muset, Marisa Peyre","One health (Amsterdam, Netherlands). 2025. doi: 10.1016/j.onehlt.2025.101257..",Olive,"One health (Amsterdam, Netherlands)",2025,2025/10/27,,,10.1016/j.onehlt.2025.101257,"The COVID-19 pandemic and recurrent Mpox and Ebola virus epidemics have revealed a critical need for One Health disease surveillance systems, and especially systems with integrated community-based approaches for early disease detection. Local stakeholders, including community workers in the human, animal, and environmental health sectors, are at the forefront of emerging disease detection and early warnings. However, their involvement in surveillance systems remains limited, even though they play a critical role in event- and community-based surveillance and responses. We developed a collaborative board game, called ALERT, to strengthen stakeholder engagement across all levels of One Health surveillance systems in West and Central Africa. This serious game has generated significant enthusiasm among the 500 people who have tested it in over 100 countries.",Community-based surveillance system; One Health; Rapid response system; Serious game; Surveillance system; Zoonotic diseases
40496287,Public Health Word of the Year 2022 - New Normal.,"Don Eliseo Lucero-Prisno, Deborah Oluwaseun Shomuyiwa, Sheena Ramazanu, Yusuff Adebayo Adebisi, Jude Altiveros Duarte, Patrick Alain Azanza, Martin C S Wong, M B N Kouwenhoven",Public health challenges. 2023. doi: 10.1002/puh2.102..,Lucero-Prisno,Public health challenges,2023,2023/07/03,,,10.1002/puh2.102,"The COVID-19 pandemic caused significant disruption and forced the global community to adapt to a new way of life. The term 'new normal' encapsulates the notion that the pandemic has triggered radical changes, requiring rapid adaptation from the global community. The article focuses on examining the practical implications of the new reality in 2022, the challenges it presented, and the opportunities it offers for shaping the future of global health. The article also highlights significant public health stories that emerged in 2022, including the mpox surge, the impact of climate change, and reproductive health issues and their impact in shaping the 'new normal'. It argues that the 'new normal' provides a unique opportunity to rebuild our world more responsively and sustainably. It emphasizes the need for global communities to maintain adaptability and foster innovation in the face of ongoing challenges. Making informed choices becomes crucial for achieving success within this shifting landscape. Conclusively, the article advocates for embracing the 'new normal' as a catalyst for positive change, both individually and collectively. By doing so, global communities can navigate the challenges ahead and create a world that is better prepared for future health crises.",COVID‐19; global health; health systems; new normal; pandemic; public health
38316450,US public health after covid-19: learning from the failures of the hollow state and racial capitalism.,"Justin M Feldman, Mary T Bassett",BMJ (Clinical research ed.). 2024. doi: 10.1136/bmj-2023-076969..,Feldman,BMJ (Clinical research ed.),2024,2024/02/05,,,10.1136/bmj-2023-076969,,[MeSH] Humans; [MeSH] COVID-19; [MeSH] Capitalism; [MeSH] Public Health; [MeSH] SARS-CoV-2; [MeSH] Racial Groups
