PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,transmission_score,transmission_justification,fulltext_status,fulltext_path
32586336,,A prospect on the use of antiviral drugs to control local outbreaks of COVID-19.,"Torneri A, Libin P, Vanderlocht J, Vandamme AM, Neyts J, Hens N.",BMC Med. 2020 Jun 25;18(1):191. doi: 10.1186/s12916-020-01636-4.,Torneri,BMC medicine,2020,2020/06/27,PMC7315692,,10.1186/s12916-020-01636-4,"BACKGROUND: Current outbreaks of COVID-19 are threatening the health care systems of several countries around the world. Control measures, based on isolation, contact tracing, and quarantine, can decrease and delay the burden of the ongoing epidemic. With respect to the ongoing COVID-19 epidemic, recent modeling work shows that these interventions may be inadequate to control local outbreaks, even when perfect isolation is assumed. The effect of infectiousness prior to symptom onset combined with asymptomatic infectees further complicates the use of contact tracing. We aim to study whether antivirals, which decrease the viral load and reduce infectiousness, could be integrated into control measures in order to augment the feasibility of controlling the epidemic. METHODS: Using a simulation-based model of viral transmission, we tested the efficacy of different intervention measures to control local COVID-19 outbreaks. For individuals that were identified through contact tracing, we evaluate two procedures: monitoring individuals for symptoms onset and testing of individuals. Additionally, we investigate the implementation of an antiviral compound combined with the contact tracing process. RESULTS: For an infectious disease in which asymptomatic and presymptomatic infections are plausible, an intervention measure based on contact tracing performs better when combined with testing instead of monitoring, provided that the test is able to detect infections during the incubation period. Antiviral drugs, in combination with contact tracing, quarantine, and isolation, result in a significant decrease of the final size and the peak incidence, and increase the probability that the outbreak will fade out. CONCLUSION: In all tested scenarios, the model highlights the benefits of control measures based on the testing of traced individuals. In addition, the administration of an antiviral drug, together with quarantine, isolation, and contact tracing, is shown to decrease the spread of the epidemic. This control measure could be an effective strategy to control local and re-emerging outbreaks of COVID-19.","[MeSH] Antiviral Agents; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Computer Simulation; [MeSH] Contact Tracing; [MeSH] Coronavirus Infections; [MeSH] Disease Outbreaks; [MeSH] Humans; [MeSH] Incidence; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Quarantine; [MeSH] SARS-CoV-2",title_abstract,unlikely_candidate,3,"While the study is highly relevant to COVID-19 and human populations, it does not explicitly report or estimate the basic reproduction number (R0), nor does it present original empirical data. The focus is on simulation of interventions rather than quantification of transmission metrics.",4,"The study explicitly focuses on COVID-19 and SARS-CoV-2, as stated in the title, keywords, and throughout the abstract.",4,"The study models interventions in human populations, as indicated by the keywords and the context of public health interventions.",2,The study discusses 'local outbreaks' but does not specify a real-world geographic setting; it is a general simulation.,2,The study uses a simulation-based model but does not indicate use of original empirical data; it appears to be a theoretical modeling study.,2,"The abstract discusses transmission, infectiousness, and epidemic control, but does not explicitly mention R0 or basic reproduction number.",,
32497031,,"COVID-19 Monitoring and Response Among U.S. Air Force Basic Military Trainees - Texas, March-April 2020.","Marcus JE, Frankel DN, Pawlak MT, Casey TM, Blackwell RS, Tran FV, Dolan MJ, Yun HC.",MMWR Morb Mortal Wkly Rep. 2020 Jun 5;69(22):685-688. doi: 10.15585/mmwr.mm6922e2.,Marcus,MMWR. Morbidity and mortality weekly report,2020,2020/06/05,PMC7315849,,10.15585/mmwr.mm6922e2,"The coronavirus disease 2019 (COVID-19) pandemic has resulted in substantial morbidity and mortality since it was first described in December 2019 (1). Based on epidemiologic data showing spread in congregate settings (2-4), national, state, and local governments instituted significant restrictions on large gatherings to prevent transmission of disease in early March 2020. This and other nonpharmaceutical interventions (NPIs) have shown initial success in slowing the pandemic across the country (5). This report examines the first 7 weeks (March 1-April 18) of implementation of NPIs in Basic Military Training (BMT) at a U.S. Air Force base. In a population of 10,579 trainees, COVID-19 incidence was limited to five cases (47 per 100,000 persons), three of which were in persons who were contacts of the first patient. Transmission of symptomatic COVID-19 was successfully limited using strategies of quarantine, social distancing, early screening of trainees, rapid isolation of persons with suspected cases, and monitored reentry into training for trainees with positive test results after resolution of symptoms.","[MeSH] COVID-19; [MeSH] COVID-19 Testing; [MeSH] Clinical Laboratory Techniques; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Male; [MeSH] Military Personnel; [MeSH] Pandemics; [MeSH] Patient Isolation; [MeSH] Pneumonia, Viral; [MeSH] Texas",title_abstract,unlikely_candidate,3,"While the study is highly relevant for disease, population, location, and provides original data, it does not explicitly report or estimate the basic reproduction number (R0) or similar transmission metrics. Therefore, it does not meet the core inclusion criteria for transmission-related content.",4,"The study explicitly focuses on COVID-19, as indicated in the title, keywords, and abstract.",4,"The study population is human military trainees, clearly stated in the title and abstract.",4,"The study is conducted at a real-world U.S. Air Force base in Texas, as specified in the title and abstract.",4,The report presents original empirical data on COVID-19 incidence and transmission among trainees.,2,The study discusses transmission and incidence but does not explicitly mention R0 or basic reproduction number in the abstract or keywords.,,
32689956,✓,"Basic epidemiological parameter values from data of real-world in mega-cities: the characteristics of COVID-19 in Beijing, China.","Wang X, Pan Y, Zhang D, Chen L, Jia L, Li X, Yang P, Wang Q, Macintyre CR.",BMC Infect Dis. 2020 Jul 20;20(1):526. doi: 10.1186/s12879-020-05251-9.,Wang,BMC infectious diseases,2020,2020/07/22,PMC7370267,,10.1186/s12879-020-05251-9,"BACKGROUND: With the spread of SARS-CoV-2 worldwide, understanding the basic epidemiological parameter values of COVID-19 from real-world data in mega-cities is essential for disease prevention and control. METHODS: To investigate the epidemiological parameters in SARS-CoV-2 infected cases in Beijing, we studied all confirmed cases and close contacts in Beijing from Jan 1st to Apr 3rd 2020. The epidemiological and virological characteristics of SARS-CoV-2 were analyzed. RESULTS: A total of 602 cases were positive for SARS-CoV-2, including 585 confirmed patients and 17 asymptomatic infections. The imported cases were mainly from Wuhan initially and then from abroad. Among 585 confirmed case-patients, the median age was 39 years old. The mean incubation period was 6.3 days. The secondary attack rate among households was higher than social contacts (15.6 vs 4.6%). The secondary attack rate of healthcare workers (HCWs) was higher than non-HCWs' (7.3 vs 4.2%). The basic reproduction number was 2.0, and the average serial interval was 7.6 days. No significant genetic variant was identified. CONCLUSIONS: The transmissibility of SARS-CoV-2 was relatively high, especially among households and from HCWs, which draws specific public health attention. So far, no evidence of widespread circulation of SARS-CoV-2 in communities in Beijing was found.",COVID-19; Epidemiology; Secondary attack rate; Transmissibility,title_abstract,strong_candidate,4,This study directly estimates the basic reproduction number (R0) of COVID-19 using original data from a defined human population in a real-world setting. All core inclusion criteria are clearly and explicitly met.,4,"The study explicitly investigates COVID-19/SARS-CoV-2, as stated in the title, keywords, and abstract.",4,"The study focuses on human cases and close contacts in Beijing, with demographic details provided.",4,"The study is based on real-world data from Beijing, China, a specific geographic location.",4,"The study analyzes original data from 602 SARS-CoV-2 cases and their contacts, reporting empirical findings.",4,The abstract explicitly reports the basic reproduction number (R0 = 2.0) and secondary attack rates.,,
32941415,,"Decreased Influenza Activity During the COVID-19 Pandemic - United States, Australia, Chile, and South Africa, 2020.","Olsen SJ, Azziz-Baumgartner E, Budd AP, Brammer L, Sullivan S, Pineda RF, Cohen C, Fry AM.",MMWR Morb Mortal Wkly Rep. 2020 Sep 18;69(37):1305-1309. doi: 10.15585/mmwr.mm6937a6.,Olsen,MMWR. Morbidity and mortality weekly report,2020,2020/09/17,PMC7498167,,10.15585/mmwr.mm6937a6,"After recognition of widespread community transmission of SARS-CoV-2, the virus that causes coronavirus disease 2019 (COVID-19), by mid- to late February 2020, indicators of influenza activity began to decline in the Northern Hemisphere. These changes were attributed to both artifactual changes related to declines in routine health seeking for respiratory illness as well as real changes in influenza virus circulation because of widespread implementation of measures to mitigate transmission of SARS-CoV-2. Data from clinical laboratories in the United States indicated a 61% decrease in the number of specimens submitted (from a median of 49,696 per week during September 29, 2019-February 29, 2020, to 19,537 during March 1-May 16, 2020) and a 98% decrease in influenza activity as measured by percentage of submitted specimens testing positive (from a median of 19.34% to 0.33%). Interseasonal (i.e., summer) circulation of influenza in the United States (May 17-August 8, 2020) is currently at historical lows (median = 0.20% tests positive in 2020 versus 2.35% in 2019, 1.04% in 2018, and 2.36% in 2017). Influenza data reported to the World Health Organization's (WHO's) FluNet platform from three Southern Hemisphere countries that serve as robust sentinel sites for influenza from Oceania (Australia), South America (Chile), and Southern Africa (South Africa) showed very low influenza activity during June-August 2020, the months that constitute the typical Southern Hemisphere influenza season. In countries or jurisdictions where extensive community mitigation measures are maintained (e.g., face masks, social distancing, school closures, and teleworking), those locations might have little influenza circulation during the upcoming 2020-21 Northern Hemisphere influenza season. The use of community mitigation measures for the COVID-19 pandemic, plus influenza vaccination, are likely to be effective in reducing the incidence and impact of influenza, and some of these mitigation measures could have a role in preventing influenza in future seasons. However, given the novelty of the COVID-19 pandemic and the uncertainty of continued community mitigation measures, it is important to plan for seasonal influenza circulation in the United States this fall and winter. Influenza vaccination of all persons aged ≥6 months remains the best method for influenza prevention and is especially important this season when SARS-CoV-2 and influenza virus might cocirculate (1).","[MeSH] Australia; [MeSH] COVID-19; [MeSH] Chile; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Influenza, Human; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Population Surveillance; [MeSH] South Africa; [MeSH] United States",title_abstract,unlikely_candidate,3,"While the study provides original data on human populations and mentions COVID-19, it does not estimate or discuss the basic reproduction number (R0) for COVID-19. Its primary focus is on influenza activity during the pandemic, not transmission metrics for SARS-CoV-2.",3,"COVID-19 and SARS-CoV-2 are explicitly mentioned as context for the study, but the primary focus is on influenza activity, not COVID-19 transmission itself.",4,"The study clearly focuses on human populations across multiple countries, with surveillance data from clinical laboratories.",4,"The study covers real-world data from the United States, Australia, Chile, and South Africa, all explicitly named.",4,"The abstract describes original surveillance data and laboratory testing results, indicating new empirical evidence is reported.",1,There is no mention of the basic reproduction number (R0) or any explicit transmission quantification for COVID-19; the focus is on influenza activity changes.,,
32569835,,"Characteristics of 1573 healthcare workers who underwent nasopharyngeal swab testing for SARS-CoV-2 in Milan, Lombardy, Italy.","Lombardi A, Consonni D, Carugno M, Bozzi G, Mangioni D, Muscatello A, Castelli V, Palomba E, Cantù AP, Ceriotti F, Tiso B, Pesatori AC, Riboldi L, Bandera A, Lunghi G, Gori A.",Clin Microbiol Infect. 2020 Oct;26(10):1413.e9-1413.e13. doi: 10.1016/j.cmi.2020.06.013. Epub 2020 Jun 20.,Lombardi,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2020,2020/06/23,PMC7305713,,10.1016/j.cmi.2020.06.013,"OBJECTIVES: The management of healthcare workers (HCWs) exposed to confirmed cases of coronavirus disease 2019 (COVID-19) is still a matter of debate. We aimed to assess in this group the attack rate of asymptomatic carriers and the symptoms most frequently associated with infection. METHODS: Occupational and clinical characteristics of HCWs who underwent nasopharyngeal swab testing for the detection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in a university hospital from 24 February 2020 to 31 March 2020 were collected. For those who tested positive and for those who tested positive but who were asymptomatic, we checked the laboratory and clinical data as of 22 May to calculate the time necessary for HCWs to then test negative and to verify whether symptoms developed thereafter. Frequencies of positive tests were compared according to selected variables using multivariable logistic regression models. RESULTS: There were 139 positive tests (8.8%) among 1573 HCWs (95% confidence interval, 7.5-10.3), with a marked difference between symptomatic (122/503, 24.2%) and asymptomatic (17/1070, 1.6%) workers (p < 0.001). Physicians were the group with the highest frequency of positive tests (61/582, 10.5%), whereas clerical workers and technicians had the lowest frequency (5/137, 3.6%). The likelihood of testing positive for COVID-19 increased with the number of reported symptoms; the strongest predictors of test positivity were taste and smell alterations (odds ratio = 76.9) and fever (odds ratio = 9.12). The median time from first positive test to a negative test was 27 days (95% confidence interval, 24-30). CONCLUSIONS: HCWs can be infected with SARS-CoV-2 without displaying any symptoms. Among symptomatic HCWs, the key symptoms to guide diagnosis are taste and smell alterations and fever. A median of almost 4 weeks is necessary before nasopharyngeal swab test results are negative.",COVID-19; Healthcare operators; Nasopharyngeal swab; Nosocomial transmission; SARS-CoV-2,title_abstract,unlikely_candidate,3,"Although the study is highly relevant for disease, population, location, and original data, it does not report or estimate R0 or any explicit transmission metric. Thus, it does not meet the core inclusion criteria for the review question.",4,"The study explicitly investigates COVID-19/SARS-CoV-2 infection among healthcare workers, as stated in the title, keywords, and abstract.",4,"The study focuses on human healthcare workers, a clearly defined human population.",4,"The study is conducted in a real-world setting (a university hospital in Milan, Italy), as specified in the title and abstract.",4,The study reports original empirical data on SARS-CoV-2 testing and outcomes among 1573 healthcare workers.,1,"While the study mentions 'attack rate' and 'nosocomial transmission,' it does not report or estimate the basic reproduction number (R0) or any explicit transmission metric.",,
32574335,,Growth Rate and Acceleration Analysis of the COVID-19 Pandemic Reveals the Effect of Public Health Measures in Real Time.,"Utsunomiya YT, Utsunomiya ATH, Torrecilha RBP, Paulan SC, Milanesi M, Garcia JF.",Front Med (Lausanne). 2020 May 22;7:247. doi: 10.3389/fmed.2020.00247. eCollection 2020.,Utsunomiya,Frontiers in medicine,2020,2020/06/24,PMC7256166,,10.3389/fmed.2020.00247,"Background: Ending the COVID-19 pandemic is arguably one of the most prominent challenges in recent human history. Following closely the growth dynamics of the disease is one of the pillars toward achieving that goal. Objective: We aimed at developing a simple framework to facilitate the analysis of the growth rate (cases/day) and growth acceleration (cases/day2) of COVID-19 cases in real-time. Methods: The framework was built using the Moving Regression (MR) technique and a Hidden Markov Model (HMM). The dynamics of the pandemic was initially modeled via combinations of four different growth stages: lagging (beginning of the outbreak), exponential (rapid growth), deceleration (growth decay), and stationary (near zero growth). A fifth growth behavior, namely linear growth (constant growth above zero), was further introduced to add more flexibility to the framework. An R Shiny application was developed, which can be accessed at https://theguarani.com.br/ or downloaded from https://github.com/adamtaiti/SARS-CoV-2. The framework was applied to data from the European Center for Disease Prevention and Control (ECDC), which comprised 3,722,128 cases reported worldwide as of May 8th 2020. Results: We found that the impact of public health measures on the prevalence of COVID-19 could be perceived in seemingly real-time by monitoring growth acceleration curves. Restriction to human mobility produced detectable decline in growth acceleration within 1 week, deceleration within ~2 weeks and near-stationary growth within ~6 weeks. Countries exhibiting different permutations of the five growth stages indicated that the evolution of COVID-19 prevalence is more complex and dynamic than previously appreciated. Conclusions: These results corroborate that mass social isolation is a highly effective measure against the dissemination of SARS-CoV-2, as previously suggested. Apart from the analysis of prevalence partitioned by country, the proposed framework is easily applicable to city, state, region and arbitrary territory data, serving as an asset to monitor the local behavior of COVID-19 cases.",Hidden Markov Model; coronavirus; growth curve analysis; mathematical modeling; moving regression; severe acute respiratory syndrome,title_abstract,unlikely_candidate,3,"While the study is highly relevant to COVID-19 and uses original data, it does not explicitly estimate or report the basic reproduction number (R0) or similar transmission metrics. Its focus is on growth rates and acceleration, not on transmission quantification.",4,"The study explicitly focuses on COVID-19 and SARS-CoV-2, as stated in the title, abstract, and keywords.",4,"The analysis is based on human case data reported worldwide, with no mention of animal or in vitro studies.",4,"The study uses global data and discusses applicability to various geographic levels (country, city, region).",3,"The study applies a novel analytical framework to real-world COVID-19 case data from the ECDC, generating new analyses.",1,"The study analyzes growth rate and acceleration, but there is no explicit mention of the basic reproduction number (R0) or related transmission metrics in the title or abstract.",,
32133830,,[Investigation and analysis on characteristics of a cluster of COVID-19 associated with exposure in a department store in Tianjin].,"Wu WS, Li YG, Wei ZF, Zhou PH, Lyu LK, Zhang GP, Zhao Y, He HY, Li XY, Gao L, Zhang XM, Liu H, Zhou N, Guo Y, Zhang XM, Zhang D, Liu J, Zhang Y.",Zhonghua Liu Xing Bing Xue Za Zhi. 2020 Apr 10;41(4):489-493. doi: 10.3760/cma.j.cn112338-20200221-00139.,Wu,Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi,2020,2020/03/06,,,10.3760/cma.j.cn112338-20200221-00139,"Objective: To describe the epidemiological characteristics of a cluster of COVID-19 cases reported in Baodi district of Tianjin as of 18 February, 2020, which might be associated with the exposure in a local department store, and provide suggestions for prevention and control strategy development. Methods: The basic characteristics, time and area distributions, clinical manifestations, epidemiological history and transmission mode of the COVID-19 cases associated with the department store exposure were analyzed. Results: A total of 40 COVID-19 cases were associated with the department store exposure, accounting for 75.47% of the total confirmed cases (53 cases) reported in Baodi district. The cases were mainly at the age of 60 years or older (35.00%) and farmers (40.00%). The main clinical manifestations included fever (95.00%), cough (35.00%), and diarrhea (15.00%). The proportion of confirmed severe cases was 32.50%. The incidence curve showed that the incidence peak occurred on 31 January, 2020. Among the 40 cases, 6(15.00%) were department store employees, 19 (47.50%) were customers and 15 (37.50%) were close contacts (secondary cases). The first case occurred on 21 January, 2020, this case was a department store employee who had a purchasing history at whole sale markets in other provinces and cities before the onset, and 3 employees were still on duty after symptom onsets. The median of the incubation period of customer cases was 6 days, and the median of the interval between onset and medical treatment of customer cases was 7 days. Conclusion: This was a cluster epidemic of COVID-19, which might be associated with the exposure in the department store. By now, the current prevention and control measures have achieved satisfied effects.",COVID-19; Cluster; Control; Epidemiology,title_abstract,unlikely_candidate,3,"While the study provides original data on a COVID-19 cluster and discusses transmission patterns, it does not explicitly estimate or report the basic reproduction number (R0). Thus, it does not meet the core transmission metric criterion for strong or possible candidate status.",4,"The study explicitly investigates COVID-19, as stated in the title, keywords, and abstract. The entire analysis centers on a COVID-19 cluster.",4,"The study focuses on human cases, describing demographic and clinical characteristics of affected individuals.",4,"The study is conducted in a real-world setting (department store in Baodi district, Tianjin, China), with explicit geographic context.",4,"The study reports original epidemiological data on a specific outbreak, including case counts, demographics, and timelines.",2,"Transmission mode and secondary cases are discussed, but there is no explicit mention of the basic reproduction number (R0) or direct quantification of transmission intensity.",,
33412797,,[The preparedness of the Italian obstetric surveillance system in the response to the emergency of the SARS-CoV-2 pandemic: methodological aspects of a population-based study].,"Corsi E, Maraschini A, Perrone E, Salvatore MA, D'aloja P, Donati S; Gruppo di lavoro ItOSS COVID-19.",Epidemiol Prev. 2020 Sep-Dec;44(5-6 Suppl 2):81-87. doi: 10.19191/EP20.5-6.S2.089.,Corsi,Epidemiologia e prevenzione,2020,2021/01/08,,,10.19191/EP20.5-6.S2.089,"This paper aims to describe the Italian obstetric surveillance system (ItOSS) preparedness as an element for a timely response to the new Coronavirus pandemic. ItOSS is a surveillance network that has been collecting data on maternal mortality and conducting population studies on obstetric near misses since 2013. At the beginning of the pandemic, ItOSS launched a new population-based project to monitor SARS-CoV-2 infection during pregnancy and post-partum and promptly give back information useful to clinicians and decision-makers. All the regions and autonomous provinces, for a total of 289 birth units (PN), joined the study. Data relating to pregnant or post-partum women with a confirmed SARS-CoV-2 infection diagnosis addressing the maternities for outpatient visits or hospitalization were collected. The project methodology entails that each participating maternity reports the cases to ItOSS uploading data through an open-source platform. The on-line form includes sociodemographic and clinical data and maternal-neonatal outcomes. Biological samples to detect possible vertical transmission are also collected voluntarily. A total of 534 incident cases were reported from February 25th to July 10th 2020; 7 regions also collected biological samples for 227 cases; data collection is still ongoing.A preliminary analysis of the first 146 SARS-CoV-2 positive women who gave birth between February 25th to April 22nd shows an incidence rate of the infection equal to 2.1/1,000 in Italy and 6.9/1,000 in the Lombardy Region (Northern Italy). The brief time needed to setting up and operating the project, the national coverage, the adoption of shared tools for data collection, the quality and completeness of the information collected show how the availability of active networks like ItOSS represents a crucial element to hold a high level of preparedness in case of a health emergency.",SARS-CoV-2; COVID-19; preparedness; surveillance system; pregnancy; Italy,title_abstract,unlikely_candidate,3,"While the study is highly relevant for disease, population, location, and provides original data, it does not address transmission metrics such as R0. Therefore, it is unlikely to be relevant for a review focused on the basic reproduction number.",4,"The study is centrally focused on SARS-CoV-2/COVID-19, specifically in the context of pregnancy and maternal health in Italy.",4,"The study population is explicitly pregnant and post-partum women, a human subgroup, with no mention of animal or in vitro work.",4,"The study is conducted across all regions of Italy, in real-world clinical settings.",4,"The study reports original, population-based surveillance data on SARS-CoV-2 infection in pregnant women, including incidence rates and case numbers.",1,The study reports incidence rates of infection but does not mention or estimate the basic reproduction number (R0) or any transmission parameter.,,
33331612,,Transmission of severe acute respiratory syndrome coronavirus 2 through asymptomatic carriers and aerosols: A major public health challenge.,Tosta E.,Rev Soc Bras Med Trop. 2020 Dec 11;53:e20200669. doi: 10.1590/0037-8682-0669-2020. eCollection 2020.,Tosta,Revista da Sociedade Brasileira de Medicina Tropical,2020,2020/12/17,PMC7747819,,10.1590/0037-8682-0669-2020,"In the absence of vaccines and effective antiviral drugs, control of the spread of coronavirus disease (Covid-19) relies mainly on the adequacy of public health resources and policies. Hence, failure to establish and implement scientifically reliable control measures may have a significant effect on the incidence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection, severity of the disease, and death toll. The average number of secondary transmissions from an infected person, or reproduction numbers (R0 and R), and the points at which the collective immunity begins to reduce the transmission of the infection, or herd immunity thresholds, are important epidemiological tools used in strategies of Covid-19 control, suppression, and mitigation. However, SARS-CoV-2 transmission through asymptomatic carriers and, possibly, aerosols, has been ignored, and this may affect the effectiveness of Covid-19 control strategies. Therefore, consideration of the two possible ways of transmission would substantially increase the values of reproduction numbers, but if estimates of the contingent of the population naturally resistant to the virus, plus those with pre-existing cross-immunity to SARS-CoV-2 were considered, the evaluation of herd immunity thresholds should reach their real and achievable levels.",[MeSH] Aerosols; [MeSH] COVID-19; [MeSH] Carrier State; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Public Health; [MeSH] SARS-CoV-2,title_abstract,unlikely_candidate,3,"While the paper is highly relevant to COVID-19 and transmission metrics, it does not appear to report original empirical data or new R0 estimates. It is likely a commentary or conceptual discussion, making it unlikely to meet inclusion criteria for studies estimating R0.",4,"The study is centrally focused on COVID-19/SARS-CoV-2, as indicated by the title, abstract, and keywords.",4,"The abstract and keywords specify a focus on humans and public health, with no indication of animal or in vitro work.",2,"No specific geographic location is mentioned; the discussion is general/global, but not clearly tied to a real-world setting.",1,"There is no indication of original empirical data or new estimates; the abstract discusses concepts and implications, suggesting a commentary or review.",3,"The abstract explicitly discusses reproduction numbers (R0 and R) and their importance, but does not indicate new estimation or primary analysis.",,
32903229,,"Epidemiological characteristics of COVID-19 in Shenzhen, China: comparison between imported and local cases.","Li Z, Wang J, Huang J, Lu J.",J Infect Dev Ctries. 2020 Aug 31;14(8):853-860. doi: 10.3855/jidc.12801.,Li,Journal of infection in developing countries,2020,2020/09/09,,,10.3855/jidc.12801,"INTRODUCTION: An unprecedented outbreak of the novel coronavirus disease (COVID-19) has swept across the globe since the end of 2019. Shenzhen confirmed its first imported case from Wuhan on 19 January 2020. However, little is known regarding the epidemiological characteristics of COVID-19 in these imported cities. METHODOLOGY: Data of all 417 confirmed cases diagnosed in Shenzhen before 29 February were collected. The epidemiological characteristics of imported and local cases were compared. The resilience to COVID-19 was evaluated by discharge density. RESULTS: All ten districts reported COVID-19 cases by 29 February, including 331 imported and 86 local cases. The Pearson linear correlation model showed the number of confirmed cases (r = 0.990, p < 0.001) as well as incidence of COVID-19 (r = 0.766, p = 0.010) was positively correlated with the gross domestic product of district. Family clusters were more commonly found in local cases. Imported patients had earlier onset (p < 0.001) and diagnosis (p < 0.001), but longer interval from onset to admission (p = 0.030), diagnosis (p = 0.003) and discharge (p = 0.016). Older and severe cases had lower discharge density (0.024 and 0.018, respectively); while cases with subclinical symptoms exhibited higher discharge density (0.052). CONCLUSIONS: COVID-19 patients were predominantly imported cases in Shenzhen and the spatial distribution was closely related to district GDP. Imported and local cases differed in the intervals from onset to admission, diagnosis and discharge. Moreover, family-based transmission should not be ignored, especially in local cases.",Coronavirus Disease 2019; SARS-CoV-2; epidemiological characteristics; imported cases; local cases,title_abstract,unlikely_candidate,3,"Although the study is highly relevant for disease, population, location, and provides original data, it does not explicitly report or estimate the basic reproduction number (R0) or similar transmission metrics. Thus, it does not meet the core inclusion criteria for transmission-related content.",4,"The study explicitly investigates COVID-19/SARS-CoV-2, as stated in the title, keywords, and abstract.",4,"The study focuses on human cases in Shenzhen, comparing imported and local human cases.",4,"The study is conducted in a real-world geographic setting (Shenzhen, China) with explicit location details.",4,"The study reports original empirical data on 417 confirmed cases, including detailed epidemiological analysis.",1,"While the study discusses family clusters and transmission patterns, there is no explicit mention of the basic reproduction number (R0) or related transmission metrics.",,
