PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms,llm_suggest,overall_score,overall_justification,include,confidence,screening_stage,screening_mode,screening_strategy,screening_profile,screening_topic,screening_disease,model,prompt_tokens,completion_tokens,total_tokens,wall_time_ms,parse_error,api_error,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification
27191380,Extended Human-to-Human Transmission during a Monkeypox Outbreak in the Democratic Republic of the Congo.,"Leisha Diane Nolen, Lynda Osadebe, Jacques Katomba, Jacques Likofata, Daniel Mukadi, Benjamin Monroe, Jeffrey Doty, Christine Marie Hughes, Joelle Kabamba, Jean Malekani, Pierre Lokwa Bomponda, Jules Inonga Lokota, Marcel Pie Balilo, Toutou Likafi, Robert Shongo Lushima, Benoit Kebela Ilunga, Frida Nkawa, Elisabeth Pukuta, Stomy Karhemere, Jean-Jacques Muyembe Tamfum, Beatrice Nguete, Emile Okitolonda Wemakoy, Andrea M McCollum, Mary G Reynolds",Emerging infectious diseases. 2016. doi: 10.3201/eid2206.150579..,Nolen,Emerging infectious diseases,2016,2016/06/01,,,10.3201/eid2206.150579,"A >600% increase in monkeypox cases occurred in the Bokungu Health Zone of the Democratic Republic of the Congo during the second half of 2013; this increase prompted an outbreak investigation. A total of 104 possible cases were reported from this health zone; among 60 suspected cases that were tested, 50 (48.1%) cases were confirmed by laboratory testing, and 10 (9.6%) tested negative for monkeypox virus (MPXV) infection. The household attack rate (i.e., rate of persons living with an infected person that develop symptoms of MPXV infection) was 50%. Nine families showed >1 transmission event, and >6 transmission events occurred within this health zone. Mean incubation period was 8 days (range 4-14 days). The high attack rate and transmission observed in this study reinforce the importance of surveillance and rapid identification of monkeypox cases. Community education and training are needed to prevent transmission of MPXV infection during outbreaks.",Africa; Democratic Republic of the Congo; animal diseases; incubation; monkeypox; monkeypox virus; orthopoxvirus; transmission; viruses; zoonosis,Journal Article,,possible_candidate,2,"The study provides information on the incubation period of monkeypox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,367,34,401,387.5,,,,,,,,,,,,
37861345,Comparison of clinical course of Mpox among HIV-negative and HIV-positive patients: A 2022 cohort of hospitalized patients in Central Europe.,"Jacek Kowalski, Iwona Cielniak, Ewelina Garbacz-Łagożna, Grażyna Cholewińska-Szymańska, Miłosz Parczewski",Journal of medical virology. 2023. doi: 10.1002/jmv.29172..,Kowalski,Journal of medical virology,2023,2023/10/01,,,10.1002/jmv.29172,"Mpox has become the most significant orthopoxviral infection among humans. Since May 2022, there has been a multicountry outbreak of mpox across six continents. Retrospective observational cohort study of 94 patients with probable or confirmed mpox of whom 86.2% were hospitalized in Hospital for Infectious Diseases in Warsaw, Poland between May 16 and October 30, 2022. Most patients were young (median age: 31, IQR: 25-43 years), predominantly (88.3%) Polish men who have sex with men exposed most commonly in Poland (82.7%), Spain (6.2%), or Germany (4.9%). The median observed mpox incubation period was 7 (IQR: 4-8) days with the median hospitalization time of 7 (range: 2-24, IQR: 5-11) days. History of sexually transmitted infections (STIs) was common in the group (previous syphilis or hepatitis C virus in 33.3% and 17.3%, respectively, 6.2% of early syphilis or gonorrhea). A significant proportion (n = 43, 45.7%) of mpox cases were people with human immunodeficiency virus (HIV), all except one were on stable and virologically effective (88.4% with HIV viral load <50 copies/mL) antiretroviral treatment. Chemsex was reported in 34.6% of hospitalized cases, more commonly among people with HIV (48.5% vs. 25.0%, p = 0.029). None of the mpox infected patients presented with advanced HIV infection. Despite the fact that 6.3% of cases presented with >50 skin lesions the course of the disease was self-limited with no severe cases or deaths. There were no significant clinical or laboratory differences or complication rates between patients with and without HIV coinfection. Epidemiological and clinical characteristics of mpox in Poland are similar to other countries, but there were no targeted, population oriented interventions or vaccination programs. Mpox diagnosis provided an opportunity to screen and diagnose other STIs. As Central European populations, including refugees from Ukraine, are largely unvaccinated against mpox access to preventive vaccinations and antiviral therapy should be maximized.",HIV infection; Poland; mpox; outbreak; year 2022,Observational Study; Journal Article,"[MeSH] Male; [MeSH] Humans; [MeSH] Adult; [MeSH] HIV Infections; [MeSH] Syphilis; [MeSH] Homosexuality, Male; [MeSH] Retrospective Studies; [MeSH] Mpox, Monkeypox; [MeSH] Sexual and Gender Minorities; [MeSH] Sexually Transmitted Diseases; [MeSH] HIV Seropositivity; [MeSH] Europe; [MeSH] Disease Progression",unlikely_candidate,0,"The study focuses on clinical characteristics of mpox in Poland, not on serial intervals and incubation period.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,703,33,736,380.9,,,,,,,,,,,,
38440221,"The Current Pathogenicity and Potential Risk Evaluation of Marburg Virus to Cause Mysterious ""Disease X""-An Update on Recent Evidences.","Rahima Akter Mitu, Md Rabiul Islam",Environmental health insights. 2024. doi: 10.1177/11786302241235809..,Mitu,Environmental health insights,2024,2024/03/04,,,10.1177/11786302241235809,"The World Health Organization (WHO) defined Disease X as an upcoming disease with the potential to cause a pandemic. Pathogen X is responsible for Disease X. Marburg virus disease (MVD) is one of the diseases from the priority disease list published by WHO. Marburg virus is a filamentous, negative-sense RNA virus that belongs to the same filovirus family as the lethal Ebola virus. Since the first discovery of this virus in 1967, 17 outbreaks occurred sporadically till 2023. Rousettus aegyptiacus acts as the natural reservoir of the virus. With an average incubation period of 5 to 10 days, its first target is the mononuclear phagocytic system cells. It is highly contagious and can be easily transmitted from animal to human and human to human via direct contact with blood or body fluid, feces, and semen of the infected host. Although Marburg disease has a high case fatality rate of close to 90%, unfortunately, there is no approved vaccines or treatments are available. The most recent outbreak of Marburg virus in Equatorial Guinea and Tanzania in 2023 caused an alert for global health. However, based on the last global pandemic of COVID-19 and the sudden re-emerging of monkeypox around the world, we can assume that the Marburg virus has the potential to cause a global pandemic. Our modern world depends on globalization, which helps the virus transmission among countries. The Marburg virus can easily be transmitted to humans by fruit bats of the Pteropodidae family. This virus causes severe hemorrhagic disease, and there are no specific vaccines and treatments available to combat it. Therefore, community engagement and early supportive care for patients are keys to successfully controlling MVD.",Disease X; Marburg virus; Marburg virus disease; Rousettus aegyptiacus; filovirus; public health; viral zoonosis,Journal Article,,unlikely_candidate,0,The paper focuses on Marburg virus and does not provide information on mpox serial intervals and incubation period.,false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,557,34,591,395.8,,,,,,,,,,,,
37374034,Monkeypox: A New Challenge for Global Health System?,"Francesca Spirito, Agostino Guida, Vito Carlo Alberto Caponio, Lorenzo Lo Muzio","Life (Basel, Switzerland). 2023. doi: 10.3390/life13061250..",Spirito,"Life (Basel, Switzerland)",2023,2023/05/25,,,10.3390/life13061250,"The COVID-19 pandemic, starting in 2020, has presented a major challenge in terms of early diagnosis and the subsequent containment and management of severe cases. The spread of viruses such as monkeypox in non-endemic countries is now creating new difficulties for healthcare professionals. Proper case definition and clinical examination are crucial for the early identification of suspected cases. For this reason, we performed a review of the literature in order to report the first signs, which are useful for healthcare providers for early case identification. Since 2022 to date, 86,930 laboratory-confirmed cases and 1051 probable cases have been reported worldwide, and of these, 116 were fatal cases and, for the first time, most of the cases were registered in countries that have not historically reported monkeypox and that lack direct or immediate epidemiological links to areas of West or Central Africa where the disease is endemic. Patients with Monkeypox experience prodromal symptoms, such as fever, fatigue, headache, muscle aches, and a rash after an incubation period of 5-21 days. The disease is usually self-limiting within 2-4 weeks but can lead to complications, such as pneumonia, encephalitis, kidney injury, and myocarditis in children, pregnant individuals, and those with weakened immune systems. The case-fatality ratio is between 1 and 10%. Today, prevention campaigns and the control of human monkeypox are the best weapons to prevent infection and stop transmission. Prevention strategies, such as avoiding contact with sick or dead animals, and the proper preparation of all foods containing animal meat or parts, should be adopted. Furthermore, close contact with infected people or contaminated materials should be avoided to prevent human-to-human transmission.",monkeypox; vaccine; virus diseases,Journal Article; Review,,possible_candidate,2,"The paper discusses the incubation period of monkeypox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,525,33,558,379.2,,,,,,,,,,,,
38781950,Incubation Period and Serial Interval of Mpox in 2022 Global Outbreak Compared with Historical Estimates.,"Luis Ponce, Natalie M Linton, Wu Han Toh, Hao-Yuan Cheng, Robin N Thompson, Andrei R Akhmetzhanov, Jonathan Dushoff",Emerging infectious diseases. 2024. doi: 10.3201/eid3006.231095..,Ponce,Emerging infectious diseases,2024,2024/06/01,,,10.3201/eid3006.231095,"Understanding changes in the transmission dynamics of mpox requires comparing recent estimates of key epidemiologic parameters with historical data. We derived historical estimates for the incubation period and serial interval for mpox and contrasted them with pooled estimates from the 2022 outbreak. Our findings show the pooled mean infection-to-onset incubation period was 8.1 days for the 2022 outbreak and 8.2 days historically, indicating the incubation periods remained relatively consistent over time, despite a shift in the major mode of transmission. However, we estimated the onset-to-onset serial interval at 8.7 days using 2022 data, compared with 14.2 days using historical data. Although the reason for this shortening of the serial interval is unclear, it may be because of increased public health interventions or a shift in the mode of transmission. Recognizing such temporal shifts is essential for informed response strategies, and public health measures remain crucial for controlling mpox and similar future outbreaks.",global outbreak; incubation period; monkeypox virus; mpox; rash; serial interval; viruses,Journal Article; Historical Article,"[MeSH] Humans; [MeSH] Disease Outbreaks; [MeSH] Infectious Disease Incubation Period; [MeSH] Mpox, Monkeypox; [MeSH] History, 21st Century; [MeSH] Global Health",possible_candidate,2,"The study directly addresses the incubation period and serial interval of mpox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,365,34,399,382.7,,,,,,,,,,,,
35994726,"Early Estimates of Monkeypox Incubation Period, Generation Time, and Reproduction Number, Italy, May-June 2022.","Giorgio Guzzetta, Alessia Mammone, Federica Ferraro, Anna Caraglia, Alessia Rapiti, Valentina Marziano, Piero Poletti, Danilo Cereda, Francesco Vairo, Giovanna Mattei, Francesco Maraglino, Giovanni Rezza, Stefano Merler",Emerging infectious diseases. 2022. doi: 10.3201/eid2810.221126..,Guzzetta,Emerging infectious diseases,2022,2022/08/22,,,10.3201/eid2810.221126,"We analyzed the first 255 PCR-confirmed cases of monkeypox in Italy in 2022. Preliminary estimates indicate mean incubation period of 9.1 (95% CI 6.5-10.9) days, mean generation time of 12.5 (95% CI 7.5-17.3) days, and reproduction number among men who have sex with men of 2.43 (95% CI 1.82-3.26).",Italy; MPX; MPXV; generation time; incubation period; monkeypox; reproduction number; sexually transmitted infections; viruses,Journal Article,"[MeSH] Homosexuality, Male; [MeSH] Humans; [MeSH] Infectious Disease Incubation Period; [MeSH] Italy; [MeSH] Male; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Reproduction; [MeSH] Sexual and Gender Minorities",possible_candidate,2,"The study provides estimates of incubation period and reproduction number, which are relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,268,32,300,360.5,,,,,,,,,,,,
36503476,Human monkeypox: a comparison of the characteristics of the new epidemic to the endemic disease.,"Sharon Sukhdeo, Sharmistha Mishra, Sharon Walmsley",BMC infectious diseases. 2022. doi: 10.1186/s12879-022-07900-7..,Sukhdeo,BMC infectious diseases,2022,2022/12/12,,,10.1186/s12879-022-07900-7,"In May 2022, a new global outbreak of mpox (formerly, human monkeypox) emerged that was declared a public health emergency of international concern by the World Health Organization on July 23, 2022. With new patterns of person-to-person spread within sexual networks in nonendemic countries and several differences from the classic disease course, we performed a comprehensive review of existing literature on human monkeypox to discuss epidemiology, modes of transmission, clinical presentation and asymptomatic infection, diagnostics, therapeutics, and vaccines with the primary aim to identify important areas for future research of this new epidemic form of the disease. A comprehensive literature search was performed of all published literature to August 15, 2022. Historically, in regions of monkeypox virus endemicity, human outbreaks have occurred related to discrete zoonotic events. The animal reservoir is unknown, but the virus has been isolated from rodents. Traditionally, transmission occurred by direct or indirect contact with an infected animal. In nonendemic countries affected in the 2022 outbreak, almost exclusive person-to-person spread has been observed, and most cases are connected to sexual networks of gay, bisexual, and other men who have sex with men. After an incubation period of approximately 13 days, in traditional human cases affected persons developed a febrile prodrome preceding a rash that started on the face and body, spread centrifugally to the palms and soles and healed monomorphically over two to four weeks. However, in the 2022 outbreak, the febrile illness is often absent or occurs after the onset of the rash. The rash presents primarily in the anogenital region and face before disseminating throughout the body, with lesions displaying regional pleomorphism. There is a paucity of data for the role of antiviral agents or vaccines. The epidemiology and clinical course of mpox has changed in the 2022 epidemic from that observed with the endemic disease. There is an urgent need to establish rapid and collaborative research platforms to diagnose, treat and prevent disease and inform important public health and other strategies to stop the spread of disease.",Brincidofovir; Human monkeypox; Narrative review; Orthopoxvirus; Tecovirimat; Vaccine,Journal Article; Review,"[MeSH] Animals; [MeSH] Humans; [MeSH] Male; [MeSH] Disease Outbreaks; [MeSH] Endemic Diseases; [MeSH] Epidemics; [MeSH] Exanthema; [MeSH] Homosexuality, Male; [MeSH] Sexual and Gender Minorities; [MeSH] Mpox, Monkeypox",possible_candidate,2,"The paper discusses the incubation period and clinical presentation of mpox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,620,34,654,349.1,,,,,,,,,,,,
36130210,Serial intervals and incubation periods of the monkeypox virus clades.,"Shuqi Wang, Fengdi Zhang, Zhilu Yuan, Mingda Xu, Zhen Wang, Chao Gao, Renzhong Guo, Zhanwei Du",Journal of travel medicine. 2022. doi: 10.1093/jtm/taac105..,Wang,Journal of travel medicine,2022,2022/12/27,,,10.1093/jtm/taac105,,"[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Infectious Disease Incubation Period; [MeSH] Mpox, Monkeypox","Journal Article; Research Support, Non-U.S. Gov't","[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Infectious Disease Incubation Period; [MeSH] Mpox, Monkeypox",possible_candidate,2,"The paper focuses on serial intervals and incubation periods of monkeypox, which is directly relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,134,36,170,351.4,,,,,,,,,,,,
37410383,"Estimated incubation period distributions of mpox using cases from two international European festivals and outbreaks in a club in Berlin, May to June 2022.","Sarah E McFarland, Ulrich Marcus, Lukas Hemmers, Fuminari Miura, Jesús Iñigo Martínez, Fernando Martín Martínez, Elisa Gil Montalbán, Emilie Chazelle, Alexandra Mailles, Yassoungo Silue, Naïma Hammami, Amaryl Lecompte, Nicolas Ledent, Wim Vanden Berghe, Laurens Liesenborghs, Dorien Van den Bossche, Paul R Cleary, Jacco Wallinga, Eve P Robinson, Tone Bjordal Johansen, Antra Bormane, Tanya Melillo, Cornelia Seidl, Liza Coyer, Ronja Boberg, Annette Jurke, Dirk Werber, Alexander Bartel",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin. 2023. doi: 10.2807/1560-7917.ES.2023.28.27.2200806..,McFarland,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,2023,2023/07/01,,,10.2807/1560-7917.ES.2023.28.27.2200806,"BackgroundSince May 2022, an mpox outbreak affecting primarily men who have sex with men (MSM) has occurred in numerous non-endemic countries worldwide. As MSM frequently reported multiple sexual encounters in this outbreak, reliably determining the time of infection is difficult; consequently, estimation of the incubation period is challenging.AimWe aimed to provide valid and precise estimates of the incubation period distribution of mpox by using cases associated with early outbreak settings where infection likely occurred.MethodsColleagues in European countries were invited to provide information on exposure intervals and date of symptom onset for mpox cases who attended a fetish festival in Antwerp, Belgium, a gay pride festival in Gran Canaria, Spain or a particular club in Berlin, Germany, where early mpox outbreaks occurred. Cases of these outbreaks were pooled; doubly censored models using the log-normal, Weibull and Gamma distributions were fitted to estimate the incubation period distribution.ResultsWe included data on 122 laboratory-confirmed cases from 10 European countries. Depending on the distribution used, the median incubation period ranged between 8 and 9 days, with 5th and 95th percentiles ranging from 2 to 3 and from 20 to 23 days, respectively. The shortest interval that included 50% of incubation periods spanned 8 days (4-11 days).ConclusionCurrent public health management of close contacts should consider that in approximately 5% of cases, the incubation period exceeds the commonly used monitoring period of 21 days.",Europe; Germany; MPXV; incubation period; monkeypox virus; mpox,Journal Article,"[MeSH] Humans; [MeSH] Male; [MeSH] Berlin; [MeSH] Disease Outbreaks; [MeSH] Holidays; [MeSH] Homosexuality, Male; [MeSH] Infectious Disease Incubation Period; [MeSH] Mpox, Monkeypox; [MeSH] Sexual and Gender Minorities",possible_candidate,2,"The study provides estimates of the incubation period of mpox, which is directly relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,497,33,530,331.2,,,,,,,,,,,,
37386209,A systematic review to identify novel clinical characteristics of monkeypox virus infection and therapeutic and preventive strategies to combat the virus.,"Santenna Chenchula, Mohan Krishna Ghanta, Krishna Chaitanya Amerneni, Padmavathi Rajakarunakaran, Madhu Bhargavi Chandra, Madhavrao Chavan, Rupesh Gupta",Archives of virology. 2023. doi: 10.1007/s00705-023-05808-4..,Chenchula,Archives of virology,2023,2023/06/29,,,10.1007/s00705-023-05808-4,"Since May 2022, there has been a global increase in the number of Mpox virus (MPXV) cases in countries that were previously considered non-endemic. In July 2022, the World Health Organization (WHO) declared this outbreak a public health emergency of international concern. The objective of this systematic review is to examine the novel clinical features of Mpox and to assess the available treatment options for managing the disease in patients who are afflicted with it. We conducted a systematic search in several databases, including PubMed, Google Scholar, Cochrane Library, and the grey literature, from May 2022 to February 2023. We identified 21 eligible studies, which included 18,275 Mpox cases, for final qualitative analysis. The majority of cases were reported in men who have sex with men (MSM) and immunocompromised individuals with HIV (36.1%). The median incubation period was 7 days (IQR: 3-21). The novel clinical manifestations include severe skin lesions on the palms, oral and anogenital regions, as well as proctitis, penile edema, tonsillitis, ocular disease, myalgia, lethargy, and sore throat, without any preceding prodromal symptoms or systemic illness. In addition, fully asymptomatic cases were documented, and various complications, including encephalomyelitis and angina, were noted. Clinicians must be familiar with these novel clinical characteristics, as they can aid in testing and tracing such patients, as well as asymptomatic high-risk populations such as heterosexuals and MSM. In addition to supportive care, currently, there are several effective prophylactic and treatment strategies available to combat Mpox, including the vaccines ACAM2000 and MVA-BN7, as well as the immunoglobulin VIGIV and the antivirals tecovirimat, brincidofovir, and cidofovir against severe Mpox infection.",Clinical manifestations; Monkeypox; Monkeypox outbreak 2022; Mpox; Tecovirimat; Vaccines,Systematic Review; Journal Article,"[MeSH] Male; [MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Homosexuality, Male; [MeSH] Mpox, Monkeypox; [MeSH] Sexual and Gender Minorities; [MeSH] Immunoglobulin G; [MeSH] Immunoglobulins, Intravenous",possible_candidate,2,"The paper discusses the incubation period of mpox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,597,31,628,316.3,,,,,,,,,,,,
37200216,Comparative evaluation of the clinical presentation and epidemiology of the 2022 and previous Mpox outbreaks: a rapid review and meta-analysis.,"George N Okoli, Paul Van Caeseele, Nicole Askin, Ahmed M Abou-Setta","Infectious diseases (London, England). 2023. doi: 10.1080/23744235.2023.2214609..",Okoli,"Infectious diseases (London, England)",2023,2023/05/18,,,10.1080/23744235.2023.2214609,"BACKGROUND: In 2022, there were outbreaks of Mpox where the disease is not endemic. We summarised and compared the findings from published observational studies on the clinical presentation and epidemiology of the 2022 and previous outbreaks of Mpox. METHODS: We registered a review protocol with the Open Science Framework (osf.io/j3kb7). We searched MEDLINE, Embase, CENTRAL, CINAHL and Scopus databases, and relevant websites up to August 30, 2022. Retrieved literature citations were screened for eligibility, and summary clinical presentation and epidemiological data from the included studies were pooled, when possible, using an inverse variance, random-effects model. RESULTS: Seventy-nine studies met the eligibility. Irrespective of outbreak, fever, headache, myalgia, lymphadenopathy, pleomorphic skin lesions, oral lesions, and sore throat were potentially highly relevant Mpox manifestations, while conjunctivitis, cough, and possibly reactivation of varicella zoster virus may be part of the clinical presentation. The mean incubation period for the 2022 outbreaks was 7.4 d (6.4-8.4 d, I2 64.2%; 4 studies: 270 cases) and for previous outbreaks, 12.9 d (10.4-15.5 d; one study: 31 cases), p < .001. None of the male cases from previous outbreaks was reported to have sex with men (MSM) whereas almost all reported male cases from the 2022 outbreak were MSM. Concomitant sexually transmitted infections and perianal lesions were reported only among male cases from the 2022 outbreak, with the cases mostly presenting with genital lesions. CONCLUSIONS: The 2022 Mpox outbreaks appear to be mostly among MSM and have a lower incubation period compared with previous outbreaks.Key messages79 studies met the review's inclusion criteria.The 2022 Mpox outbreaks appear to have shorter incubation period compared with previous outbreaks.Established clinical presentation of Mpox includes fever, headache, myalgia, lymphadenopathy, pleomorphic skin lesions, oral lesions, and sore throat.Almost all reported cases from the 2022 Mpox outbreaks were men who had sex with men (MSM).Concomitant sexually transmitted infections and perianal lesions were only reported among cases from the 2022 Mpox outbreaks.A significantly higher proportion of Mpox cases from the 2022 outbreaks had genital lesions compared with cases from previous outbreaks.The 2022 Mpox outbreaks appear to be mostly among MSM.",Mpox; clinical presentation; epidemiology; meta-analysis; systematic review,Review; Meta-Analysis; Journal Article,"[MeSH] Humans; [MeSH] Male; [MeSH] Disease Outbreaks; [MeSH] Fever; [MeSH] Headache; [MeSH] Homosexuality, Male; [MeSH] Lymphadenopathy; [MeSH] Mpox, Monkeypox; [MeSH] Myalgia; [MeSH] Pharyngitis; [MeSH] Sexual and Gender Minorities",unlikely_candidate,0,The paper does not provide specific information on the serial intervals and incubation period of mpox.,false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,808,31,839,316.6,,,,,,,,,,,,
39270677,Emulating target trials of postexposure vaccines using observational data.,"Christopher Boyer, Marc Lipsitch",American journal of epidemiology. 2024. doi: 10.1093/aje/kwae350..,Boyer,American journal of epidemiology,2024,2024/09/12,,,10.1093/aje/kwae350,"Postexposure vaccination has the potential to prevent or modify the course of clinical disease among those exposed to a pathogen. However, due to logistical constraints, postexposure vaccine trials have been difficult to implement in practice. In place of trials, investigators have used observational data to estimate the effectiveness or optimal timing window for postexposure vaccines, but the relationship between these analyses and those that would be conducted in a trial is often unclear. Here, we define several possible target trials for postexposure vaccination and show how, under certain conditions, they can be emulated using observational data. We emphasize the importance of the incubation period and the timing of vaccination in trial design and emulation. As an example, we specify a protocol for postexposure vaccination against mpox and provide a step-by-step description of how to emulate it using data from a healthcare database or contact tracing program. We further illustrate some of the benefits of the target trial approach through simulation.",effectiveness; immortal time bias; infectious disease; monkeypox; postexposure prophylaxis; target trial; vaccines,Journal Article,,possible_candidate,2,"The paper discusses the incubation period of mpox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,344,31,375,316.0,,,,,,,,,,,,
36089749,Rapid and reliable inactivation protocols for the diagnostics of emerging viruses: The example of SARS-CoV-2 and monkeypox virus.,"Grégory Quéromès, Emilie Frobert, Maude Bouscambert-Duchamp, Antoine Oblette, Martine Valette, Geneviève Billaud, Vanessa Escuret, Bruno Lina, Florence Morfin, Alexandre Gaymard",Journal of medical virology. 2022. doi: 10.1002/jmv.28126..,Quéromès,Journal of medical virology,2023,2022/09/21,,,10.1002/jmv.28126,"The emergence and sustained transmission of novel pathogens are exerting an increasing demand on the diagnostics sector worldwide, as seen with the ongoing severe acute respiratory coronavirus 2 (SARS-CoV-2) pandemic and the more recent public health concern of monkeypox virus (MPXV) since May 2022. Appropriate and reliable viral inactivation measures are needed to ensure the safety of personnel handling these infectious samples. In the present study, seven commercialized diagnosis buffers, heat (56°C and 60°C), and sodium dodecyl sulfate detergent (2.0%, 1.0%, and 0.5% final concentrations) were tested against infectious SARS-CoV-2 and MPXV culture isolates on Vero cell culture. Cytopathic effects were observed up to 7 days postinoculation and viral load evolution was measured by semiquantitative polymerase chain reaction. The World Health Organization recommends an infectious titer reduction of at least 4 log10 . As such, the data show efficacious SARS-CoV-2 inactivation by all investigated methods, with >6.0 log10 reduction. MPXV inactivation was also validated with all investigated methods with 6.9 log10 reductions, although some commercial buffers required a longer incubation period to yield complete inactivation. These results are valuable for facilities, notably those without biosafety level-3 capabilities, that need to implement rapid and reliable protocols common against both SARS-CoV-2 and MPXV.",SARS-CoV-2; emerging pathogen; inactivation; monkeypox virus; risk management,Journal Article,[MeSH] Animals; [MeSH] Chlorocebus aethiops; [MeSH] Humans; [MeSH] SARS-CoV-2; [MeSH] COVID-19; [MeSH] Monkeypox virus; [MeSH] Virus Inactivation; [MeSH] Vero Cells; [MeSH] COVID-19 Testing,unlikely_candidate,0,"The paper focuses on viral inactivation methods for SARS-CoV-2 and MPXV, not on serial intervals and incubation period.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,510,45,555,399.5,,,,,,,,,,,,
