PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
41558442,The evolving landscape of Mpox: Clinical and genomic insights into Clade Ib emergence in India.,"Rima R Sahay, Anita M Shete, Juhi Khurana, Rajlaxmi Jain, Shubin Chenayil, Savita Yadav, Triparna Majumdar, Shruti Rani, Neetu Vijay, Deepak Y Patil, P S Kannan Sabarinath, J Aravind, Shubhangi Gavari, Pranita Gawande, Pratiksha Pandita, Shalini Singh, P M Anitha, Niyas K Pulloor, Pushpa Kizhakkekarammel, S Manjusree, S Siba, Anukumar Balakrishnan, T K Raji, Nivedita Gupta, Pragya D Yadav",Virology. 2026. doi: 10.1016/j.virol.2026.110800..,Sahay,Virology,2026,2026/01/16,,,10.1016/j.virol.2026.110800,"BACKGROUND: The re-emergence of Mpox virus (MPXV) Clade Ib has posed a global public health threat, prompting a WHO Public Health Emergency of International Concern in May 2022 and August 2024. This study aims to outline the clinical, viral, and genomic characterization of MPXV Clade Ib cases found in Kerala, India. METHODS: We profiled ten laboratory-confirmed MPXV cases from September 2024 to March 2025. Mpox DNA was screened using real-time PCR, and anti-MPXV IgM and IgG antibodies were detected by ELISA. Full-length genomic sequencing and phylogenetic analysis were performed on the clinical samples. RESULTS: The median age of the cases was 34 years, with a male predominance (80 %). Most (90 %) had a recent history of international travel, primarily to the United Arab Emirates (UAE), with one documented case of local transmission. All cases presented with vesiculo-pustular lesions, fever, and lymphadenopathy, and all recovered without complications. Mpox DNA was cleared between 20 and 28 days, though prolonged shedding was observed in some. Phylogenetic analysis clustered the Indian sequences with those from Oman, Pakistan and Thailand, suggesting a shared regional lineage. The presence of APOBEC3-mediated mutational signatures was high, indicative of sustained human-to-human transmission. CONCLUSION: This research presents the first in-depth analysis of the clinical and genomic characteristics of MPXV Clade Ib identified in India. The findings highlight the critical role of international travel in virus introduction and indicate local transmission following introduction, with regional linkage inferred from epidemiological evidence. These findings suggest ongoing viral evolution and the need for enhanced surveillance.",APOBEC; Genomic characterization; India; Kerala; Mpox clade Ib; Outbreak; UAE
37339074,"Effectiveness of JYNNEOS Vaccine Against Diagnosed Mpox Infection - New York, 2022.","Eli S Rosenberg, Vajeera Dorabawila, Rachel Hart-Malloy, Bridget J Anderson, Wilson Miranda, Travis O'Donnell, Charles J Gonzalez, Meaghan Abrego, Charlotte DelBarba, Cori J Tice, Claire McGarry, Ethan C Mitchell, Michele Boulais, Bryon Backenson, Michael Kharfen, James McDonald, Ursula E Bauer",MMWR. Morbidity and mortality weekly report. 2023. doi: 10.15585/mmwr.mm7220a4..,Rosenberg,MMWR. Morbidity and mortality weekly report,2023,2023/05/19,,,10.15585/mmwr.mm7220a4,"In 2022, an international Monkeypox virus outbreak, characterized by transmission primarily through sexual contact among gay, bisexual, and other men who have sex with men (MSM), resulted in 375 monkeypox (mpox) cases in the state of New York outside of New York City (NYC).*,† The JYNNEOS vaccine (Modified Vaccinia Ankara vaccine, Bavarian Nordic), licensed by the U.S. Food and Drug Administration (FDA) against mpox as a 2-dose series, with doses administered 4 weeks apart,§ was deployed in a national vaccination campaign.¶ Before this outbreak, evidence to support vaccine effectiveness (VE) against mpox was based on human immunologic and animal challenge studies (1-3). New York State Department of Health (NYSDOH) conducted a case-control study to estimate JYNNEOS VE against diagnosed mpox in New York residents outside of NYC, using data from systematic surveillance reporting. A case-patient was defined as a man aged ≥18 years who received a diagnosis of mpox during July 24-October 31, 2022. Contemporaneous control patients were men aged ≥18 years with diagnosed rectal gonorrhea or primary syphilis and a history of male-to-male sexual contact, without mpox. Case-patients and control patients were matched to records in state immunization systems. JYNNEOS VE was estimated as 1 - odds ratio (OR) x 100, and JYNNEOS vaccination status (vaccinated versus unvaccinated) at the time of diagnosis was compared, using conditional logistic regression models that adjusted for week of diagnosis, region, patient age, and patient race and ethnicity. Among 252 eligible mpox case-patients and 255 control patients, the adjusted VE of 1 dose (received ≥14 days earlier) or 2 doses combined was 75.7% (95% CI = 48.5%-88.5%); the VE for 1 dose was 68.1% (95% CI = 24.9%-86.5%) and for 2 doses was 88.5% (95% CI = 44.1%-97.6%). These findings support recommended 2-dose JYNNEOS vaccination consistent with CDC and NYSDOH guidance.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Animals; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Case-Control Studies; [MeSH] Homosexuality, Male; [MeSH] Mpox, Monkeypox; [MeSH] New York City; [MeSH] Sexual and Gender Minorities; [MeSH] United States; [MeSH] Vaccines; [MeSH] Antiviral Agents; [MeSH] Smallpox Vaccine; [MeSH] Vaccines, Attenuated"
216915,Should the smallpox virus be allowed to survive?,W H Foege,The New England journal of medicine. 1979. doi: 10.1056/NEJM197903223001210..,Foege,The New England journal of medicine,1979,1979/03/22,,,10.1056/NEJM197903223001210,,"[MeSH] Animals; [MeSH] Child; [MeSH] Diagnosis, Differential; [MeSH] Disease Outbreaks; [MeSH] Haplorhini; [MeSH] Humans; [MeSH] Laboratory Infection; [MeSH] Monkeypox virus; [MeSH] Poxviridae; [MeSH] Poxviridae Infections; [MeSH] Research; [MeSH] Risk; [MeSH] Smallpox; [MeSH] Variola virus; [MeSH] World Health Organization"
37809174,"Enhancing Nursing Care in Monkeypox (Mpox) Patients: Differential Diagnoses, Prevention Measures, and Therapeutic Interventions.","Tanishq Dubey, Swarupa Chakole, Suyash Agrawal, Anannya Gupta, Pratiksha K Munjewar, Ranjana Sharma, Seema Yelne",Cureus. 2023. doi: 10.7759/cureus.44687..,Dubey,Cureus,2023,2023/09/04,,,10.7759/cureus.44687,"Monkeypox (Mpox), a rare zoonotic viral infection caused by the monkeypox virus, has been gaining attention due to its potential for human-to-human transmission and its clinical resemblance to other poxvirus infections, such as smallpox and chickenpox. Enhancing nursing care for monkeypox patients is imperative to manage and contain its spread effectively. This review analyzes the key aspects of enhancing nursing care in monkeypox patients, focusing on differential diagnoses, prevention measures, and therapeutic interventions. Differential diagnosis is crucial in terms of the early recognition and management of monkeypox. Given its similarity to other poxvirus infections, a thorough assessment of clinical symptoms, travel history, and exposure to potential reservoir hosts is essential. Nursing professionals play a pivotal role in eliciting comprehensive patient histories and relaying this information to the medical team for accurate diagnosis. Prevention measures constitute a vital component of nursing care in monkeypox management. Implementing stringent infection prevention and control practices, including isolation protocols, personal protective equipment (PPE) usage, and hand hygiene, is imperative to curbing nosocomial transmission. Nurses are at the forefront of enforcing these measures, educating patients, families, and healthcare staff about their significance, and ensuring strict adherence. Therapeutic interventions in monkeypox largely focus on supportive care and symptom management. Nurses occupy a central role in administering antiviral medications, providing wound care for skin lesions, and monitoring patients for potential complications such as secondary bacterial infections. Psychosocial support is equally important, as patients often experience fear and anxiety due to the disease's contagious nature. Nursing professionals offer compassionate care, address patients' emotional needs, and facilitate communication between patients and their families. Enhancing nursing care for monkeypox entails a multifaceted approach involving differential diagnoses, prevention measures, and therapeutic interventions. Nursing professionals serve as frontline caregivers, pivotal in early diagnosis, effective prevention strategies, and comprehensive patient management. As the global healthcare community faces an influx of emerging infectious diseases, the lessons learned from managing monkeypox can contribute to the creation of a more resilient and responsive nursing workforce capable of effectively addressing future health challenges.",challenges and future directions; differential diagnosis; infection prevention; monkeypox; nursing care; prevention and control; supportive care; therapeutic interventions
25319753,Orthopoxvirus infection among wildlife in Zambia.,"Yasuko Orba, Michihito Sasaki, Hiroki Yamaguchi, Akihiro Ishii, Yuka Thomas, Hirohito Ogawa, Bernard M Hang'ombe, Aaron S Mweene, Shigeru Morikawa, Masayuki Saijo, Hirofumi Sawa",The Journal of general virology. 2014. doi: 10.1099/vir.0.070219-0..,Orba,The Journal of general virology,2015,2014/10/15,,,10.1099/vir.0.070219-0,"Human monkeypox is a viral zoonosis caused by monkeypox virus, an orthopoxvirus (OPXV). The majority of human monkeypox cases have been reported in moist forested regions in West and Central Africa, particularly in the Democratic Republic of the Congo (DRC). In this study we investigated zoonotic OPXV infection among wild animals in Zambia, which shares a border with DRC, to assess the geographical distribution of OPXV. We screened for OPXV antibodies in sera from non-human primates (NHPs), rodents and shrews by ELISA, and performed real-time PCR to detect OPXV DNA in spleen samples. Serological analysis indicated that 38 of 259 (14.7 %) rodents, 14 of 42 (33.3 %) shrews and 4 of 188 (2.1 %) NHPs had antibodies against OPXV. The OPXV DNA could not be detected in spleens from any animals tested. Our results indicated that wild animals living in rural human habitation areas of Zambia have been infected with OPXV.","[MeSH] Animals; [MeSH] Animals, Wild; [MeSH] Antibodies, Viral; [MeSH] DNA, Viral; [MeSH] Enzyme-Linked Immunosorbent Assay; [MeSH] Orthopoxvirus; [MeSH] Polymerase Chain Reaction; [MeSH] Poxviridae Infections; [MeSH] Primates; [MeSH] Rodentia; [MeSH] Seroepidemiologic Studies; [MeSH] Shrews; [MeSH] Spleen; [MeSH] Topography, Medical; [MeSH] Zambia; [MeSH] Zoonoses"
32202967,Knowledge of human monkeypox viral infection among general practitioners: a cross-sectional study in Indonesia.,"Harapan Harapan, Abdul M Setiawan, Amanda Yufika, Samsul Anwar, Sri Wahyuni, Febrivan W Asrizal, Muhammad R Sufri, Reza P Putra, Nanda P Wijayanti, Salwiyadi Salwiyadi, Razi Maulana, Afriyani Khusna, Ina Nusrina, Muhammad Shidiq, Devi Fitriani, Muharrir Muharrir, Cut A Husna, Fitria Yusri, Reza Maulana, Mohd Andalas, Abram L Wagner, Mudatsir Mudatsir",Pathogens and global health. 2020. doi: 10.1080/20477724.2020.1743037..,Harapan,Pathogens and global health,2020,2020/03/23,,,10.1080/20477724.2020.1743037,"After the first, imported, laboratory-confirmed case of monkeypox in human was reported in Singapore on May 2019, countries in Asia started to strengthen disease surveillance systems. One challenge in preventing monkeypox is a lack of knowledge, particularly among healthcare workers. The aim of this study was to assess the knowledge of monkeypox among general practitioners (GPs) in Indonesia. A cross-sectional online survey was conducted. The survey collected participants' knowledge on a 21-item scale and explanatory variables. A two-step logistic regression analysis was employed to assess the predictors of knowledge of monkeypox. A total of 432 GPs were included; 10.0% and 36.5% of them had a good knowledge using an 80% and 70% cutoff point for knowledge domain, respectively. No explanatory variables were associated with knowledge when using 80% cutoff point. Using the lower cutoff, there was lower knowledge among GPs who graduated from universities located in Sumatra or other islands versus Java (adjusted odds ratio (aOR): 0.53; 95%CI: 0.28-0.97, p = 0.041) and among those were older than 30 years compared to younger GPs (aOR: 0.61; 95%CI: 0.39-0.96, p = 0.033). GPs working in private clinics had less knowledge compared to GPs in community health centers (aOR: 0.55; 95%CI: 0.31-0.99, p = 0.047). In conclusion, knowledge of monkeypox among GPs in Indonesia is relatively low in all groups. Increasing knowledge of monkeypox will be key to improving the capacity of GPs to respond to human monkeypox cases and to report into a disease surveillance system.",Indonesia; Monkeypox; general practitioner; healthcare provider; knowledge; online survey
37296775,Short-Term Forecasting of Monkeypox Cases Using a Novel Filtering and Combining Technique.,"Hasnain Iftikhar, Murad Khan, Mohammed Saad Khan, Mehak Khan","Diagnostics (Basel, Switzerland). 2023. doi: 10.3390/diagnostics13111923..",Iftikhar,"Diagnostics (Basel, Switzerland)",2023,2023/05/31,,,10.3390/diagnostics13111923,"In the modern world, new technologies such as artificial intelligence, machine learning, and big data are essential to support healthcare surveillance systems, especially for monitoring confirmed cases of monkeypox. The statistics of infected and uninfected people worldwide contribute to the growing number of publicly available datasets that can be used to predict early-stage confirmed cases of monkeypox through machine-learning models. Thus, this paper proposes a novel filtering and combination technique for accurate short-term forecasts of infected monkeypox cases. To this end, we first filter the original time series of the cumulative confirmed cases into two new subseries: the long-term trend series and residual series, using the two proposed and one benchmark filter. Then, we predict the filtered subseries using five standard machine learning models and all their possible combination models. Hence, we combine individual forecasting models directly to obtain a final forecast for newly infected cases one day ahead. Four mean errors and a statistical test are performed to verify the proposed methodology's performance. The experimental results show the efficiency and accuracy of the proposed forecasting methodology. To prove the superiority of the proposed approach, four different time series and five different machine learning models were included as benchmarks. The results of this comparison confirmed the dominance of the proposed method. Finally, based on the best combination model, we achieved a forecast of fourteen days (two weeks). This can help to understand the spread and lead to an understanding of the risk, which can be utilized to prevent further spread and enable timely and effective treatment.",filtering and combining technique; machine learning models; monkeypox virus; short-term forecasting; time series models
36851498,Electrostatic Surface Potential as a Key Parameter in Virus Transmission and Evolution: How to Manage Future Virus Pandemics in the Post-COVID-19 Era.,"Jacques Fantini, Fodil Azzaz, Henri Chahinian, Nouara Yahi",Viruses. 2023. doi: 10.3390/v15020284..,Fantini,Viruses,2023,2023/01/19,,,10.3390/v15020284,"Virus-cell interactions involve fundamental parameters that need to be considered in strategies implemented to control viral outbreaks. Among these, the surface electrostatic potential can give valuable information to deal with new epidemics. In this article, we describe the role of this key parameter in the hemagglutination of red blood cells and in the co-evolution of synaptic receptors and neurotransmitters. We then establish the functional link between lipid rafts and the electrostatic potential of viruses, with special emphasis on gangliosides, which are sialic-acid-containing, electronegatively charged plasma membrane components. We describe the common features of ganglioside binding domains, which include a wide variety of structures with little sequence homology but that possess key amino acids controlling ganglioside recognition. We analyze the role of the electrostatic potential in the transmission and intra-individual evolution of HIV-1 infections, including gatekeeper and co-receptor switch mechanisms. We show how to organize the epidemic surveillance of influenza viruses by focusing on mutations affecting the hemagglutinin surface potential. We demonstrate that the electrostatic surface potential, by modulating spike-ganglioside interactions, controls the hemagglutination properties of coronaviruses (SARS-CoV-1, MERS-CoV, and SARS-CoV-2) as well as the structural dynamics of SARS-CoV-2 evolution. We relate the broad-spectrum antiviral activity of repositioned molecules to their ability to disrupt virus-raft interactions, challenging the old concept that an antibiotic or anti-parasitic cannot also be an antiviral. We propose a new concept based on the analysis of the electrostatic surface potential to develop, in real time, therapeutic and vaccine strategies adapted to each new viral epidemic.",HIV-1; MERS-CoV; SARS-CoV-2; antiviral; electrostatic surface potential; ganglioside; influenza virus; lipid raft; monkeypox virus; neutralization; pandemic; vaccine
36148174,Human monkeypox disease (MPX).,"Ramadan Abdelmoez Farahat, Ranjit Sah, Amro A El-Sakka, Amira Yasmine Benmelouka, Mrinmoy Kundu, Fatma Labieb, Rahma Sameh Shaheen, Abdelaziz Abdelaal, Basel Abdelazeem, D Katterine Bonilla-Aldana, Carlos Franco-Paredes, Andres F Henao-Martinez, Mohammed A Garout, Darwin A León-Figueroa, Monica Pachar, José Antonio Suárez, Juan David Ramirez, Alberto Paniz-Mondolfi, Ali A Rabaan, Jaffar A Al-Tawfiq, Hiroshi Nishiura, Yeimer Ortiz-Martínez, Juan Esteban Garcia-Robledo, Sergio Cimerman, Alexandre Naime Barbosa, Pasquale Pagliano, Gabriela Zambrano-Sanchez, Jaime A Cardona-Ospina, Beatrice Bížová, Alfonso J Rodriguez-Morales",Le infezioni in medicina. 2022. doi: 10.53854/liim-3003-6..,Farahat,Le infezioni in medicina,2022,2022/09/01,,,10.53854/liim-3003-6,"Monkeypox is a rare viral infection, endemic in many central and western African countries. The last international outbreak of monkeypox reported outside Africa occurred back in 2003. However, monkeypox has reemerged at a global scale with numerous confirmed cases across the globe in 2022. The rapid spread of cases through different countries has raised serious concerns among public health officials worldwide prompting accelerated investigations aimed to identify the origins and cause of the rapid expansion of cases. The current situation is reminiscent of the very early stages of the still ongoing COVID-19 pandemic. Overlapping features between these, two seemingly alike viral entities include the possibility for airborne transmission and the currently unexplained and rapid spread across borders. Early recognition of cases and timely intervention of potential transmission chains are necessary to contain further outbreaks. Measures should include rapid and accurate diagnosis of cases meeting case definitions, active surveillance efforts, and appropriate containment of confirmed cases. Governments and health policymakers must apply lessons learned from previous outbreaks and start taking active steps toward limiting the recent global spread of monkeypox. Herein, we discuss the status of the current monkeypox outbreaks worldwide, the epidemiological and public health situation at a global scale and what can be done to keep at bay its further expansion and future global implications.",Monkeypox; Orthopoxvirus; global; human; infection; outbreak
36573201,Healthcare workers and monkeypox: The case for risk mitigation.,"Emery Manirambona, Jaifred Christian Felicilda Lopez, Colyse Nduwimana, Olalekan John Okesanya, Régis Mbonimpaye, Shuaibu Saidu Musa, Abubakar Haruna Usman, Don Eliseo Lucero-Prisno",International journal of surgery open. 2022. doi: 10.1016/j.ijso.2022.100584..,Manirambona,International journal of surgery open,2023,2022/12/13,,,10.1016/j.ijso.2022.100584,"Potentially more at risk of contracting the monkeypox virus are healthcare workers. Most healthcare workers come into direct contact with the disease's infected people, which can spread directly and indirectly. Healthcare professionals must contact patients with the disease and any infected objects or fluids to effectively manage the disease, which further increases the risk of transmission. It is crucial to put safety measures in place and protect healthcare workers. To stop the spread of the monkeypox virus, countries must develop the necessary safeguards and countermeasures. In this emergency, healthcare systems must be strengthened. All healthcare systems should offer staff sufficient personal protective equipment (PPE) and facilitate risk assessment among those with a high risk of exposure. Any suspected case of monkeypox requires caution on the part of healthcare professionals. They must abide by infection control safety rules and protective measures.",Delivery of health care; Disease outbreak; Health personnel; Monkeypox; Occupational exposure; Prevention and control; Virus diseases
39024895,Epidemiological and clinical characteristics of monkeypox among people with and without HIV in Peru: a national observational study.,"Max Carlos Ramírez-Soto, Hugo Arroyo-Hernández",Journal of infection and public health. 2024. doi: 10.1016/j.jiph.2024.102494..,Ramírez-Soto,Journal of infection and public health,2024,2024/07/10,,,10.1016/j.jiph.2024.102494,"BACKGROUND: In Latin America, Peru has the second highest number of cases of monkeypox (Mpox), of which more than 50 % are Human Immunodeficiency Virus (HIV)-positive. Here, we compared the epidemiological and clinical characteristics of Mpox between people with and without HIV in Peru. METHODS: We conducted a national retrospective study using data on confirmed cases of Mpox reported by the Peruvian National Surveillance System from 15 June 2022 to 31 December 2023. RESULTS: A total of 3561 confirmed cases of Mpox were included. Of these, 2123 (60 %) patients were people living with HIV (PLWH), with increased odds for those aged 30 years or older, homosexual (adjusted odds ratio [aOR] 8.58 [6.95-10.59], p<0.0001), bisexual (aOR=4.44 [3.46-5.69], p<0.0001), sex workers (aOR=2.24 [1.07-4.68], p=0.032), people with a history of syphilis (aOR=2.07 [1.66-2.58], p<0.001), and hospitalized (aOR=3.08 [2.03-4.68], p<0.001). PLWH were more likely to have proctitis (aOR=1.73 [1.26-2.37], p=0.001). The overall mortality was 20 of 3561 (0.56 %). Among PLWH and Mpox, more deaths occurred in hospitalized (p<0.001) and non-ART (p<0.001) individuals. CONCLUSION: Our findings highlight that HIV infection among Mpox cases in Peru is associated with high-risk sexual behaviour and a high likelihood of hospitalization.","Epidemiology; HIV, sexually transmitted infections; Monkeypox; Peru"
36589486,Ulcerating vulvar lesions revealing a rare female case of monkeypox in Switzerland.,"Dina Ezzat, Bastien Barcellini, Julie Meier, Edouard Duc-Ha, Jérôme Mathis",AJOG global reports. 2022. doi: 10.1016/j.xagr.2022.100155..,Ezzat,AJOG global reports,2023,2022/12/27,,,10.1016/j.xagr.2022.100155,"The human monkeypox virus is a zoonotic orthopoxvirus initially discovered in Africa that causes a disease similar to smallpox with less severe symptoms. Since May 2022, the virus is being transmitted from human to human at an increasing rate outside of Africa. Although monkeypox infection was endemic in Africa, it had sporadic surges in recent years. This has led the World Health Organization to declare its highest alert level on July 25, 2022. In Switzerland only, 456 individuals have been diagnosed with monkeypox infection from May 19, 2022, to August 29, 2022. To date, >99% of patients with monkeypox infection are men, in particular those who have sex with other men. Clinical cases of women with monkeypox infection are still very rare but will more likely be seen. With this case, we have highlighted the fact that this zoonosis is also starting to spread among women. We have presented the case of a female patient living in Switzerland who presented to our gynecologic emergency department for painful vulvar lesions after an episode of upper respiratory tract infection. The monkeypox infection was confirmed with a real-time polymerase chain reaction analysis at the University Hospital of Geneva, a center of reference for monkeypox in Switzerland. Shortly after, the patient developed generalized and typical lesions on the whole body.",gynecology; infectiology; monkeypox
40634415,Enhanced detection of Mpox using federated learning with hybrid ResNet-ViT and adaptive attention mechanisms.,"V Maheskumar, R Vijayarajeswari",Scientific reports. 2025. doi: 10.1038/s41598-025-05391-5..,Maheskumar,Scientific reports,2025,2025/07/09,,,10.1038/s41598-025-05391-5,"Monkeypox (Mpox), caused by the monkeypox virus, has become a global concern due to its rising cases and resemblance to other rash-causing diseases like chickenpox and measles. Traditional diagnostic methods, including visual examination and PCR tests, face limitations such as misdiagnoses, high costs, and unavailability in resource-limited areas. Existing deep learning-based approaches, while effective, often rely on centralized datasets, raising privacy concerns and scalability issues. To address these challenges, this study proposes ResViT-FLBoost model, a federated learning-based framework integrating ResNet and Vision Transformer (ViT) architectures with ensemble classifiers, XGBoost and LightGBM. This system ensures decentralized training across healthcare facilities, preserving data privacy while improving classification performance. The Monkeypox Skin Lesion Dataset (MSLD), consisting of 3192 augmented images, is utilized for training and testing. The framework, implemented in Python, leverages federated learning to collaboratively train models without data sharing, and adaptive attention mechanisms to focus on critical lesion features. Results demonstrate a detection accuracy of 98.78%, significantly outperforming traditional and existing methods in terms of precision, recall, and robustness. The new framework of ResViT-FLBoost incorporates ResNet convolutional features together with ViT contextual representations which are boosted by dynamic attention components. The system employs a deep learning pipeline integration that serves under a federated learning arcitecture that protects patient privacy because it lets distributed model training proceed from various hospital hubs without moving sensitive health information to one central server. The ensemble classifiers XGBoost and LightGBM improve diagnostic outcomes by merging local as well as global features within their classification decisions. These technical innovations provide strong diagnostic ability together with privacy-safe implementation capabilities for deployment in actual healthcare infrastructure. This framework provides a scalable, privacy-preserving solution for Mpox detection, particularly suitable for deployment in resource-constrained settings.",Adaptive attention; Data privacy; Federated learning; LightGBM; MPox; Medical image classification; ResNet; Vision transformer; XGBoost
34851148,"A Nucleic Acid-Based Orthopoxvirus Vaccine Targeting the Vaccinia Virus L1, A27, B5, and A33 Proteins Protects Rabbits against Lethal Rabbitpox Virus Aerosol Challenge.","Eric M Mucker, Joseph W Golden, Christopher D Hammerbeck, Jennifer M Kishimori, Michael Royals, Mathew D Joselyn, John Ballantyne, Aysegul Nalca, Jay W Hooper",Journal of virology. 2021. doi: 10.1128/JVI.01504-21..,Mucker,Journal of virology,2022,2021/12/01,,,10.1128/JVI.01504-21,"In the age of COVID, nucleic acid vaccines have garnered much attention, at least in part, because of the simplicity of construction, production, and flexibility to adjust and adapt to an evolving outbreak. Orthopoxviruses remain a threat on multiple fronts, especially as emerging zoonoses. In response, we developed a DNA vaccine, termed 4pox, that protected nonhuman primates against monkeypox virus (MPXV)-induced severe disease. Here, we examined the protective efficacy of the 4pox DNA vaccine delivered by intramuscular (i.m.) electroporation (EP) in rabbits challenged with aerosolized rabbitpox virus (RPXV), a model that recapitulates the respiratory route of exposure and low dose associated with natural smallpox exposure in humans. We found that 4pox-vaccinated rabbits developed immunogen-specific antibodies, including neutralizing antibodies, and did not develop any clinical disease, indicating protection against aerosolized RPXV. In contrast, unvaccinated animals developed significant signs of disease, including lesions, and were euthanized. These findings demonstrate that an unformulated, nonadjuvanted DNA vaccine delivered i.m. can protect against an aerosol exposure. IMPORTANCE The eradication of smallpox and subsequent cessation of vaccination have left a majority of the population susceptible to variola virus or other emerging poxviruses. This is exemplified by human monkeypox, as evidenced by the increase in reported endemic and imported cases over the past decades. Therefore, a malleable vaccine technology that can be mass produced and does not require complex conditions for distribution and storage is sought. Herein, we show that a DNA vaccine, in the absence of a specialized formulation or adjuvant, can protect against a lethal aerosol insult of rabbitpox virus.",DNA vaccines; aerosols; neutralizing antibodies; nucleic acid technology; poxvirus; rabbitpox; smallpox
36848828,MonkeyNet: A robust deep convolutional neural network for monkeypox disease detection and classification.,"Diponkor Bala, Md Shamim Hossain, Mohammad Alamgir Hossain, Md Ibrahim Abdullah, Md Mizanur Rahman, Balachandran Manavalan, Naijie Gu, Mohammad S Islam, Zhangjin Huang",Neural networks : the official journal of the International Neural Network Society. 2023. doi: 10.1016/j.neunet.2023.02.022..,Bala,Neural networks : the official journal of the International Neural Network Society,2023,2023/02/22,,,10.1016/j.neunet.2023.02.022,"The monkeypox virus poses a new pandemic threat while we are still recovering from COVID-19. Despite the fact that monkeypox is not as lethal and contagious as COVID-19, new patient cases are recorded every day. If preparations are not made, a global pandemic is likely. Deep learning (DL) techniques are now showing promise in medical imaging for figuring out what diseases a person has. The monkeypox virus-infected human skin and the region of the skin can be used to diagnose the monkeypox early because an image has been used to learn more about the disease. But there is still no reliable Monkeypox database that is available to the public that can be used to train and test DL models. As a result, it is essential to collect images of monkeypox patients. The ""MSID"" dataset, short form of ""Monkeypox Skin Images Dataset"", which was developed for this research, is free to use and can be downloaded from the Mendeley Data database by anyone who wants to use it. DL models can be built and used with more confidence using the images in this dataset. These images come from a variety of open-source and online sources and can be used for research purposes without any restrictions. Furthermore, we proposed and evaluated a modified DenseNet-201 deep learning-based CNN model named MonkeyNet. Using the original and augmented datasets, this study suggested a deep convolutional neural network that was able to correctly identify monkeypox disease with an accuracy of 93.19% and 98.91% respectively. This implementation also shows the Grad-CAM which indicates the level of the model's effectiveness and identifies the infected regions in each class image, which will help the clinicians. The proposed model will also help doctors make accurate early diagnoses of monkeypox disease and protect against the spread of the disease.",Classification; Convolutional neural network; Dataset; Deep learning; Machine learning; Monkeypox disease
39996203,"Epidemiology, Pathogenesis, and Treatment Options of Monkeypox: A Narrative Review.","Priyavardhan Mishra, Ratnav Singh, Anant Patil",Cureus. 2025. doi: 10.7759/cureus.77892..,Mishra,Cureus,2025,2025/01/23,,,10.7759/cureus.77892,"Recently, human mpox (monkeypox) has emerged as a global outbreak. This debilitating disease is the result of a zoonotic infection and often entails multiorgan involvement. The knowledge of pathophysiology and treatment options is evolving. This review aims to summarise the pathophysiology and current treatment options of mpox. Prevention and vaccination strategies are out of the scope of this review. We performed a literature review to achieve this objective. Mpox is a zoonotic infection caused by the monkeypox virus, a double-stranded DNA virus. The virus, with debilitating complications, affects multiorgan functions, including skin and other systems. The available treatments for this widespread infection are limited. Only a few antivirals have been sanctioned and approved by the regulatory authorities. We have summarised the efficacy and safety of the three antiviral agents, namely, cidofovir (CDV), brincidofovir (BDV), and tecovirimat. The available limited evidence points towards promising efficacy and tolerability of tecovirimat.",antiviral therapy; monkeypox; mpox; orthopoxvirus; tecovirimat; zoonotic infection
36529372,Overlooked monkeypox cases among men having sex with men during the 2022 outbreak - a retrospective study.,"Anat Wieder-Feinsod, Tal Zilberman, Oran Erster, Gal Wagner Kolasko, Asaf Biber, Ruth Gophen, Tomer Hoffman, Vladislav Litchevsky, Liraz Olmer, Dafna Yahav, Itzchak Levy",International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases. 2022. doi: 10.1016/j.ijid.2022.12.014..,Wieder-Feinsod,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2023,2022/12/16,,,10.1016/j.ijid.2022.12.014,"OBJECTIVES: The aim of this study was to characterize overlooked cases of patients with monkeypox infection in the 2022 outbreak. METHODS: Clinical characteristics of 26 patients who were misdiagnosed with other diseases were described. RESULTS: Of the 26 patients who were misdiagnosed, six (23%) were given a diagnosis of bacterial tonsillitis, six (23%) were diagnosed with primary syphilis, five (19.2%) with oral or genital herpes, and four (15.3%) with bacterial proctitis or anal abscess. The average time interval between missed and right diagnosis was 4.4 days. There was no difference in the missed cases between the early and the later month of the outbreak. CONCLUSION: Monkeypox might still be commonly overlooked, especially in patients presenting with fever and sore throat or solitary ulcer as sole manifestations.",MSM; Misdiagnosis; Monkeypox
