PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,transmission_score,transmission_justification,fulltext_status,fulltext_path
32590324,,Targeting adenosinergic pathway and adenosine A2A receptor signaling for the treatment of COVID-19: A hypothesis.,Abouelkhair MA.,Med Hypotheses. 2020 Nov;144:110012. doi: 10.1016/j.mehy.2020.110012. Epub 2020 Jun 19.,Abouelkhair,Medical hypotheses,2020,2020/06/27,PMC7303042,,10.1016/j.mehy.2020.110012,"The most serious health issue today is the rapid outbreak of Coronavirus Disease 2019 (COVID-19). More than 6,973,427 confirmed cases were diagnosed in nearly 213 countries and territories around the world and two international conveyances, causing globally over 400,000 deaths. Epidemiology, risk factors, and clinical characteristics of COVID-19 patients have been identified, but the factors influencing the immune system against COVID-19 have not been well established. Upon infection or cell damage, high amounts of adenosine triphosphate (ATP) are released from damaged cells, which serve as mediators of inflammation through purinergic cell surface receptor signaling. As a protective mechanism to prevent excessive damage to host tissue, adenosine counteracts ATP's effects by adenosine receptor stimulation to suppress the pro-inflammatory response. Adenosine is seen as a major obstacle to the efficacy of immune therapies, and the adenosinergic axis components are critical therapeutic targets for cancer and microbial infections. Pharmacologic inhibitors or antibodies specific to adenosinergic pathway components or adenosine receptors in microbial and tumor therapy have shown efficacy in pre-clinical studies and are entering the clinical arena. In this review, we provide a novel hypothesis explaining the potential for improving the efficiency of innate and adaptive immune systems by targeting adenosinergic pathway components and adenosine A2A receptor signaling for the treatment of COVID-19.",Adenosine; CD39; CD73; COVID-19; Immunotherapy,title_abstract,unlikely_candidate,2,"Although the paper is clearly about COVID-19, it is a hypothesis/review without original empirical evidence. It also does not provide study-specific fatality or severity outcome estimates (mortality/ICU/ventilation) needed for the review question.",4,Title and abstract explicitly focus on COVID-19 and propose targeting adenosinergic/A2A receptor signaling for COVID-19 treatment.,2,"Discussion is framed around COVID-19 patients and human immune responses, but no specific human cohort or participant description is provided.",2,"Mentions global case/death counts across many countries, but no defined study setting or geographic data source is described.",0,"Explicitly presented as a review/hypothesis piece and does not report original empirical data, analyses, or new patient-level outcome estimates.",1,"Mentions global deaths and that clinical characteristics have been identified, but does not report study-specific mortality, ICU, ventilation, or severity outcomes/estimates.",,
32801428,,On Occasion of the COVID-19 Pandemic - One of the Most Important Dilemma: Vaccinate or Not?,"Masic I, Gerc V.",Med Arch. 2020 Jun;74(3):164-167. doi: 10.5455/medarh.2020.74.164-167.,Masic,"Medical archives (Sarajevo, Bosnia and Herzegovina)",2020,2020/08/18,PMC7406002,,10.5455/medarh.2020.74.164-167,"Probably in the history of medicine, doctors were not as united as they are today, in that fight against COVID-19, when the pandemic spread incredibly fast - from East to West, from North to South. The COVID-19 pandemic is likely to have unprecedented and unforeseeable consequences, from those on a worldwide/global level to those at the local level - at the level of local communities and families, and individuals (and not just humans, but all other living beings), of which the future will testify in various ways. The consequences will be political, economic, social, but probably to the greatest degree, the consequences of a health nature - systemic and individual. The death toll is high, despite the therapy being applied. We do not currently have a specific and effective therapy against COVID-19. In addition, we do not have a single clinical study that would support prophylactic therapy that could affect COVID-19. All of the therapeutic options now available to us are based on the experience we have gained in treating SARS and MERS. When the vaccine is discovered, at that moment we will be able to say that we have an appropriate and effective method in fighting against COVID-19. Some historians of medicine believe that voluntary vaccination against COVID-19 would be, not only less politically risky but also more effective in protecting the population from coronavirus. It remains to be seen what the new wave of the COVID-19 pandemic, announced by WHO experts these days, and which is expected in the fall of 2020, will bring us.",COVID-19; Public health; Vaccination,title_abstract,unlikely_candidate,2,"Although COVID-19 is the central topic, the piece does not report original empirical evidence and does not provide quantified fatality/severity outcomes (only a general statement about deaths). It reads as an opinion/discussion about vaccination rather than an outcomes study relevant to estimating fatality or severity parameters.",4,"Title/abstract explicitly focus on COVID-19 pandemic and vaccination decisions, repeatedly referencing COVID-19/coronavirus.",2,"Discusses impacts on individuals/communities and population-level vaccination, but does not describe a defined human study population (mentions other living beings as well).",2,Discusses the pandemic globally with no specific setting; still pertains to real-world geographic contexts but is non-specific.,0,"Appears to be a commentary/perspective on vaccination and pandemic response with no original empirical data, estimates, or reported study results.",1,"Mentions that the 'death toll is high' but provides no mortality/fatality estimates, ICU/ventilation outcomes, or severity quantification linked to SARS-CoV-2 infection.",,
32641121,,"Clinical characteristics of different subtypes and risk factors for the severity of illness in patients with COVID-19 in Zhejiang, China.","Zhang SY, Lian JS, Hu JH, Zhang XL, Lu YF, Cai H, Gu JQ, Ye CY, Jin CL, Yu GD, Jia HY, Zhang YM, Sheng JF, Li LJ, Yang YD.",Infect Dis Poverty. 2020 Jul 8;9(1):85. doi: 10.1186/s40249-020-00710-6.,Zhang,Infectious diseases of poverty,2020,2020/07/10,PMC7341711,,10.1186/s40249-020-00710-6,"BACKGROUND: The outbreak of coronavirus disease 2019 (COVID-19) is now becoming an enormous threat to public health. The clinical spectrum of COVID-19 is extensive, of which critical cases are with rapid disease progression and high mortality. The aim of our study is to summarize the characteristics of different subtypes and explore risk factors of illness severity for early identification and prompt treatment. METHODS: In this retrospective study, we collected data of patients confirmed COVID-19 in Zhejiang Province from 17 January to 12 February 2020. According to the definition of clinical classification, we divided confirmed cases into four types, and summarize epidemiological and clinical characteristics, laboratory and radiograph findings, treatments, and outcomes, respectively. Moreover, we used univariate and multivariate ordinal logistic regression models to explore risk factors for the severity of illness in patients with COVID-19. RESULTS: A total of 788 patients were enrolled in our study, of whom 52 cases (6.6%) were mild type, 658 cases (83.5%) were common type, 61 cases (7.2%) were severe type, and 17 cases (2.2%) were critical type. Multivariate ordinal logistic regression demonstrated increasing odds of the severity of illness in patients with COVID-19 associated with male (odds ratio [OR] = 1.7, 95% confidence interval [CI]: 1.2-2.6 P = 0.008), fever (OR = 3.6, 95% CI: 2.1-6.3, P < 0.001), cough (OR = 1.7, 95% CI: 1.0-2.9, P = 0.041), hemoptysis (OR = 3.4, 95% CI: 1.1-10.3, P = 0.032), gastrointestinal symptoms (OR = 1.9, 95% CI: 1.0-3.5, P = 0.047), hypertension (OR = 2.6, 95% CI: 1.2-5.6, P = 0.013). With the increase of age-grading, risk for the severity of illness was gradually higher (≤ 18 years [OR = 1.0], 19-40 years [OR = 12.7, 95% CI: 4.5-36.0, P < 0.001], 41-65 years [OR = 14.8, 95% CI: 5.2-42.1, P < 0.001], ≥ 66 years [OR = 56.5, 95% CI: 17.1-186.5, P < 0.001]). CONCLUSIONS: Clinicians should pay close attention to these features in patients with COVID-19 including older age, male, fever, cough, hemoptysis, gastrointestinal symptoms and hypertension to identify the severity of illness as early as possible.",COVID-19; Gastrointestinal symptom; Risk factor; SARS-CoV-2; Subtype,title_abstract,possible_candidate,4,该研究对SARS-CoV-2/COVID-19具有高度疾病相关性，且提供了大样本的原始临床分型（严重程度）结局与风险因素分析。由于摘要未明确给出死亡/ICU/机械通气等关键严重结局的具体数据，仍属于“可能相关”，需阅读全文确认是否报告这些结局指标。,4,研究对象明确为COVID-19/SARS-CoV-2感染者（题目、关键词与摘要均直接说明COVID-19）。,4,回顾性收集浙江省确诊COVID-19患者（n=788），明确为人群研究。,4,研究地点清晰：浙江省（中国），并给出明确时间范围（2020-01-17至2020-02-12）。,4,回顾性队列/病例系列分析，报告分型分布并进行单因素与多因素有序Logistic回归，属于原始经验数据分析。,3,核心关注疾病严重程度结局（按轻型/普通型/重型/危重型分层）并分析严重程度风险因素；但摘要未明确报告死亡、ICU入住或机械通气等具体指标/发生率。,,
33254192,,Alteraciones de la coagulación en la COVID-19.,"Carrillo-Esper R, Melgar-Bieberach RE, Jacinto-Flores SA, Tapia-Salazar M, Campa-Mendoza ÁN.",Cir Cir. 2020;88(6):787-793. doi: 10.24875/CIRU.20000416.,Carrillo-Esper,Cirugia y cirujanos,2020,2020/11/30,,,10.24875/CIRU.20000416,"Infection with the SARS-CoV-2 virus and the development of all manifestations of COVID-19, predisposes to arterial and venous thromboembolic disease. The coagulation system can be activated by various viruses, including SARS-CoV-2. Vascular endothelial damage, added to the development of disseminated intravascular coagulation, affects the prognosis and mortality from this disease. Treatment is aimed at the prevention, early detection and timely interventions of all coagulation disorders generated by COVID-19. The recommended anticoagulant is low molecular weight heparin, taking into account creatinine clearance, and if major invasive procedures will be performed, unfractionated heparin is a safe option.",Coagulación intravascular diseminada; Heparina de bajo peso molecular; Immunothrombosis; Inmunotrombosis; Intravascular disseminated coagulation; Low molecular weight heparin; Tromboembolia venosa; Venous thromboembolism,title_abstract,unlikely_candidate,2,疾病对象（COVID-19）明确，但文章更像综述/临床建议，缺乏原始经验数据；且未提供死亡、ICU或机械通气等严重结局的具体结果，因此不符合以致死率/严重程度结局为核心的纳入需求。,4,明确聚焦SARS-CoV-2感染/COVID-19，并讨论其引发的凝血异常与血栓栓塞并发症。,3,内容以COVID-19患者的临床凝血问题与抗凝治疗为对象，指向人群临床管理（未见动物/体外研究迹象）。,2,摘要未说明研究开展的具体国家/地区或医疗机构场景，仅为一般性论述。,0,摘要呈现为机制与治疗建议的综述/观点性总结，未报告任何研究设计、样本量或原始数据/统计结果。,1,仅笼统提到凝血异常影响“预后与死亡率”，但未报告死亡/ICU/机械通气等具体严重结局数据或估计值。,,
32970716,,The impact of social distancing and public behavior changes on COVID-19 transmission dynamics in the Republic of Korea.,"Kim S, Ko Y, Kim YJ, Jung E.",PLoS One. 2020 Sep 24;15(9):e0238684. doi: 10.1371/journal.pone.0238684. eCollection 2020.,Kim,PloS one,2020,2020/09/24,PMC7514094,,10.1371/journal.pone.0238684,"BACKGROUND: In the Republic of Korea (ROK), social distancing and public behavior changes mitigated COVID-19 spread. However, a second wave of the epidemic is expected in the fall if neither vaccine nor antiviral drugs become available. This study investigated the impact of non-pharmaceutical measures on short- and long-term outbreak dynamics. METHODS: A mathematical model based on Susceptible-Exposed-Infectious-Recovered model is developed considering isolated and behavior-changed groups. Using the least-squares fitting method, transmission and behavior change rates were estimated using cases reported from February 16 to April 20, 2020. FINDINGS: The estimated transmission rate of COVID-19 was 4·6180 and behavior change rate was 2·6044. The model predicted the number of new cases to continuously decrease, with less than one case expected after May 6, 2020. Concurrently, a 25% reduction in behavioral changes during the outbreak would increase the case count by 60,000, resulting in 4,000 cases at maximum, exceeding the medical system's capacity. As behavioral restrictions are eased, local transmission will likely increase, with forecasted second wave peak in October 2020. INTERPRETATION: Social distancing and public behavior changes have curbed the spread of COVID-19 in the ROK. Mathematical modeling demonstrates the importance of these measures in reducing and delaying outbreaks. Nevertheless, non-pharmaceutical interventions cannot eliminate the disease. In the future, vaccines and antiviral treatments combined with social distancing and public behavior changes will be paramount to ending COVID-19 epidemic.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Communicable Disease Control; [MeSH] Coronavirus Infections; [MeSH] Forecasting; [MeSH] Health Behavior; [MeSH] Humans; [MeSH] Models, Theoretical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Republic of Korea; [MeSH] SARS-CoV-2; [MeSH] Social Isolation",title_abstract,unlikely_candidate,2,"Although it is clearly about COVID-19 and provides original, calibrated transmission modeling in a defined setting, it does not report any fatality or clinical severity endpoints required by the review question. Therefore it is unlikely to inform fatality/severity outcomes of SARS-CoV-2 infection.",4,The title/abstract explicitly focus on COVID-19/SARS-CoV-2 transmission dynamics in the Republic of Korea.,3,Uses human COVID-19 case reports for model fitting (population-level human data rather than animal/in vitro work).,4,Study is explicitly set in the Republic of Korea with country-specific reported case data and forecasts.,3,"Presents an original SEIR-type mathematical model calibrated via least-squares to reported cases (Feb 16–Apr 20, 2020), estimating transmission/behavior-change rates and forecasting incidence.",0,"Does not report fatality/severity outcomes (e.g., deaths, mortality/CFR/IFR, ICU admission, or mechanical ventilation); focuses on incidence/transmission and behavioral interventions.",,
32452556,,"A novel COVID-19 based truck driver syndemic? Implications for public health, safety, and vital supply chains.","Lemke MK, Apostolopoulos Y, Sönmez S.",Am J Ind Med. 2020 Aug;63(8):659-662. doi: 10.1002/ajim.23138. Epub 2020 May 26.,Lemke,American journal of industrial medicine,2020,2020/05/27,PMC7283783,,10.1002/ajim.23138,"U.S. long-haul truck drivers traverse great distances and interact with numerous individuals, rendering them vulnerable to acquiring and transmitting coronavirus disease 2019 (COVID-19). Together, the unique co-occurrence of pronounced health disparities and known COVID-19 infection, morbidity, and mortality risks suggest the possibility of a novel COVID-19 based truck driver syndemic due to advanced driver age and endemic health issues. In turn, COVID-19 sequelae may perpetuate existing health disparities. The co-occurrence of afflictions may also result in compromised safety performance. To curb the likelihood of a COVID-19 based truck driver syndemic, several action stepsare needed. First, key COVID-19 metrics need to be established for this population. Second, relationships between long-haul trucker network attributes and COVID-19 spread need to bedelineated. Third, mutually reinforcing interactions between endemic health disparities and COVID-19 vulnerability need to be elucidated. Finally, grounded in the aforementioned steps, policies and interventions need to be identified and implemented.",COVID-19; health disparities; roadway safety; syndemics; truck drivers,title_abstract,unlikely_candidate,2,"Although COVID-19 is central and the target population is clear, the piece appears to be a commentary/perspective proposing a framework and future research needs. It does not present original empirical evidence or report measurable fatality/severity outcomes of SARS-CoV-2 infection.",4,Title/abstract explicitly focus on COVID-19 (coronavirus disease 2019) in the context of long-haul truck drivers.,4,Concerned with a specific human occupational group (U.S. long-haul truck drivers).,3,Explicitly framed around the U.S. long-haul truck driver population.,0,"Abstract describes a conceptual syndemic framing and recommended action steps; no original data, estimates, or empirical results are reported.",1,"Mentions morbidity/mortality risk and the need to establish metrics, but does not report fatality/severity outcomes (e.g., deaths, ICU, ventilation) or provide quantitative estimates.",,
32687585,,Completion of Advance Directives and Documented Care Preferences During the Coronavirus Disease 2019 (COVID-19) Pandemic.,"Auriemma CL, Halpern SD, Asch JM, Van Der Tuyn M, Asch DA.",JAMA Netw Open. 2020 Jul 1;3(7):e2015762. doi: 10.1001/jamanetworkopen.2020.15762.,Auriemma,JAMA network open,2020,2020/07/21,PMC7372322,,10.1001/jamanetworkopen.2020.15762,This cohort study examines changes in completion of and expressed preferences on an online advanced directive platform during the coronavirus 2019 (COVID-19) pandemic.,"[MeSH] Advance Directives; [MeSH] Attitude to Death; [MeSH] Attitude to Health; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Cohort Studies; [MeSH] Coronavirus Infections; [MeSH] Decision Making; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Patient Preference; [MeSH] Pneumonia, Viral; [MeSH] Prospective Studies; [MeSH] SARS-CoV-2; [MeSH] United States",title_abstract,unlikely_candidate,2,"Although COVID-19 is explicitly mentioned and the study appears to use original human cohort data in the US, it does not report mortality or severity outcomes (ICU/ventilation/death) related to SARS-CoV-2 infection. The focus is advance directive completion and documented care preferences, not fatality/severity endpoints.",3,"Title/abstract explicitly state COVID-19 pandemic and include SARS-CoV-2/COVID-19 keywords, but the study focus is on advance directive completion rather than infection outcomes.",4,MeSH terms indicate Humans and the abstract describes a cohort study of users/patients on an online advance directive platform.,3,"MeSH terms specify the United States, indicating a real-world geographic setting.",3,"Described as a cohort study examining changes in completion and preferences on a platform, implying original empirical data.",0,"No mention of fatality, mortality, ICU admission, mechanical ventilation, or clinical severity outcomes of SARS-CoV-2 infection; the outcomes are care preferences/advance directives.",,
33095811,,Factors affecting COVID-19 infected and death rates inform lockdown-related policymaking.,"Roy S, Ghosh P.",PLoS One. 2020 Oct 23;15(10):e0241165. doi: 10.1371/journal.pone.0241165. eCollection 2020.,Roy,PloS one,2020,2020/10/23,PMC7584177,,10.1371/journal.pone.0241165,"BACKGROUND: After claiming nearly five hundred thousand lives globally, the COVID-19 pandemic is showing no signs of slowing down. While the UK, USA, Brazil and parts of Asia are bracing themselves for the second wave-or the extension of the first wave-it is imperative to identify the primary social, economic, environmental, demographic, ethnic, cultural and health factors contributing towards COVID-19 infection and mortality numbers to facilitate mitigation and control measures. METHODS: We process several open-access datasets on US states to create an integrated dataset of potential factors leading to the pandemic spread. We then apply several supervised machine learning approaches to reach a consensus as well as rank the key factors. We carry out regression analysis to pinpoint the key pre-lockdown factors that affect post-lockdown infection and mortality, informing future lockdown-related policy making. FINDINGS: Population density, testing numbers and airport traffic emerge as the most discriminatory factors, followed by higher age groups (above 40 and specifically 60+). Post-lockdown infected and death rates are highly influenced by their pre-lockdown counterparts, followed by population density and airport traffic. While healthcare index seems uncorrelated with mortality rate, principal component analysis on the key features show two groups: states (1) forming early epicenters and (2) experiencing strong second wave or peaking late in rate of infection and death. Finally, a small case study on New York City shows that days-to-peak for infection of neighboring boroughs correlate better with inter-zone mobility than the inter-zone distance. INTERPRETATION: States forming the early hotspots are regions with high airport or road traffic resulting in human interaction. US states with high population density and testing tend to exhibit consistently high infected and death numbers. Mortality rate seems to be driven by individual physiology, preexisting condition, age etc., rather than gender, healthcare facility or ethnic predisposition. Finally, policymaking on the timing of lockdowns should primarily consider the pre-lockdown infected numbers along with population density and airport traffic.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Age Factors; [MeSH] Aged; [MeSH] Aged, 80 and over; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Infant; [MeSH] Infant, Newborn; [MeSH] Interpersonal Relations; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Policy Making; [MeSH] Population Density; [MeSH] Quarantine; [MeSH] SARS-CoV-2; [MeSH] Supervised Machine Learning; [MeSH] Time Factors; [MeSH] Travel; [MeSH] United States; [MeSH] Young Adult",title_abstract,strong_candidate,4,"The study is explicitly about COVID-19 and centrally analyzes mortality (death rates) alongside infection rates using empirical, real-world US data. While it is ecological (state-level) rather than patient-level severity, it directly addresses fatality/mortality outcomes relevant to the review question.",4,"Title and abstract explicitly focus on COVID-19/SARS-CoV-2, analyzing infection and mortality patterns during the pandemic.",4,Uses human population data at the level of US states (and a NYC borough case study); no animal/in vitro component.,4,Clearly conducted using real-world data from the United States (US states) with an additional case study in New York City.,3,"Performs original empirical analysis (integrating multiple open-access datasets and applying machine learning/regression) rather than being a review; however, data are ecological/secondary and individual-level outcomes are not described.",4,Explicitly analyzes post-lockdown infected rates and death/mortality rates and discusses factors associated with mortality; outcomes are central to the study aims.,,
33072200,,Mental Health Disorders During the COVID-19 Outbreak in Cyprus.,"Stylianou N, Samouti G, Samoutis G.",J Med Life. 2020 Jul-Sep;13(3):300-305. doi: 10.25122/jml-2020-0114.,Stylianou,Journal of medicine and life,2020,2020/10/19,PMC7550154,,10.25122/jml-2020-0114,"Cyprus has been affected by COVID-19 since March 2019. With a case fatality rate of 2.6% (until June 2020) and the social isolation measures enforced on the population, the population's mental health has been affected. We aimed to assess the mental health burden of the Cypriot population during the outbreak and to explore the potential influence factors. Using a web-based cross-sectional survey, we collected data from 216 volunteers regarding demographic data, COVID-19-related knowledge, generalized anxiety disorder (GAD), and major depressive symptoms. The overall prevalence of GAD and major depressive symptoms of the public were 13.89% and 8.33%, respectively. No demographic had shown any statistical significance with GAD. The younger age group of the study showed a statistically significant association with major depressive symptoms when compared to the adult population in both univariate and multivariable analyses. Our study identified a mental health burden of the Cypriot population, especially the younger age groups. As part of the preparedness for situations as the one we are experiencing and the future impact the pandemic may have on society, interventions should be focused on vulnerable groups of the population to alleviate the psychosocial effects.",COVID-19; Cyprus; anxiety; depressive symptoms,title_abstract,unlikely_candidate,3,"Despite clear COVID-19 focus and original human data from Cyprus, the paper primarily evaluates anxiety/depression rather than SARS-CoV-2 fatality or clinical severity outcomes. The only fatality reference is contextual and not an analyzed outcome, making it unlikely to address the review question.",4,The study is explicitly framed around the COVID-19 outbreak (title/keywords/abstract) and examines impacts during COVID-19 in Cyprus.,4,Human participants from the Cypriot population were surveyed (216 volunteers) in a web-based cross-sectional study.,4,The study is clearly conducted in a real-world geographic setting (Cyprus).,4,Reports original empirical data from a cross-sectional survey with measured outcomes (GAD and depressive symptoms) and statistical analyses.,1,"Although a background case fatality rate (2.6%) is mentioned, the study’s outcomes are mental health measures and it does not report COVID-19 fatality/severity outcomes (death/ICU/mechanical ventilation) in the study population.",,
32519617,,Coronavirus Disease (COVID-19) in Kidney and Liver Transplant Patients: A Single-Center Experience.,"Akdur A, Karakaya E, Ayvazoglu Soy EH, Alshalabi O, Kirnap M, Arslan H, Ulubay G, Hekimoglu K, Moray G, Haberal M.",Exp Clin Transplant. 2020 Jun;18(3):270-274. doi: 10.6002/ect.2020.0193.,Akdur,Experimental and clinical transplantation : official journal of the Middle East Society for Organ Transplantation,2020,2020/06/11,,,10.6002/ect.2020.0193,"OBJECTIVES: The novel 2019 coronavirus (COVID-19) was first described in December 2019 in Wuhan, China and subsequently announced as a pandemic on March 12, 2020. In several studies, solid-organ transplant recipients were reported to have higher risk for COVID-19. Here, we aimed to determine the frequency of COVID-19 in our kidney and liver transplant patients. MATERIALS AND METHODS: Our study included 583 transplant patients who were admitted to our outpatient transplant clinics and emergency departments between March 1 and May 1, 2020. Seventy-four of them were liver transplant recipients (46 male, 28 female, of which 14 were pediatric and 60 were adult patients) and 509 of them were kidney transplant recipients (347 male, 162 female, of which 16 were pediatric and 493 were adult patients). We retrospectively evaluated demographic characteristics, currently used immunosuppressant treatment, present complaints, treatment and diagnosis of comorbid diseases, and results of COVID-19 tests. RESULTS: Of 583 transplant recipients, 538 were seen in our outpatient transplant clinics and 45 were seen in our emergency departments. Of these, 18 patients who had had cough and fever were evaluated by respiratory clinic doctors, and nasopharyngeal swab samples were taken. One kidney transplant recipient had a positive COVID-19 test; he was followed with home isolation. He received treatment with hydroxychloroquine (400 mg/day). The other 17 patients had negative tests. There were no mortalities due to COVID-19. CONCLUSIONS: Transplant patients also got affected during the COVID-19 pandemic. According to the data of our centers, this effect is not much more different from the normal population. We recommend that transplant recipients should be warned in terms of personal hygiene and should be closely monitored by organ transplant centers. If there is an indication for hospitalization, they should be followed in an isolated unit, with no aggressive changes made to immunosuppressive doses unless necessary.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Drug Therapy, Combination; [MeSH] Female; [MeSH] Host-Pathogen Interactions; [MeSH] Humans; [MeSH] Immunocompromised Host; [MeSH] Immunosuppressive Agents; [MeSH] Kidney Transplantation; [MeSH] Liver Transplantation; [MeSH] Male; [MeSH] Opportunistic Infections; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Retrospective Studies; [MeSH] Risk Assessment; [MeSH] Risk Factors; [MeSH] SARS-CoV-2; [MeSH] Treatment Outcome; [MeSH] Turkey",title_abstract,possible_candidate,3,"Clearly about SARS-CoV-2 in a defined human cohort with original retrospective data, and it explicitly reports mortality (none) as an outcome. However, severity/fatality outcomes are limited (only one confirmed case and minimal severity detail), making it a moderate rather than strong match to fatality/severity estimation.",4,Title/abstract explicitly focus on COVID-19/SARS-CoV-2 and report test results in transplant recipients during March–May 2020.,4,Human solid-organ transplant recipients (kidney/liver; adult and pediatric) are explicitly studied.,4,Single-center experience in Turkey is explicitly stated (real-world clinical setting).,3,"Retrospective evaluation of 583 transplant patients with original testing and clinical follow-up data; not a review. Although only 1 confirmed COVID-19 case, the study reports original empirical observations.",3,Reports severity-related outcomes including symptoms and explicitly states there were no mortalities due to COVID-19; however ICU/mechanical ventilation/hospitalization outcomes are not detailed and severity is not the primary focus.,,
32517542,,Clinical uncertainty and Covid-19: Embrace the questions and find solutions.,"Koffman J, Gross J, Etkind SN, Selman LE.",Palliat Med. 2020 Jul;34(7):829-831. doi: 10.1177/0269216320933750. Epub 2020 Jun 10.,Koffman,Palliative medicine,2020,2020/06/11,,,10.1177/0269216320933750,,"[MeSH] Adult; [MeSH] Attitude to Death; [MeSH] Attitude to Health; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Health Personnel; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Therapeutics; [MeSH] Uncertainty",pending_fulltext,needs_full_text,,,,,,,,,,,,,pending,
32439956,,Management of newborns exposed to mothers with confirmed or suspected COVID-19.,"Amatya S, Corr TE, Gandhi CK, Glass KM, Kresch MJ, Mujsce DJ, Oji-Mmuo CN, Mola SJ, Murray YL, Palmer TW, Singh M, Fricchione A, Arnold J, Prentice D, Bridgeman CR, Smith BM, Gavigan PJ, Ericson JE, Miller JR, Pauli JM, Williams DC, McSherry GD, Legro RS, Iriana SM, Kaiser JR.",J Perinatol. 2020 Jul;40(7):987-996. doi: 10.1038/s41372-020-0695-0. Epub 2020 May 21.,Amatya,Journal of perinatology : official journal of the California Perinatal Association,2020,2020/05/23,PMC7241067,,10.1038/s41372-020-0695-0,"There is limited information about newborns with confirmed or suspected COVID-19. Particularly in the hospital after delivery, clinicians have refined practices in order to prevent secondary infection. While guidance from international associations is continuously being updated, all facets of care of neonates born to women with confirmed or suspected COVID-19 are center-specific, given local customs, building infrastructure constraints, and availability of protective equipment. Based on anecdotal reports from institutions in the epicenter of the COVID-19 pandemic close to our hospital, together with our limited experience, in anticipation of increasing numbers of exposed newborns, we have developed a triage algorithm at the Penn State Hospital at Milton S. Hershey Medical Center that may be useful for other centers anticipating a similar surge. We discuss several care practices that have changed in the COVID-19 era including the use of antenatal steroids, delayed cord clamping (DCC), mother-newborn separation, and breastfeeding. Moreover, this paper provides comprehensive guidance on the most suitable respiratory support for newborns during the COVID-19 pandemic. We also present detailed recommendations about the discharge process and beyond, including providing scales and home phototherapy to families, parental teaching via telehealth and in-person education at the doors of the hospital, and telehealth newborn follow-up.","[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Evidence-Based Practice; [MeSH] Female; [MeSH] Humans; [MeSH] Infant Care; [MeSH] Infant, Newborn; [MeSH] Infectious Disease Transmission, Vertical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Postnatal Care; [MeSH] Practice Guidelines as Topic; [MeSH] Pregnancy; [MeSH] Pregnancy Complications, Infectious; [MeSH] SARS-CoV-2; [MeSH] Triage",title_abstract,unlikely_candidate,2,"Although it is clearly about SARS-CoV-2/COVID-19 in humans (newborn exposure), the paper is primarily a management/guideline piece rather than an empirical study. The abstract does not report mortality/fatality or ICU/IMV outcomes needed for severity/fatality synthesis.",4,Title/abstract and keywords explicitly focus on COVID-19/SARS-CoV-2 exposure in the perinatal/newborn setting.,4,Concerns human participants (newborns and mothers) and clinical neonatal care.,3,"Refers to a specific real-world clinical setting (Penn State Hospital) and practices during the pandemic, though not framed as a formal multi-site study.",1,"Appears to be practice guidance/triage algorithm based on limited experience and anecdotal reports, without clearly reported original empirical outcome data.",1,"Discusses management and respiratory support/triage for exposed newborns, but does not explicitly report fatality (death), ICU admission, or invasive mechanical ventilation outcomes.",,
