PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,transmission_score,transmission_justification,fulltext_status,fulltext_path
38620688,,Model the transmission dynamics of COVID-19 propagation with public health intervention.,Mamo DK.,Results Appl Math. 2020 Aug;7:100123. doi: 10.1016/j.rinam.2020.100123. Epub 2020 Jul 23.,Mamo,Results in applied mathematics,2020,2024/04/15,PMC7377814,,10.1016/j.rinam.2020.100123,"In this work, a researcher develops SHEIQRD (Susceptible-Stay-at-home-Exposed-Infected-Quarantine-Recovery-Death) coronavirus pandemic, spread model. The disease-free and endemic equilibrium points are computed and analyzed. The basic reproduction number R0 is acquired, and its sensitivity analysis conducted. COVID-19 pandemic spread dies out when R0≤1 and persists in the community whenever R0>1. Efficient stay-at-home rate, high coverage of precise identification and isolation of exposed and infected individuals, reduction of transmission, and stay-at-home return rate can mitigate COVID-19 pandemic. Finally, theoretical analysis and numerical results are shown to be consistent.",34D20; 65L12; 91D30; Coronavirus disease; Isolation; Numerical simulation; Stay at home; Theoretical analysis,title_abstract,unlikely_candidate,3,"The study is explicitly about COVID-19 and derives the basic reproduction number R0 (with sensitivity analysis), making it highly relevant to transmission metrics. However, it appears to be largely theoretical/numerical without clear use of original empirical data, which reduces suitability for estimating real-world R0.",4,Focuses explicitly on COVID-19/coronavirus pandemic transmission dynamics throughout the title/abstract.,2,Uses a human population compartmental framework (SHEIQRD) but does not specify an actual study population or empirical cohort.,2,Abstract does not specify any country/region or setting; appears to be a general modeling study without a stated geographic focus.,1,Primarily a theoretical compartmental model with numerical simulation; the abstract does not indicate calibration to real-world epidemiologic data or reporting of empirical estimates from observed outbreaks.,4,Explicitly derives and analyzes the basic reproduction number R0 for COVID-19 and discusses thresholds (R0≤1 vs R0>1) and sensitivity analysis.,,
32536762,,"Coronavirus pandemic: A predictive analysis of the peak outbreak epidemic in South Africa, Turkey, and Brazil.","Djilali S, Ghanbari B.",Chaos Solitons Fractals. 2020 Sep;138:109971. doi: 10.1016/j.chaos.2020.109971. Epub 2020 Jun 5.,Djilali,"Chaos, solitons, and fractals",2020,2020/06/16,PMC7274585,,10.1016/j.chaos.2020.109971,"In this research, we are interested in predicting the epidemic peak outbreak of the Coronavirus in South Africa, Turkey, and Brazil. Until now, there is no known safe treatment, hence the immunity system of the individual has a crucial role in recovering from this contagious disease. In general, the aged individuals probably have the highest rate of mortality due to COVID-19. It is well known that this immunity system can be affected by the age of the individual, so it is wise to consider an age-structured SEIR system to model Coronavirus transmission. For the COVID-19 epidemic, the individuals in the incubation stage are capable of infecting the susceptible individuals. All the mentioned points are regarded in building the responsible predictive mathematical model. The investigated model allows us to predict the spread of COID-19 in South Africa, Turkey, and Brazil. The epidemic peak outbreak in these countries is considered, and the estimated time of the end of infection is regarded by the help of some numerical simulations. Further, the influence of the isolation of the infected persons on the spread of COVID-19 disease is investigated.",Age-structured; Basic reproduction number; COVID-19; Computational epidemiology; Peak epidemic; SIR model,title_abstract,possible_candidate,3,"The study is clearly about COVID-19 and transmission modeling in specific countries, and it likely addresses R0 (basic reproduction number) based on keywords. However, the abstract emphasizes predictive simulations and does not clearly indicate estimation of R0 from empirical data (or provide an R0 estimate in the abstract), making originality/empirical grounding uncertain. Therefore it is a possible candidate rather than a strong candidate for extracting COVID-19 R0.",4,Explicitly focuses on Coronavirus/COVID-19 transmission and epidemic peak prediction in multiple countries.,3,"Models COVID-19 transmission and epidemic peak dynamics in populations of South Africa, Turkey, and Brazil; the abstract implies human populations (age-structured compartments).",4,"Explicitly analyzes South Africa, Turkey, and Brazil.",2,Appears to be a mathematical modeling/numerical simulation study; the abstract does not clearly state calibration to empirical case data or reporting of newly collected/compiled data.,3,"Keywords explicitly include “Basic reproduction number,” and the work is an age-structured SEIR transmission model of COVID-19 (likely including/deriving R0).",,
32435645,,"Extended SIR Prediction of the Epidemics Trend of COVID-19 in Italy and Compared With Hunan, China.","Wangping J, Ke H, Yang S, Wenzhe C, Shengshu W, Shanshan Y, Jianwei W, Fuyin K, Penggang T, Jing L, Miao L, Yao H.",Front Med (Lausanne). 2020 May 6;7:169. doi: 10.3389/fmed.2020.00169. eCollection 2020.,Wangping,Frontiers in medicine,2020,2020/05/22,PMC7218168,,10.3389/fmed.2020.00169,"Background: Coronavirus Disease 2019 (COVID-19) is currently a global public health threat. Outside of China, Italy is one of the countries suffering the most with the COVID-19 epidemic. It is important to predict the epidemic trend of the COVID-19 epidemic in Italy to help develop public health strategies. Methods: We used time-series data of COVID-19 from Jan 22 2020 to Apr 02 2020. An infectious disease dynamic extended susceptible-infected-removed (eSIR) model, which covers the effects of different intervention measures in dissimilar periods, was applied to estimate the epidemic trend in Italy. The basic reproductive number was estimated using Markov Chain Monte Carlo methods and presented using the resulting posterior mean and 95% credible interval (CI). Hunan, with a similar total population number to Italy, was used as a comparative item. Results: In the eSIR model, we estimated that the mean of basic reproductive number for COVID-19 was 4.34 (95% CI, 3.04-6.00) in Italy and 3.16 (95% CI, 1.73-5.25) in Hunan. There would be a total of 182 051 infected cases (95%CI:116 114-274 378) under the current country blockade and the endpoint would be Aug 05 in Italy. Conclusion: Italy's current strict measures can efficaciously prevent the further spread of COVID-19 and should be maintained. Necessary strict public health measures should be implemented as soon as possible in other European countries with a high number of COVID-19 cases. The most effective strategy needs to be confirmed in further studies.",COVID-19; Italy; coronavirus; epidemics trend; prediction,title_abstract,strong_candidate,4,"The study explicitly analyzes COVID-19 and centrally estimates the basic reproductive number (R0), reporting concrete numerical estimates with uncertainty intervals. It uses empirical time-series data from Italy and Hunan and fits an eSIR transmission model, making it directly relevant to estimating COVID-19 R0.",4,Focuses explicitly on Coronavirus Disease 2019 (COVID-19) and the COVID-19 epidemic trend.,4,"Uses COVID-19 time-series case data to model epidemic dynamics in Italy and Hunan, implying human population infections.",4,Conducted using data from specific real-world locations: Italy and Hunan (China).,3,"Reports original model-based estimates (eSIR fitted via MCMC) calibrated to observed COVID-19 time-series data from Jan 22 to Apr 02, 2020; not a review/commentary.",4,Explicitly estimates and reports the basic reproductive number (R0) with posterior mean and 95% credible intervals for Italy and Hunan.,,
33072460,,COVID-19 Modeling in Saudi Arabia Using the Modified Susceptible-Exposed-Infectious-Recovered (SEIR) Model.,Ahmad N.,Cureus. 2020 Sep 14;12(9):e10452. doi: 10.7759/cureus.10452.,Ahmad,Cureus,2020,2020/10/19,PMC7557707,,10.7759/cureus.10452,"The coronavirus disease 2019 (COVID-19) pandemic has created unprecedented healthcare emergencies across the globe. The World Health Organization (WHO) has proposed social distancing (SD) as a prudent measure to contain the pandemic and, hence, governments have been enacting lockdowns of varied nature. These lockdowns, causing economic and social strain, warrant the development of quantitative models to optimally manage the pandemic. Similarly, extensive testing aids in early detection and isolation, hence containing the spread of the pandemic. Compartment epidemiology models have been used extensively in modeling such infectious diseases. This paper attempts to utilize the modified Susceptible-Exposed-Infectious-Recovered (SEIR) model incorporating the SD, testing, and infectiousness of exposed and infectious compartments to study the COVID-19 pandemic in Saudi Arabia. Saudi Arabia has put restrictions on the movement of people in different phases to ascertain SD. Time-dependent parameters based on the timeline of restrictions and testing in Saudi Arabia have been introduced to capture SD and testing. The arrived model has been validated through statistical tests. The [Formula: see text] (R naught), basic reproduction number, value has ranged between 0.6014 and 2.7860 with an average of 1.4904 and currently holds at 0.8952. In the absence of SD and testing measures, the model predicts the threshold herd immunity to be 69.31% and [Formula: see text] value as 3.26. Further, scenario analysis has been conducted for alleviating the SD measure. The results show that early lifting of all restrictions may undo all efforts in the containment of the COVID-19 pandemic. The outcome of results will help policymakers and medical practitioners prepare better to manage the pandemic and lockdown.",basic reproduction number; compartment epidemiology model; coronavirus disease (covid-19); infectiousness of exposed and infectious compartments; modified seir; saudi arabia; social distancing; susceptible-exposed-infectious-recovered (seir) model; testing; threshold herd immunity,title_abstract,strong_candidate,4,"The paper centrally estimates and reports the basic reproduction number (R0) for COVID-19, with explicit numeric ranges and scenario analyses, in a clearly defined human population and location (Saudi Arabia). It appears to be an empirical, data-calibrated modeling study rather than a review/commentary, making it a strong candidate for extracting R0 estimates.",4,Title/abstract explicitly focus on the COVID-19 pandemic (coronavirus disease 2019) and modeling its spread in Saudi Arabia.,4,"Models the COVID-19 epidemic in Saudi Arabia at the population level (human public health context), not animal or in vitro work.",4,Study is explicitly conducted in Saudi Arabia with parameters tied to the national restriction/testing timeline.,3,Uses a modified SEIR model with time-dependent parameters and reports validation via statistical tests; implies calibration to real-world Saudi Arabia COVID-19 data (though specific data sources are not detailed in the abstract).,4,"Explicitly reports the basic reproduction number R0 (""R naught"") with multiple estimates (range, average, current value, and counterfactual without interventions).",,
32183172,✓,"Prediction of the Epidemic Peak of Coronavirus Disease in Japan, 2020.",Kuniya T.,J Clin Med. 2020 Mar 13;9(3):789. doi: 10.3390/jcm9030789.,Kuniya,Journal of clinical medicine,2020,2020/03/19,PMC7141223,,10.3390/jcm9030789,"The first case of coronavirus disease 2019 (COVID-19) in Japan was reported on 15 January 2020 and the number of reported cases has increased day by day. The purpose of this study is to give a prediction of the epidemic peak for COVID-19 in Japan by using the real-time data from 15 January to 29 February 2020. Taking into account the uncertainty due to the incomplete identification of infective population, we apply the well-known SEIR compartmental model for the prediction. By using a least-square-based method with Poisson noise, we estimate that the basic reproduction number for the epidemic in Japan is R 0 = 2 . 6 ( 95 % CI, 2 . 4 - 2 . 8 ) and the epidemic peak could possibly reach the early-middle summer. In addition, we obtain the following epidemiological insights: (1) the essential epidemic size is less likely to be affected by the rate of identification of the actual infective population; (2) the intervention has a positive effect on the delay of the epidemic peak; (3) intervention over a relatively long period is needed to effectively reduce the final epidemic size.",COVID-19; SEIR compartmental model; basic reproduction number,title_abstract,strong_candidate,4,"This study explicitly analyzes COVID-19 transmission in Japan using observed case data and directly estimates the basic reproduction number (R0) with a confidence interval. It appears to be an original empirical modeling analysis calibrated to real-world data, making it relevant to estimating COVID-19 R0.",4,Explicit focus on coronavirus disease 2019 (COVID-19) and the epidemic in Japan.,4,"Focuses on reported COVID-19 cases in Japan, implying a human population context (not animal/in vitro).",4,Study is explicitly set in Japan and uses Japan time-series data from Jan–Feb 2020.,3,"Uses real-time reported case data in Japan (15 Jan–29 Feb 2020) and fits an SEIR model with least-squares/Poisson noise to estimate parameters, including R0.",4,"Explicitly estimates the basic reproduction number and reports a point estimate and 95% CI (R0 = 2.6, 95% CI 2.4–2.8).",,
32637967,,Associations of stay-at-home order and face-masking recommendation with trends in daily new cases and deaths of laboratory-confirmed COVID-19 in the United States.,"Xu J, Hussain S, Lu G, Zheng K, Wei S, Bao W, Zhang L.",medRxiv [Preprint]. 2020 Jun 29:2020.05.01.20088237. doi: 10.1101/2020.05.01.20088237.,Xu,medRxiv : the preprint server for health sciences,2020,2020/07/09,PMC7340193,,10.1101/2020.05.01.20088237,"BACKGROUND AND OBJECTIVES: Public health interventions were associated with reduction in coronavirus disease 2019 (COVID-19) transmission in China, but their impacts on COVID-19 epidemiology in other countries are unclear. We examined the associations of stay-at-home order (SAHO) and face-masking recommendation with epidemiology of laboratory-confirmed COVID-19 in the United States. METHODS: In this quasi-experimental study, we modeled the temporal trends in daily new cases and deaths of COVID-19, and COVID-19 time-varying reproduction numbers (Rt) in the United States between March 1 and April 20, 2020, and conducted simulation studies. RESULTS: The number and proportion of U.S. residents under SAHO increased between March 19 and April 7, and plateaued at 29,0829,980 and 88.6%, respectively. Trends in COVID-19 daily cases and Rt reduced after March 23 (P<0.001) and further reduced on April 3 (P<0.001), which was associated with implementation of SAHO by 10 states on March 23, and face-masking recommendation on April 3, respectively. The estimates of Rt eventually fell below/around 1.0 on April 13. Similar turning points were identified in the trends of daily deaths with a lag time. Early implementation and early-removal of SAHO would be associated with significantly reduced and increased daily new cases and deaths, respectively.",,title_abstract,possible_candidate,3,"The study is clearly about COVID-19 in a human U.S. population and includes explicit estimation of a reproduction number metric (Rt). However, it focuses on time-varying Rt and intervention impacts rather than directly estimating the basic reproduction number (R0), making it potentially relevant but not a strongest match to an R0-focused review.",4,Explicit focus on laboratory-confirmed COVID-19 in the United States throughout the abstract.,4,"Analyzes COVID-19 cases/deaths and interventions among U.S. residents, clearly a human population study.",4,Conducted in the United States with state-level stay-at-home orders and national masking recommendation timing.,3,"Quasi-experimental analysis modeling observed temporal trends in daily cases/deaths and Rt (likely based on surveillance data), plus simulations.",3,"Explicitly models COVID-19 time-varying reproduction numbers (Rt) and reports changes (e.g., Rt falling to ~1.0).",,
32834631,,A discussion on some simple epidemiological models.,"Najnudel J, Yen JY.",Chaos Solitons Fractals. 2020 Nov;140:110115. doi: 10.1016/j.chaos.2020.110115. Epub 2020 Aug 18.,Najnudel,"Chaos, solitons, and fractals",2020,2020/08/25,PMC7434415,,10.1016/j.chaos.2020.110115,"The present text discusses some basic considerations on the dynamics of the coronavirus pandemic, in particular in France. The goal is not to make accurate predictions, which is probably impossible, but to illustrate some general qualitative behaviors which may be observed. The conclusions of the text only correspond to consequences of the models discussed here, where the parameters are roughly estimated as a function of the evolution of the number of deaths due to COVID-19. They are of course not definitive and are subject to possibly important modifications, due to new information or applications of less simplistic models.",COVID-19; Reproduction number R,title_abstract,unlikely_candidate,3,"COVID-19 is a central focus and the reproduction number is referenced in the keywords, but the abstract frames the work as a general/qualitative discussion of simple models rather than a study aiming to estimate R0 as a primary objective. The presence and reporting of an explicit R0 (or R) estimate is not confirmed in the abstract, and the empirical basis is described only vaguely.",4,Explicitly discusses the coronavirus/COVID-19 pandemic and deaths due to COVID-19 (including a focus on France).,3,"Uses population-level deaths due to COVID-19, implying a human population focus (general population).",3,Mentions analysis/discussion of the pandemic dynamics in France (clear geographic context).,2,"Appears primarily as a qualitative discussion of simple models; while it mentions parameters “roughly estimated” from death trends, it is unclear whether this constitutes an original empirical estimate versus illustrative modeling.",2,"Keywords explicitly mention 'Reproduction number R', but the abstract does not clearly state that R0/R is estimated/reported or provide values; may be discussed as part of illustrative models.",,
32438579,,Comparison of the Characteristics and Outcomes of Coronavirus Disease 2019 in Different Types of Family Infections in Taiwan.,"Liu SF, Kuo NY, Kuo HC.",J Clin Med. 2020 May 19;9(5):1527. doi: 10.3390/jcm9051527.,Liu,Journal of clinical medicine,2020,2020/05/23,PMC7290817,,10.3390/jcm9051527,"BACKGROUND: There were some family infections of coronavirus disease 2019 (COVID-19) in Taiwan to date. This study aimed to investigate the clinical characteristics and outcomes of different types of family infections with COVID-19 and to share Taiwan's experience. MATERIAL AND METHODS: We collected cases of family infections of COVID-19 from 21 January 2020 to 16 March 2020. The data were collected from a series of press conference contents by Taiwan's Central Epidemic Command Center (CECC). RESULTS: During this period, there were six family infections in Taiwan, including two couple infections, one imported family cluster infection, and three domestic family cluster infections. Compared to the former two, the starters (cases 19, 24, and 27) of domestic family cluster infections showed longer symptom-onset to diagnosis (p = 0.02); longer symptom-onset to quarantine or isolation (p = 0.01); higher first-generation reproduction number (p = 0.03); and more critical presentation (endotracheal tube insertion and intensive care unit (ICU) care) (p < 0.01). In addition, compared to the former two, the starters of the latter were older, had no history of travel, and had more underlying diseases and more mortality. There are more contacts of domestic family cluster infections, making epidemiological investigations more difficult and expensive. However, the second-generation reproduction number of the above three families was zero. CONCLUSION: Domestic family cluster infections of COVID-19 have different characteristics and outcomes from couple infection and imported family cluster infections in this study.",coronavirus disease 2019; couple infections; domestic family infections; imported family infections,title_abstract,possible_candidate,4,"This is an empirical human study of COVID-19 family clusters in Taiwan that explicitly reports reproduction numbers (first- and second-generation) and compares them across cluster types. Although small and focused on clusters rather than population-wide R0, it directly contains reproduction-number estimates relevant to the review question.",4,Focuses explicitly on Coronavirus Disease 2019 (COVID-19) family infections in Taiwan.,4,Investigates human COVID-19 cases within family infections (couples and family clusters).,4,Study setting is Taiwan with cases identified during a defined time period.,3,"Uses empirical case data on six COVID-19 family infections in Taiwan collected from CECC press-conference reports (Jan 21–Mar 16, 2020) and compares metrics across infection types.",4,Explicitly reports 'first-generation reproduction number' and 'second-generation reproduction number' (including second-generation reproduction number of zero) and compares these across cluster types.,,
33294484,,Transmission dynamics of COVID-19 in Algeria: The impact of physical distancing and face masks.,"Moussaoui A, Zerga EH.",AIMS Public Health. 2020 Oct 30;7(4):816-827. doi: 10.3934/publichealth.2020063. eCollection 2020.,Moussaoui,AIMS public health,2020,2020/12/09,PMC7719560,,10.3934/publichealth.2020063,"We propose an SIR epidemic model taking into account prevention measures against coronavirus disease 2019 (COVID-19) such as wearing masks and respecting safety distances. We look for the conditions to avoid a second epidemic peak in the phase of release from confinement. We derive equations for the critical levels of mask efficiency, mask adoption (fraction of population wearing masks) and fraction of population engaging in physical distancing that lower the basic reproduction number ℜ 0 to unity. Conclusions: For ℜ 0 = 2.5, if at least 40% of people wear masks with efficiency 50%, and at least 20% of the population without masks (or anti-maskers) respect physical distancing measures, the effective reproduction number can be reduced to less than 1 and COVID-19 infections would plummet. The model predicts also that if at least half of the people respecting physical distancing, COVID-19 outbreaks with ℜ 0 of about 3, would be theoretically extinguished without wearing masks. The results of this study provide an alternative explanation for the spread of the disease, and suggest some valuable policy recommendations about the control strategies applied to mitigate disease transmission.",COVID-19; SIR compartmental model; basic reproduction number; mask protection; social distancing,title_abstract,possible_candidate,3,"The paper is explicitly about COVID-19 transmission dynamics and focuses on the basic reproduction number R0, including how masks and distancing reduce it. However, based on the abstract it seems primarily theoretical/scenario-based (using assumed R0 values) rather than providing an empirical estimate of COVID-19 R0 from observed data in Algeria, making it only a possible candidate.",4,Focuses on coronavirus disease 2019 (COVID-19) and its transmission dynamics.,3,"Discusses mask adoption and physical distancing in the population and implications for COVID-19 infections, implying a human general-population setting.",3,Title specifies Algeria; study context is transmission dynamics of COVID-19 in Algeria.,2,Abstract describes an SIR compartmental model and derives analytical conditions for reducing R0; however it does not clearly state calibration/estimation using Algeria case data (appears scenario/theoretical with assumed R0 values like 2.5 and ~3).,4,"Explicitly targets the basic reproduction number (ℜ0) and effective reproduction number, with conditions to lower ℜ0 to 1 and scenario values (e.g., ℜ0=2.5, ~3).",,
32704408,,Estimation of the Hidden Population with COVID-19 Disease.,"Soltanian AR, Bashirian S, Basti SA, Karami M, Ostovar A, Khazaei S.",Int J MCH AIDS. 2020;9(2):217-219. doi: 10.21106/ijma.396. Epub 2020 Jun 25.,Soltanian,International journal of MCH and AIDS,2020,2020/07/25,PMC7370272,,10.21106/ijma.396,"The population with emerging diseases such as COVID-19, which is used to calculate the basic reproduction number of epidemic outbreak (R0 ) cannot be simply observed. In this article, we have proposed a method for estimating the hidden population of people with COVID-19 disease. Knowing the number of people with COVID-19 disease is very important for health policy. The provision of medical equipment (e.g., masks, alcohol, ventilators, medication, etc.), the reopening of schools and universities, the start of tourism and public gatherings, the provision of medical staff and preventive planning depend on the number of patients with the disease. Therefore, it is very important to estimate the number of patients.",Attack rate; Corona virus; Covid-19; Epidemiology; Hidden population,title_abstract,unlikely_candidate,2,"The paper is clearly about COVID-19 but seems focused on estimating hidden population size rather than estimating/reporting R0. R0 is only referenced as contextual motivation, and the abstract does not clearly indicate empirical calibration or provide transmission parameter estimates.",4,Title/abstract/keywords explicitly focus on COVID-19 (Corona virus/Covid-19).,3,"Discusses estimating the number of people/patients with COVID-19, implying a human population focus.",2,No specific geographic setting is described; could be general/universal method.,2,"Appears to propose a method to estimate hidden COVID-19 population size, but the abstract does not state use of empirical data or present estimates/results.",1,Abstract mentions “basic reproduction number (R0)” only as motivation; no explicit estimation/reporting of R0 is described.,,
33194456,,Transmissibility of coronavirus disease 2019 in Chinese cities with different dynamics of imported cases.,"Chong KC, Cheng W, Zhao S, Ling F, Mohammad KN, Wang M, Zee BC, Wei L, Xiong X, Liu H, Wang J, Chen E.",PeerJ. 2020 Nov 6;8:e10350. doi: 10.7717/peerj.10350. eCollection 2020.,Chong,PeerJ,2020,2020/11/16,PMC7651459,,10.7717/peerj.10350,"BACKGROUND: Monitoring the reproduction number (Rt ) of the disease could help determine whether there is sustained transmission in a population, but areas with similar epidemic trends could have different transmission dynamics given the risk from imported cases varied across regions. In this study, we examined the Rt of coronavirus disease 2019 (COVID-19) by taking different dynamics of imported cases into account and compared the transmissibility of COVID-19 at different intervention periods in Hangzhou and Shenzhen. METHODS: We obtained the daily aggregated counts of laboratory-confirmed imported and local cases of COVID-19 infections in Hangzhou and Shenzhen from January 1 to March 13, 2020. Daily Rt and piecewise Rt before and after Wuhan lockdown were estimated, accounting for imported cases. RESULTS: Since the epidemic of COVID-19 in Shenzhen was dominated by imported cases, Rt was around 0.1 to 0.7 before the Wuhan lockdown. After the lockdown of Wuhan and the initialization of measures in response to the outbreak, local transmission was well-controlled as indicated by a low estimated value of piecewise Rt , 0.15 (95% CI [0.09-0.21]). On the contrary, Rt obtained for Hangzhou ranged from 1.2 to 4.9 with a piecewise Rt of 2.55 (95% CI [2.13-2.97]) before the lockdown of Wuhan due to the surge in local cases. Because of the Wuhan lockdown and other outbreak response measures, Rt dropped below unity in mid-February. CONCLUSIONS: Even though Shenzhen had more cases than Hangzhou, local transmission did not sustain probably due to limited transmission from imported cases owing to the reduction in local susceptibles as residents left the city during Chunyun. The lockdown measures and local outbreak responses helped reduce the local transmissibility.",COVID-19; Reproduction number; Serial interval; Travel restriction,title_abstract,strong_candidate,4,"The study explicitly analyzes COVID-19 transmissibility in two Chinese cities and repeatedly reports time-varying reproduction numbers (Rt), including piecewise Rt estimates with confidence intervals. It uses original empirical case count data (imported vs local cases) to estimate Rt before/after interventions, making it highly relevant for transmission quantification (though it focuses on Rt rather than explicitly estimating R0).",4,Explicitly studies coronavirus disease 2019 (COVID-19) and its transmissibility.,4,Uses laboratory-confirmed COVID-19 case counts in cities (human population surveillance data).,4,"Conducted in specific human populations in Hangzhou and Shenzhen, China, with defined study period (Jan 1–Mar 13, 2020).",4,Uses original empirical data (daily aggregated counts of imported and local lab-confirmed cases) and performs estimation of Rt; not a review/editorial.,4,"Primary focus is estimating and comparing reproduction number Rt (daily and piecewise), explicitly reported with numeric values and 95% CIs.",,
33100825,,Estimation of SIR model's parameters of COVID-19 in Algeria.,"Lounis M, Bagal DK.",Bull Natl Res Cent. 2020;44(1):180. doi: 10.1186/s42269-020-00434-5. Epub 2020 Oct 19.,Lounis,Bulletin of the National Research Centre,2020,2020/10/26,PMC7570398,,10.1186/s42269-020-00434-5,"BACKGROUND: The coronavirus disease 2019 (COVID-19) is reported in Algeria on February 25th, 2020. Since then, the number is still increasing leading to a total number of 36,699 cases and 1333 deaths on August 12th, 2020. Thus, comprehension of the epidemic curve is very important to predict its evolution and subsequently adapt the best prevention strategies. In this way, the current study was conducted to estimate the parameters of the classical SIR model and to predict the peak of the COVID-19 epidemic in Algeria using data from February 25th, 2020 to August 12th, 2020. RESULTS: Results showed that the peak of the epidemic will be reached on September 8th, 2021 and the total infected persons will exceed 800,000 cases at the end of the epidemic. Also, more than 15 million persons will be susceptible. The reproduction number (R 0) is estimated at 1.23254. CONCLUSION: These results may be helpful for the Algerian authorities to adapt their strategies and may be taken into consideration in the future phase of discontainment.",Algeria; COVID-19; Python; Reproduction number; SIR model,title_abstract,strong_candidate,4,The study explicitly estimates the COVID-19 reproduction number (R0=1.23254) using an SIR model calibrated to human case data from Algeria. It is directly aligned with the review question and appears to provide original quantitative estimation rather than a narrative review.,4,Central focus is COVID-19 epidemic dynamics in Algeria with explicit mention of coronavirus disease 2019 (COVID-19).,4,Focuses on COVID-19 cases in Algeria (human population-level epidemic curve); no indication of animal/in vitro work.,4,Conducted using data from Algeria with clear country-specific context and dates.,3,"Uses Algeria COVID-19 case data (Feb 25 to Aug 12, 2020) to fit a classical SIR model and estimate parameters, including R0; this constitutes an original empirical modeling analysis based on observed data.",4,Explicitly reports the reproduction number (R0) and provides a specific estimate (1.23254) as a study result.,,
32834649,,An SEIARD epidemic model for COVID-19 in Mexico: Mathematical analysis and state-level forecast.,"Avila-Ponce de León U, Pérez ÁGC, Avila-Vales E.",Chaos Solitons Fractals. 2020 Nov;140:110165. doi: 10.1016/j.chaos.2020.110165. Epub 2020 Aug 19.,Avila-Ponce,"Chaos, solitons, and fractals",2020,2020/08/25,PMC7434626,,10.1016/j.chaos.2020.110165,"We propose an SEIARD mathematical model to investigate the current outbreak of coronavirus disease (COVID-19) in Mexico. Our model incorporates the asymptomatic infected individuals, who represent the majority of the infected population (with symptoms or not) and could play an important role in spreading the virus without any knowledge. We calculate the basic reproduction number (R 0) via the next-generation matrix method and estimate the per day infection, death and recovery rates. The local stability of the disease-free equilibrium is established in terms of R 0. A sensibility analysis is performed to determine the relative importance of the model parameters to the disease transmission. We calibrate the parameters of the SEIARD model to the reported number of infected cases, fatalities and recovered cases for several states in Mexico by minimizing the sum of squared errors and attempt to forecast the evolution of the outbreak until November 2020.",COVID-19; Disease dynamics; Effective daily reproduction ratio; Mexico; Sensitivity analysis,title_abstract,strong_candidate,4,"The study explicitly targets COVID-19 transmission dynamics in Mexico and directly computes R0 (and an effective daily reproduction ratio). It uses an empirically calibrated compartmental model based on reported case/death/recovery data, supporting an original R0 estimate rather than a narrative discussion.",4,Focuses explicitly on coronavirus disease (COVID-19) outbreak dynamics in Mexico.,4,"Uses human COVID-19 surveillance data (cases, deaths, recoveries); no indication of animal/in vitro focus.",4,"Study setting is Mexico, with calibration and forecasts for several Mexican states.",3,"Uses an SEIARD model calibrated to reported state-level counts of infected cases, fatalities, and recoveries (empirical surveillance data) to estimate parameters and R0.",4,Abstract explicitly states they calculate the basic reproduction number (R0) via next-generation matrix and discuss an “effective daily reproduction ratio.”,,
32952303,,Measuring the impact of COVID-19 confinement measures on human mobility using mobile positioning data. A European regional analysis.,"Santamaria C, Sermi F, Spyratos S, Iacus SM, Annunziato A, Tarchi D, Vespe M.",Saf Sci. 2020 Dec;132:104925. doi: 10.1016/j.ssci.2020.104925. Epub 2020 Sep 12.,Santamaria,Safety science,2020,2020/09/21,PMC7486861,,10.1016/j.ssci.2020.104925,"This work presents a mobility indicator derived from fully anonymised and aggregated mobile positioning data. Even though the indicator does not provide information about the behaviour of individuals, it captures valuable insights into the mobility patterns of the population in the EU and it is expected to inform responses against the COVID-19 pandemic. Spatio-temporal harmonisation is carried out so that the indicator can provide mobility estimates comparable across European countries. The indicators are provided at a high spatial granularity (up to NUTS3). As an application, the indicator is used to study the impact of COVID-19 confinement measure on mobility in Europe. It is found that a large proportion of the change in mobility patterns can be explained by these measures. The paper also presents a comparative analysis between mobility and the infection reproduction number R t over time. These findings will support policymakers in formulating the best data-driven approaches for coming out of confinement, mapping the socio-economic effects of the lockdown measures and building future scenarios in case of new outbreaks.",COVID-19; Confinement measures; Coronavirus; Human mobility; Mobility data,title_abstract,possible_candidate,3,"This paper is clearly about COVID-19 and includes an explicit transmission metric (infection reproduction number Rt) analyzed over time alongside mobility changes. However, the focus is mobility measurement/impact of confinement, and it mentions Rt rather than estimating the basic reproduction number R0; it is unclear whether Rt is newly estimated or simply compared against external Rt estimates.",4,Title/abstract explicitly focus on COVID-19 and confinement measures during the COVID-19 pandemic.,4,"Mobility patterns are described for the population in the EU using aggregated mobile positioning data, implying human populations.",4,Study is set in Europe/EU with indicators comparable across European countries (up to NUTS3 regions).,3,Uses anonymised aggregated mobile positioning data to derive and analyze mobility indicators; appears to present original empirical analysis (though Rt values may be taken from external sources).,3,"Abstract explicitly mentions a comparative analysis between mobility and the infection reproduction number Rt over time, but does not mention R0 or indicate primary estimation of reproduction number.",,
