PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
23658452,Assessment of the protective effect of Imvamune and Acam2000 vaccines against aerosolized monkeypox virus in cynomolgus macaques.,"Graham J Hatch, Victoria A Graham, Kevin R Bewley, Julia A Tree, Mike Dennis, Irene Taylor, Simon G P Funnell, Simon R Bate, Kimberley Steeds, Thomas Tipton, Thomas Bean, Laura Hudson, Deborah J Atkinson, Gemma McLuckie, Melanie Charlwood, Allen D G Roberts, Julia Vipond",Journal of virology. 2013. doi: 10.1128/JVI.03481-12..,Hatch,Journal of virology,2013,2013/05/08,,,10.1128/JVI.03481-12,"To support the licensure of a new and safer vaccine to protect people against smallpox, a monkeypox model of infection in cynomolgus macaques, which simulates smallpox in humans, was used to evaluate two vaccines, Acam2000 and Imvamune, for protection against disease. Animals vaccinated with a single immunization of Imvamune were not protected completely from severe and/or lethal infection, whereas those receiving either a prime and boost of Imvamune or a single immunization with Acam2000 were protected completely. Additional parameters, including clinical observations, radiographs, viral load in blood, throat swabs, and selected tissues, vaccinia virus-specific antibody responses, immunophenotyping, extracellular cytokine levels, and histopathology were assessed. There was no significant difference (P > 0.05) between the levels of neutralizing antibody in animals vaccinated with a single immunization of Acam2000 (132 U/ml) and the prime-boost Imvamune regime (69 U/ml) prior to challenge with monkeypox virus. After challenge, there was evidence of viral excretion from the throats of 2 of 6 animals in the prime-boost Imvamune group, whereas there was no confirmation of excreted live virus in the Acam2000 group. This evaluation of different human smallpox vaccines in cynomolgus macaques helps to provide information about optimal vaccine strategies in the absence of human challenge studies.","[MeSH] Animals; [MeSH] Female; [MeSH] Male; [MeSH] Antibodies, Neutralizing; [MeSH] Enzyme-Linked Immunosorbent Assay; [MeSH] Flow Cytometry; [MeSH] Immunization; [MeSH] Macaca fascicularis; [MeSH] Real-Time Polymerase Chain Reaction; [MeSH] Smallpox Vaccine; [MeSH] Vaccines, Attenuated; [MeSH] Virus Shedding; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus"
36344230,[Research progress of monkeypox epidemic in multiple countries].,"S Su, H C Zou, H M Qiao",Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases. 2022. doi: 10.3760/cma.j.cn112147-20220623-00529..,Su,Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,2022,2022/11/12,,,10.3760/cma.j.cn112147-20220623-00529,"Monkeypox is a zoonotic disease caused by Monkeypox virus, which can cause the change of smallpox pattern in human. Monkeypox has been epidemic in central and west African countries, and infections outside the African continent are rare. Since May 2022, unprecedented outbreaks of human monkeypox and clusters of cases have occurred in non-epidemic countries such as Europe, the Americas and Australia, with multi-country outbreaks drawing global attention. The prevalence, transmission route and reoccurrence of monkeypox are still unknown. In view of the rapid increase of monkeypox cases, this paper reviewed the epidemiological changes, outbreak causes, clinical characteristics, and treatment methods of monkeypox, so as to clarify the epidemic background and transmission characteristics, improve the understanding of the disease, prevent the disease as soon as possible and formulate diagnosis and treatment measures.","[MeSH] Animals; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Zoonoses; [MeSH] Epidemics; [MeSH] Disease Outbreaks"
36722989,Gold-based paper for antigen detection of monkeypox virus.,"Liya Ye, Xianlu Lei, Xinxin Xu, Liguang Xu, Hua Kuang, Chuanlai Xu",The Analyst. 2023. doi: 10.1039/d2an02043b..,Ye,The Analyst,2023,2023/02/27,,,10.1039/d2an02043b,"In 2022, the outbreak of the monkeypox virus occurred in many non-endemic countries, and the World Health Organization (WHO) assessed that this outbreak was ""atypical"". The establishment of a rapid and effective assay that can be used for the early diagnosis of monkeypox virus infection is crucial for outbreak prevention and control. In this study, the monkeypox virus A29 protein and the homologous vaccinia virus A27 protein and cowpox virus 162 protein were expressed in Escherichia coli BL21 for screening. We synthesized the monkeypox virus A2917-49 peptide as the immunogen and obtained 25 monoclonal antibodies (mAbs) against the A29 protein using mouse hybridoma techniques. Then an immunochromatographic test strip method for detecting A29 was established. The strips utilizing mAb-7C5 and 5D8 showed the best sensitivity and lowest limit of detection: 50 pg mL-1 for purified A29 and specificity tests showed that the strips did not cross-react with other orthopox viruses (vaccinia virus or cowpox virus) as well as common respiratory pathogens (SARS-CoV-2, influenza A and influenza B). Therefore, this method can be used for early and rapid diagnosis of monkeypox virus infection by antigen detection.","[MeSH] Animals; [MeSH] Humans; [MeSH] Mice; [MeSH] Gold; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus"
37741892,Hyper-parameter tuned deep learning approach for effective human monkeypox disease detection.,"Neeraj Dahiya, Yogesh Kumar Sharma, Uma Rani, Shekjavid Hussain, Khan Vajid Nabilal, Anand Mohan, Nasratullah Nuristani",Scientific reports. 2023. doi: 10.1038/s41598-023-43236-1..,Dahiya,Scientific reports,2023,2023/09/23,,,10.1038/s41598-023-43236-1,"Human monkeypox is a very unusual virus that can devastate society. Early identification and diagnosis are essential to treat and manage an illness effectively. Human monkeypox disease detection using deep learning models has attracted increasing attention recently. The virus that causes monkeypox may be passed to people, making it a zoonotic illness. The latest monkeypox epidemic has hit more than 40 nations. Computer-assisted approaches using Deep Learning techniques for automatically identifying skin lesions have shown to be a viable alternative in light of the fast proliferation and ever-growing problems of supplying PCR (Polymerase Chain Reaction) Testing in places with limited availability. In this research, we introduce a deep learning model for detecting human monkeypoxes that is accurate and resilient by tuning its hyper-parameters. We employed a mixture of convolutional neural networks and transfer learning strategies to extract characteristics from medical photos and properly identify them. We also used hyperparameter optimization strategies to fine-tune the Model and get the best possible results. This paper proposes a Yolov5 model-based method for differentiating between chickenpox and Monkeypox lesions on skin pictures. The Roboflow skin lesion picture dataset was subjected to three different hyperparameter tuning strategies: the SDG optimizer, the Bayesian optimizer, and Learning without Forgetting. The proposed Model had the highest classification accuracy (98.18%) when applied to photos of monkeypox skin lesions. Our findings show that the suggested Model surpasses the current best-in-class models and may be used in clinical settings for actual Human Monkeypox disease detection and diagnosis.","[MeSH] Humans; [MeSH] Bayes Theorem; [MeSH] Deep Learning; [MeSH] Mpox, Monkeypox; [MeSH] Chickenpox; [MeSH] Epidemics"
37487464,Otolaryngologic manifestations among MPOX patients: A systematic review and meta-analysis.,"Jaffer Shah, Tiana M Saak, Angel N Desai, David A Gudis, Huzaifa Ahmad Cheema, Mohamed Abuelazm, Diego Preciado, Jason Zucker, Jonathan B Overdevest",American journal of otolaryngology. 2023. doi: 10.1016/j.amjoto.2023.103991..,Shah,American journal of otolaryngology,2023,2023/07/11,,,10.1016/j.amjoto.2023.103991,"PURPOSE: MPOX has numerous otolaryngologic presentations that have been recognized as clinically important, especially with the onset of the 2022 outbreak. However, how these features vary across region and outbreak have yet to be elucidated or supported by meta-analysis. The objective of this study is to identify the otolaryngologic manifestations of MPOX across previous and current outbreaks and among endemic and non-endemic regions. BASIC PROCEDURES: Data sources of MEDLINE (PubMed), the Cochrane Library, Scopus, Embase, Web of Science, Google Scholar, and OpenGrey were searched through August 2022. All observational studies reporting data on laboratory-confirmed MPOX patients with otolaryngologic symptoms were included. Two authors independently performed the screening process while a third resolved disagreements. Data were extracted into a structured form by two authors independently. We performed a meta-analysis of the prevalence of otorhinolaryngologic symptoms using MetaXL software (version 5.3) under a random-effects model. MAIN FINDINGS: 38 studies with 5952 patients were included. The four most prevalent manifestations were headache at 31 % (95 % CI [0.16-0.49], I 2 = 99 %), sore throat at 22 % (95 % CI [0.09-0.37], I 2 = 99 %), cough at 16 % (95 % CI [0.05-0.30], I 2 = 99 %), and cervical lymphadenopathy at 10 % (95 % CI [0.01-0.26], I 2 = 100 %). Otolaryngologic features were more prevalent in previous outbreaks as compared to the 2022 outbreak including 37 % prevalence of headache (95 % CI [0.11-0.66], I 2 = 100 %), 33 % prevalence of cough (95 % CI [0.21-0.47], I 2 = 98 %), 27 % prevalence of sore throat (95 % CI [0.07-0.53], I 2 = 99 %), 15 % prevalence of cervical lymphadenopathy (95 % CI [0.00-0.428], I 2 = 100 %), 13 % prevalence of oral ulcers (95 % CI [0.02-0.30], I 2 = 99 %), 6 % prevalence of oral exanthem (95 % CI [0.00-0.17], I 2 = 99 %), 5 % prevalence of dysphagia (95 % CI [0.00-0.18], I 2 = 99 %), and 5 % prevalence of tonsillar signs (95 % CI [0.00-0.13], I 2 = 99 %). Features that were more prevalent in endemic areas versus non-endemic areas include 27 % prevalence of cough (95 % CI [0.14-0.41], I 2 = 99 %), 15 % prevalence of oral ulcers (95 % CI [0.02-0.36], I 2 = 99 %), 6 % prevalence of tonsillar signs (95 % CI [0.00-0.18], I 2 = 99 %), and 19 % prevalence of cervical lymphadenopathy (95 % CI [0.00-0.48], I 2 = 100 %), while the only feature more prevalent in non-endemic areas was headache with a prevalence of 36 % (95 % CI [0.24-0.47], I 2 = 96 %). PRINCIPAL CONCLUSIONS: In this systematic review and meta-analysis, four symptoms - headache, sore throat, cough, and cervical lymphadenopathy - were found to be the most prevalent otolaryngologic features of MPOX. Otolaryngologic manifestations of MPOX were more pronounced in prior outbreaks and in endemic areas as compared to the 2022 outbreak and non-endemic areas. These findings may aid MPOX recognition in an otolaryngology setting.",ENT; MPOX; Monkeypox; Otolaryngology; Viral pharyngitis
36471498,"Mpox in Children and Adolescents: Epidemiology, Clinical Features, Diagnosis, and Management.","Amy M Beeson, Julia Haston, David W McCormick, Mary Reynolds, Kevin Chatham-Stephens, Andrea M McCollum, Shana Godfred-Cato",Pediatrics. 2023. doi: 10.1542/peds.2022-060179..,Beeson,Pediatrics,2023,2023/02/01,,,10.1542/peds.2022-060179,"Although mpox is rare among children in the United States, pediatric cases are being reported during the 2022 multinational mpox outbreak. Vaccines and antiviral medications developed for other orthopoxviruses have recently become widely used to prevent and treat mpox in both children and adults in the United States. Although scientific literature regarding mpox in children and adolescents is scant, prior case reports can provide valuable information about the clinical features and potential complications of untreated clade II mpox in these age groups. In this review, we summarize the epidemiology and clinical features of mpox in children and adolescents and provide recommendations for clinicians regarding its diagnosis, management, and prevention. Robust, dedicated surveillance of pediatric exposures and cases in the current outbreak, including the use of vaccines and therapeutics, are needed to guide clinical management and public health strategies.","[MeSH] Adolescent; [MeSH] Child; [MeSH] Humans; [MeSH] Antiviral Agents; [MeSH] Population Surveillance; [MeSH] Public Health; [MeSH] United States; [MeSH] Mpox, Monkeypox"
40276350,"Knowledge and attitude of human monkeypox among university students and staff in Tehran, Iran.","Yousef Alimohamadi, Mojtaba Sepandi, Tahereh Marhamati",Frontiers in public health. 2025. doi: 10.3389/fpubh.2025.1510185..,Alimohamadi,Frontiers in public health,2025,2025/04/10,,,10.3389/fpubh.2025.1510185,"BACKGROUND: Effective control of any disease, including Monkey pox (mpox), is highly dependent on public knowledge and adherence to preventive measures. This cross-sectional study was conducted with the aim of investigating the knowledge of students and staff of Baqiyatallah University about the origin of mpox and its symptoms, transmission, prevention, and management. METHODS: In the current cross-sectional study, the data was collected from Aug 5, 2024 to Sep 5, 2024. The target population consisted of students, teachers, and the staff of Baqiyatallah University, aged 18 or above. Multiple Logistic regressions were employed to assess the association between participants' overall knowledge about human mpox as well as their attitude and their demographic data. Data was analyzed using IBM SPSS statistics version 23.0 (IBM Corp., Armonk, NY, USA) and subsequently coded and labeled. The statistical significance level was set at 5%. RESULTS: The overall mean score of participants' knowledge and attitude was 6.37 ± 2.20 and 4.24 ± 1.71, respectively. Based on Bloom's cut-off points, 458 (84.3%), 78 (14.4%), and 7 (1.3%) of the participants had low, moderate, and high knowledge levels, respectively and, 279 (51.4%), 221 (40.7%), and 43 (7.9%) of the participants had low, moderate, and high attitude levels, respectively. Logistic regression analysis showed that job status(OR: 9.6, 95% CI: 1.3-66.4), major(OR: 4.3, 95% CI: 1.3-14), and higher educational level (OR: 7.6, 95% CI: 1.03-61.8), was significantly associated with participants' knowledge about mpox. CONCLUSION: This study showed that university students and staff in Iran do not have enough knowledge about mpox, including its symptoms, preventive measures, and treatment, with a good understanding of local and international health authorities in the control of emerging mpox. People with higher education tend to have better knowledge, which indicates that access to reliable information sources is necessary to acquire accurate knowledge.",Iran; attitude; human monkey pox; knowledge; staff; university students
36074752,"Orthopoxvirus Testing Challenges for Persons in Populations at Low Risk or Without Known Epidemiologic Link to Monkeypox - United States, 2022.","Faisal S Minhaj, Julia K Petras, Jennifer A Brown, Anil T Mangla, Kelly Russo, Christina Willut, Michelle Lee, Jason Beverley, Rachel Harold, Lauren Milroy, Brian Pope, Emily Gould, Cole Beeler, Jack Schneider, Heba H Mostafa, Shana Godfred-Cato, Eleanor S Click, Brian F Borah, Romeo R Galang, Shama Cash-Goldwasser, Joshua M Wong, David W McCormick, Patricia A Yu, Victoria Shelus, Ann Carpenter, Sabrina Schatzman, David Lowe, Michael B Townsend, Whitni Davidson, Nhien T Wynn, Panayampalli S Satheshkumar, Siobhán M O'Connor, Kevin O'Laughlin, Agam K Rao, Andrea M McCollum, María E Negrón, Christina L Hutson, Johanna S Salzer",MMWR. Morbidity and mortality weekly report. 2022. doi: 10.15585/mmwr.mm7136e1..,Minhaj,MMWR. Morbidity and mortality weekly report,2022,2022/09/09,,,10.15585/mmwr.mm7136e1,"Since May 2022, approximately 20,000 cases of monkeypox have been identified in the United States, part of a global outbreak occurring in approximately 90 countries and currently affecting primarily gay, bisexual, and other men who have sex with men (MSM) (1). Monkeypox virus (MPXV) spreads from person to person through close, prolonged contact; a small number of cases have occurred in populations who are not MSM (e.g., women and children), and testing is recommended for persons who meet the suspected case definition* (1). CDC previously developed five real-time polymerase chain reaction (PCR) assays for detection of orthopoxviruses from lesion specimens (2,3). CDC was granted 510(k) clearance for the nonvariola-orthopoxvirus (NVO)-specific PCR assay by the Food and Drug Administration. This assay was implemented within the Laboratory Response Network (LRN) in the early 2000s and became critical for early detection of MPXV and implementation of public health action in previous travel-associated cases as well as during the current outbreak (4-7). PCR assays (NVO and other Orthopoxvirus laboratory developed tests [LDT]) represent the primary tool for monkeypox diagnosis. These tests are highly sensitive, and cross-contamination from other MPXV specimens being processed, tested, or both alongside negative specimens can occasionally lead to false-positive results. This report describes three patients who had atypical rashes and no epidemiologic link to a monkeypox case or known risk factors; these persons received diagnoses of monkeypox based on late cycle threshold (Ct) values ≥34, which were false-positive test results. The initial diagnoses were followed by administration of antiviral treatment (i.e., tecovirimat) and JYNNEOS vaccine postexposure prophylaxis (PEP) to patients' close contacts. After receiving subsequent testing, none of the three patients was confirmed to have monkeypox. Knowledge gained from these and other cases resulted in changes to CDC guidance. When testing for monkeypox in specimens from patients without an epidemiologic link or risk factors or who do not meet clinical criteria (or where these are unknown), laboratory scientists should reextract and retest specimens with late Ct values (based on this report, Ct ≥34 is recommended) (8). CDC can be consulted for complex cases including those that appear atypical or questionable cases and can perform additional viral species- and clade-specific PCR testing and antiorthopoxvirus serologic testing.","[MeSH] Animals; [MeSH] Child; [MeSH] Communicable Diseases; [MeSH] Female; [MeSH] Homosexuality, Male; [MeSH] Humans; [MeSH] Male; [MeSH] Mpox, Monkeypox; [MeSH] Monkeypox virus; [MeSH] Orthopoxvirus; [MeSH] Sexual and Gender Minorities; [MeSH] Travel; [MeSH] United States"
36828001,Mpox in people with advanced HIV infection: a global case series.,"Oriol Mitjà, Andrea Alemany, Michael Marks, Jezer I Lezama Mora, Juan Carlos Rodríguez-Aldama, Mayara Secco Torres Silva, Ever Arturo Corral Herrera, Brenda Crabtree-Ramirez, José Luis Blanco, Nicolo Girometti, Valentina Mazzotta, Aniruddha Hazra, Macarena Silva, Juan José Montenegro-Idrogo, Kelly Gebo, Jade Ghosn, María Fernanda Peña Vázquez, Eduardo Matos Prado, Uche Unigwe, Judit Villar-García, Noah Wald-Dickler, Jason Zucker, Roger Paredes, Alexandra Calmy, Laura Waters, Cristina Galvan-Casas, Sharon Walmsley, Chloe M Orkin","Lancet (London, England). 2023. doi: 10.1016/S0140-6736(23)00273-8..",Mitjà,"Lancet (London, England)",2023,2023/02/21,,,10.1016/S0140-6736(23)00273-8,"BACKGROUND: People living with HIV have accounted for 38-50% of those affected in the 2022 multicountry mpox outbreak. Most reported cases were in people who had high CD4 cell counts and similar outcomes to those without HIV. Emerging data suggest worse clinical outcomes and higher mortality in people with more advanced HIV. We describe the clinical characteristics and outcomes of mpox in a cohort of people with HIV and low CD4 cell counts (CD4 <350 cells per mm3). METHODS: A network of clinicians from 19 countries provided data of confirmed mpox cases between May 11, 2022, and Jan 18, 2023, in people with HIV infection. Contributing centres completed deidentified structured case report sheets to include variables of interest relevant to people living with HIV and to capture more severe outcomes. We restricted this series to include only adults older than 18 years living with HIV and with a CD4 cell count of less than 350 cells per mm3 or, in settings where a CD4 count was not always routinely available, an HIV infection clinically classified as US Centers for Disease Control and Prevention stage C. We describe their clinical presentation, complications, and causes of death. Analyses were descriptive. FINDINGS: We included data of 382 cases: 367 cisgender men, four cisgender women, and ten transgender women. The median age of individuals included was 35 (IQR 30-43) years. At mpox diagnosis, 349 (91%) individuals were known to be living with HIV; 228 (65%) of 349 adherent to antiretroviral therapy (ART); 32 (8%) of 382 had a concurrent opportunistic illness. The median CD4 cell count was 211 (IQR 117-291) cells per mm3, with 85 (22%) individuals with CD4 cell counts of less than 100 cells per mm3 and 94 (25%) with 100-200 cells per mm3. Overall, 193 (51%) of 382 had undetectable viral load. Severe complications were more common in people with a CD4 cell count of less than 100 cells per mm3 than in those with more than 300 cells per mm3, including necrotising skin lesions (54% vs 7%), lung involvement (29% vs 0%) occasionally with nodules, and secondary infections and sepsis (44% vs 9%). Overall, 107 (28%) of 382 were hospitalised, of whom 27 (25%) died. All deaths occurred in people with CD4 counts of less than 200 cells per mm3. Among people with CD4 counts of less than 200 cells per mm3, more deaths occurred in those with high HIV viral load. An immune reconstitution inflammatory syndrome to mpox was suspected in 21 (25%) of 85 people initiated or re-initiated on ART, of whom 12 (57%) of 21 died. 62 (16%) of 382 received tecovirimat and seven (2%) received cidofovir or brincidofovir. Three individuals had laboratory confirmation of tecovirimat resistance. INTERPRETATION: A severe necrotising form of mpox in the context of advanced immunosuppression appears to behave like an AIDS-defining condition, with a high prevalence of fulminant dermatological and systemic manifestations and death. FUNDING: None.","[MeSH] Adult; [MeSH] Male; [MeSH] Humans; [MeSH] Female; [MeSH] HIV Infections; [MeSH] Mpox, Monkeypox; [MeSH] Acquired Immunodeficiency Syndrome; [MeSH] CD4 Lymphocyte Count; [MeSH] Viral Load"
39513669,Programmable Macrophage Vesicle Based Bionic Self-Adjuvanting Vaccine for Immunization against Monkeypox Virus.,"Weiqiang Lin, Chenguang Shen, Mengjun Li, Shengchao Ma, Chenxin Liu, Jialin Huang, Zuning Ren, Yuechao Yang, Minghai Zhao, Qiulin Xie, Shuang Guo, Wei Wang, Kaiyuan Wang, Qiang Ma, Yideng Jiang, Judun Zheng, Yuhui Liao","Advanced science (Weinheim, Baden-Wurttemberg, Germany). 2024. doi: 10.1002/advs.202408608..",Lin,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2025,2024/11/08,,,10.1002/advs.202408608,"The emergence of monkeypox has become a global health threat after the COVID-19 pandemic. Due to the lack of available specifically treatment against MPV, developing an available vaccine is thus the most prospective and urgent strategy. Herein, a programmable macrophage vesicle based bionic self-adjuvanting vaccine (AM@AEvs-PB) is first developed for defending against monkeypox virus (MPV). Based on MPV-related antigen-stimulated macrophage-derived vesicles, the nanovaccine is constructed by loading the mature virion (MV)-related intracellular protein (A29L/M1R) and simultaneously modifying with the enveloped virion (EV) antigen (B6R), enabling them to effectively promote antigen presentation and enhance adaptive immune through self-adjuvant strategy. Owing to the synergistic properties of bionic vaccine coloaded MV and EV protein in defensing MPV, the activation ratio of antigen-presenting cells is nearly four times than that of single antigen in the same dose, resulting in stronger immunity in host. Notably, intramuscular injection uptake of AM@AEvs-PB demonstrated vigorous immune-protective effects in the mouse challenge attempt, offering a promising strategy for pre-clinical monkeypox vaccine development.",bionic vaccine; extracellular enveloped virion; intracellular mature virion; macrophage vesicles; monkeypox virus
36355615,"Epidemiologic Features of the Monkeypox Outbreak and the Public Health Response - United States, May 17-October 6, 2022.","Christine Marie Kava, Dallas M Rohraff, Bailey Wallace, Jennifer L Mendoza-Alonzo, Dustin W Currie, Anna E Munsey, Nicole M Roth, Jonathan Bryant-Genevier, Jordan L Kennedy, Daniel L Weller, Athalia Christie, Jennifer H McQuiston, Peter Hicks, Penelope Strid, Emily Sims, Maria E Negron, Kashif Iqbal, Sascha Ellington, Dawn K Smith",MMWR. Morbidity and mortality weekly report. 2022. doi: 10.15585/mmwr.mm7145a4..,Kava,MMWR. Morbidity and mortality weekly report,2022,2022/11/11,,,10.15585/mmwr.mm7145a4,"On May 17, 2022, the Massachusetts Department of Health announced the first suspected case of monkeypox associated with the global outbreak in a U.S. resident. On May 23, 2022, CDC launched an emergency response (1,2). CDC's emergency response focused on surveillance, laboratory testing, medical countermeasures, and education. Medical countermeasures included rollout of a national JYNNEOS vaccination strategy, Food and Drug Administration (FDA) issuance of an emergency use authorization to allow for intradermal administration of JYNNEOS, and use of tecovirimat for patients with, or at risk for, severe monkeypox. During May 17-October 6, 2022, a total of 26,384 probable and confirmed* U.S. monkeypox cases were reported to CDC. Daily case counts peaked during mid-to-late August. Among 25,001 of 25,569 (98%) cases in adults with information on gender identity,† 23,683 (95%) occurred in cisgender men. Among 13,997 cisgender men with information on recent sexual or close intimate contact,§ 10,440 (75%) reported male-to-male sexual contact (MMSC) ≤21 days preceding symptom onset. Among 21,211 (80%) cases in persons with information on race and ethnicity,¶ 6,879 (32%), 6,628 (31%), and 6,330 (30%) occurred in non-Hispanic Black or African American (Black), Hispanic or Latino (Hispanic), and non-Hispanic White (White) persons, respectively. Among 5,017 (20%) cases in adults with information on HIV infection status, 2,876 (57%) had HIV infection. Prevention efforts, including vaccination, should be prioritized among persons at highest risk within groups most affected by the monkeypox outbreak, including gay, bisexual, and other men who have sex with men (MSM); transgender, nonbinary, and gender-diverse persons; racial and ethnic minority groups; and persons who are immunocompromised, including persons with advanced HIV infection or newly diagnosed HIV infection.","[MeSH] Adult; [MeSH] United States; [MeSH] Humans; [MeSH] Male; [MeSH] Female; [MeSH] Homosexuality, Male; [MeSH] Ethnicity; [MeSH] HIV Infections; [MeSH] Mpox, Monkeypox; [MeSH] Minority Groups; [MeSH] Sexual and Gender Minorities; [MeSH] Gender Identity; [MeSH] Cause of Death; [MeSH] Disease Outbreaks"
39236707,Comparison of protection against mpox following mRNA or modified vaccinia Ankara vaccination in nonhuman primates.,"Eric M Mucker, Alec W Freyn, Sandra L Bixler, Deniz Cizmeci, Caroline Atyeo, Patricia L Earl, Harini Natarajan, Genesis Santos, Tiffany R Frey, Rafael H Levin, Anusha Meni, Guha A Arunkumar, Daniel Stadlbauer, Patricia A Jorquera, Hamilton Bennett, Joshua C Johnson, Kath Hardcastle, Jeffrey L Americo, Catherine A Cotter, Jeff W Koehler, Christopher I Davis, Joshua D Shamblin, Kristin Ostrowski, Jo Lynne Raymond, Keersten M Ricks, Andrea Carfi, Wen-Han Yu, Nancy J Sullivan, Bernard Moss, Galit Alter, Jay W Hooper",Cell. 2024. doi: 10.1016/j.cell.2024.08.043..,Mucker,Cell,2024,2024/09/04,,,10.1016/j.cell.2024.08.043,"In 2022, mpox virus (MPXV) spread worldwide, causing 99,581 mpox cases in 121 countries. Modified vaccinia Ankara (MVA) vaccine use reduced disease in at-risk populations but failed to deliver complete protection. Lag in manufacturing and distribution of MVA resulted in additional MPXV spread, with 12,000 reported cases in 2023 and an additional outbreak in Central Africa of clade I virus. These outbreaks highlight the threat of zoonotic spillover by Orthopoxviruses. mRNA-1769, an mRNA-lipid nanoparticle (LNP) vaccine expressing MPXV surface proteins, was tested in a lethal MPXV primate model. Similar to MVA, mRNA-1769 conferred protection against challenge and further mitigated symptoms and disease duration. Antibody profiling revealed a collaborative role between neutralizing and Fc-functional extracellular virion (EV)-specific antibodies in viral restriction and ospinophagocytic and cytotoxic antibody functions in protection against lesions. mRNA-1769 enhanced viral control and disease attenuation compared with MVA, highlighting the potential for mRNA vaccines to mitigate future pandemic threats.",MVA; antibody; challenge; correlate; mRNA; monkeypox; mpox; primate; serology; vaccine
36882313,Mpox proctitis as a likely predisposing factor for chlamydial perihepatitis in a male patient.,"Shir Azrielant, Amichai Sheffy, Fahim Kanani, Israel Nissan, Amos Adler, Michal Dekel",Sexually transmitted infections. 2023. doi: 10.1136/sextrans-2023-055757..,Azrielant,Sexually transmitted infections,2023,2023/03/07,,,10.1136/sextrans-2023-055757,"Perihepatitis (Fitz-Hugh-Curtis syndrome) is a rare complication of sexually transmitted infections, mostly seen in women. Only 12 male cases have been reported to date, of which Chlamydia trachomatis was confirmed in 2. We report a case of chlamydial perihepatitis in a male patient, occurring 1 month after Mpox and associated with the unusual LGV ST23 strain. Our case suggests that rectal Mpox lesions may facilitate chlamydial dissemination.","Chlamydia trachomatis; genital diseases, male; lymphogranuloma venereum; sexual health"
41209598,Non-exanthematous mpox infections in Nigeria: a possible explanation of the sporadic outbreaks in city centers?,"Simeon Cadmus, Matthias Besong, Victor Akinseye, Samuel Ayanwale, Adekunle Ayinmode, Daniel Oluwayelu, Hyacinth Ebenyi, Adeola Fowotade, Michael Olisa, Emeka Sampson, Ephraim Nwanga, Terese Gabriel Orum, Opeyemi Alayande, Rasheed Ansumana, Eniola Cadmus, Solomon Odemuyiwa, Oyewale Tomori",The Pan African medical journal. 2025. doi: 10.11604/pamj.supp.2025.50.1.46087..,Cadmus,The Pan African medical journal,2025,2025/04/08,,,10.11604/pamj.supp.2025.50.1.46087,"INTRODUCTION: non-exanthematous presentations in mpox infection are increasingly reported, posing a risk of underestimating the true burden of the disease. In Nigeria, border towns play a unique role in shaping the dynamics of mpox transmission, yet they have received relatively little research attention. This study aims to address this gap by investigating the prevalence of mpox infection in a potential hotspot region of Nigeria. METHODS: a cross-sectional study was conducted during a free medical outreach in Iboko, Izzi Local Government Area, Ebonyi State, Nigeria, from April 15 to May 20, 2024. Participants were educated on the study objectives and provided informed consent for clinical evaluation and sample collection. Blood samples from 75 participants were tested for the mpox virus using quantitative PCR. Socio-demographic data and clinical presentations were also recorded. RESULTS: the mean age of participants was 51.3 ± 18.0 years, and 73.3% were female. Most participants (78.7%) were farmers, and 52.0% had no formal education. Headache (69.3%) and body pain (37.3%) were the most common clinical symptoms, with only 3.6% presenting with fever. Mpox virus DNA was detected in two participants (2.67%) designated K3 and K4. Both cases lacked exanthematous lesions but reported headache and body pain. CONCLUSION: this study identified the presence of non-exanthematous mpox infections in Nigeria, emphasizing the need to recognize and address ""subclinical"" spreaders to mitigate sporadic outbreaks of mpox infection. In addition, the findings highlight the importance of integrating targeted awareness campaigns to enhance surveillance and improve case detection of asymptomatic mpox in Nigeria.",CAN; Mpox; Nigeria; One Health; non-exanthematous
