PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms,screening_stage,screening_mode,prompt_tokens,completion_tokens,total_tokens,wall_time_ms,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,confidence,fulltext_status,fulltext_path,fulltext_eligible
33141823,,Effect of mitigation measures on the spreading of COVID-19 in hard-hit states in the U.S.,"Tam KM, Walker N, Moreno J.",PLoS One. 2020 Nov 3;15(11):e0240877. doi: 10.1371/journal.pone.0240877. eCollection 2020.,Tam,PloS one,2020,2020/11/03,PMC7608876,,10.1371/journal.pone.0240877,"State government-mandated social distancing measures have helped to slow the growth of the COVID-19 pandemic in the United States. Many of the current predictive models of the development of COVID-19, especially after mitigation efforts, partially rely on extrapolations from data collected in other countries. Since most states enacted stay-at-home orders towards the end of March, the resulting effects of social distancing should be reflected in the death and infection counts by the end of April. Using the data available through April 25th, we investigate the change in the infection rate due to the mitigation efforts and project death and infection counts through September 2020 for some of the most heavily impacted states: New York, New Jersey, Michigan, Massachusetts, Illinois, and Louisiana. We find that with the current mitigation efforts, five of those six states have reduced their base reproduction number to a value less than one, stopping the exponential growth of the pandemic. We also project different scenarios after the mitigation is relaxed.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Psychological Distance; [MeSH] SARS-CoV-2; [MeSH] United States","Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Psychological Distance; [MeSH] SARS-CoV-2; [MeSH] United States",title_abstract,strict,2200,298,2498,3553.7,strong_candidate,4,"This study directly analyzes COVID-19 transmission in U.S. states, using original empirical data to estimate and discuss the basic reproduction number (R0) in the context of mitigation measures. All relevance dimensions are explicitly addressed in the title, abstract, and metadata.",4,"The study explicitly investigates COVID-19, as stated in the title, abstract, and MeSH terms.",4,"The study focuses on human populations in U.S. states, as indicated by MeSH terms and abstract.",4,"The research is conducted in real-world U.S. states, with specific locations named in the abstract.",4,"Publication type is Journal Article and the abstract describes analysis of infection and death counts, indicating original empirical data.",4,"The abstract explicitly discusses the base reproduction number and its reduction, and MeSH terms include 'Basic Reproduction Number.'",1.0,,,
33425988,,Visual Detection of SARS-CoV-2 RNA by Conventional PCR-Induced Generation of DNAzyme Sensor.,"Anantharaj A, Das SJ, Sharanabasava P, Lodha R, Kabra SK, Sharma TK, Medigeshi GR.",Front Mol Biosci. 2020 Dec 23;7:586254. doi: 10.3389/fmolb.2020.586254. eCollection 2020.,Anantharaj,Frontiers in molecular biosciences,2020,2021/01/11,PMC7793695,,10.3389/fmolb.2020.586254,"The gold standard for the diagnosis of SARS-CoV-2, the causative agent of COVID-19, is real-time polymerase chain reaction (PCR), which is labor-intensive, expensive, and not widely available in resource-poor settings. Therefore, it is imperative to develop novel, accurate, affordable, and easily accessible assays/sensors to diagnose and isolate COVID-19 cases. To address this unmet need, we utilized the catalytic potential of peroxidase-like DNAzyme and developed a simple visual detection assay for SARS-CoV-2 RNA using a conventional thermal cycler by the PCR-induced generation of DNAzyme sensor. The performance of RT-PCR DNAzyme-based sensor was comparable to that of real-time PCR. The pilot scale validation of RT-PCR DNAzyme-based sensor has shown ~100% sensitivity and specificity in clinical specimens (nasopharyngeal swab, n = 34), with a good correlation (Spearman r = 0.799) with the Ct-value of fluorescence probe-based real-time PCR. These findings clearly indicate the potential of this inexpensive, sensitive, and specific molecular diagnostic test to extend our testing capabilities for the detection of SARS-CoV-2 to curtail COVID-19 transmission.",COVID-19; DNAzyme; SARS-CoV-2; colorimetric assay; real-time-PCR; sensor,Journal Article,,title_abstract,strict,2090,295,2385,2887.4,unlikely_candidate,3,"The study is highly relevant to COVID-19 and presents original empirical data from human clinical samples. However, it does not address the basic reproduction number (R0) or related epidemiological parameters, which are central to the review question.",4,"The study explicitly investigates SARS-CoV-2 and COVID-19, as stated in the title, keywords, and abstract.",4,"The study uses clinical specimens from humans (nasopharyngeal swabs), indicating direct relevance to human populations.",2,The abstract does not specify a real-world geographic or field context; only clinical specimens are mentioned.,4,"The study reports pilot scale validation using clinical specimens, indicating original empirical data collection from human subjects.",0,There is no mention of the basic reproduction number (R0) or related transmission parameters in the title or abstract.,1.0,,,
33262724,,Psychological Pathways Linking Public Trust During the Coronavirus Pandemic to Mental and Physical Well-being.,"Olagoke AA, Olagoke OO, Hughes AM.",Front Psychol. 2020 Nov 11;11:570216. doi: 10.3389/fpsyg.2020.570216. eCollection 2020.,Olagoke,Frontiers in psychology,2020,2020/12/02,PMC7686134,,10.3389/fpsyg.2020.570216,"The well-being of the public during the 2019 coronavirus (COVID-19) pandemic is deeply rooted in institutional trust in the government's risk communication effort. The objective of this study was to examine the psychological pathway through which public trust in the government is associated with mental and physical well-being. We collected cross-sectional data from 501 participants aged ≥18 years using an online panel. Public trust in the government was assessed as our exposure variable. We screened for psychological distress by combining the Patient Health Questionnaire and the General Anxiety Disorder scale. Physical well-being was examined using self-rated health. We further assessed the roles of risk perceptions. The author conducted a one-way analysis of variance (ANOVA), Pearson's correlations, multivariable regressions, and mediation analyses (using the Preachers and Hayes' approach). Participants were 55.29% female, 67.86% Caucasian/white with a mean age of 32.44 ± 11.94 years. Public trust in the government regarding COVID-19 was negatively correlated with psychological distress (r = -0.20; p < 0.001) and positively associated with physical well-being (r = 0.13; p < 0.001). After adjusting for sociodemographic and socioeconomic factors, public trust remained negatively associated with psychological distress (β = -0.19; 95% confidence intervals, [CI] -0.30, -0.09) and positively associated with physical well-being (β = 0.26; 95% CI [0.16, -0.37]). Perceived self-efficacy to practice COVID-19 protective behavior partially mediated the relationship between public trust and psychological distress (13.07%); and physical well-being (28.02%). Perceived self-efficacy to protect self against COVID-19 infection can serve as a psychological pathway through which public trust may be associated with mental and physical health.",coronavirus disease; mental health; perceived self-efficacy; physical health; public trust,Journal Article,,title_abstract,strict,2230,279,2509,3859.7,unlikely_candidate,3,"The study is highly relevant to COVID-19 and presents original empirical data from humans, but it does not address the basic reproduction number (R0) or transmission dynamics. Its focus is on psychological and well-being outcomes, not epidemiological parameters.",4,"The study explicitly investigates COVID-19, as stated in the title and abstract.",4,"The study collected data from 501 human participants aged ≥18 years, focusing on human populations.",2,The abstract does not specify a geographic location or real-world field context for the study.,4,The study reports original cross-sectional data collection from human subjects using an online panel.,0,There is no mention of the basic reproduction number (R0) or related transmission parameters in the title or abstract.,1.0,,,
33343898,,Impact of non-pharmaceutical interventions on the COVID-19 epidemic: A modelling study.,"Awaidy SA, Mahomed O.",SAGE Open Med. 2020 Dec 9;8:2050312120979462. doi: 10.1177/2050312120979462. eCollection 2020.,Awaidy,SAGE open medicine,2020,2020/12/21,PMC7731697,,10.1177/2050312120979462,"OBJECTIVE: This study aimed to assess the impact of non-pharmaceutical interventions on the COVID-19 epidemic in Oman. METHODS: Data were retrieved from published national surveillance data between 24 February and 30 June 2020. To show the impact of the Government introduced public health intervention early in the epidemic, we used a simple disease-transmission model equation of the 2019-n CoV epidemic. RESULTS: From all confirmed cases, the rates of intensive care unit admission were 4.56% (1824). We estimated an R 0 of 3.11 with no intervention would result in nearly the entire population of Oman being infected within 65 days. A reduction of the R 0 to 1.51 provided an estimated 89,056 confirmed cases, with 167 deaths or 0.4% mortality by June 30 with a requirement of 4052 intensive care unit beds. The current scenario (24 February to 30 June 2020) indicates an R 0 of 1.41, resulting in 40,070 confirmed COVID-19 cases, 176 deaths and 69% of confirmed cases recovered. CONCLUSION: In early implementation of non-pharmaceutical interventions, an intensive lockdown has had a profound impact on the mitigation of a large-scale COVID-19 outbreak in Oman.",COVID-19; Oman; disease-transmission model; non-pharmaceutical interventions,Journal Article,,title_abstract,strict,2102,269,2371,7815.4,strong_candidate,4,"This study directly estimates R0 for COVID-19 in Oman using original surveillance data and models the impact of interventions. All dimensions are explicitly addressed in the abstract, making it highly relevant to the research question.",4,"The study explicitly investigates COVID-19, as stated in the title, keywords, and abstract.",4,"The study analyzes human cases in Oman using national surveillance data, focusing on confirmed COVID-19 cases.",4,"The study is set in Oman, using real-world national data and context.",4,The abstract describes analysis of original national surveillance data and outcomes among confirmed cases; publication type is Journal Article.,4,The study explicitly estimates and reports R0 values for different intervention scenarios.,1.0,,,
32921921,,Global dynamics of a multi-strain SEIR epidemic model with general incidence rates: application to COVID-19 pandemic.,"Khyar O, Allali K.",Nonlinear Dyn. 2020;102(1):489-509. doi: 10.1007/s11071-020-05929-4. Epub 2020 Sep 8.,Khyar,Nonlinear dynamics,2020,2020/09/14,PMC7478444,,10.1007/s11071-020-05929-4,"This paper investigates the global stability analysis of two-strain epidemic model with two general incidence rates. The problem is modelled by a system of six nonlinear ordinary differential equations describing the evolution of susceptible, exposed, infected and removed individuals. The wellposedness of the suggested model is established in terms of existence, positivity and boundedness of solutions. Four equilibrium points are given, namely the disease-free equilibrium, the endemic equilibrium with respect to strain 1, the endemic equilibrium with respect to strain 2, and the last endemic equilibrium with respect to both strains. By constructing suitable Lyapunov functional, the global stability of the disease-free equilibrium is proved depending on the basic reproduction number R 0 . Furthermore, using other appropriate Lyapunov functionals, the global stability results of the endemic equilibria are established depending on the strain 1 reproduction number R 0 1 and the strain 2 reproduction number R 0 2 . Numerical simulations are performed in order to confirm the different theoretical results. It was observed that the model with a generalized incidence functions encompasses a large number of models with classical incidence functions and it gives a significant wide view about the equilibria stability. Numerical comparison between the model results and COVID-19 clinical data was conducted. Good fit of the model to the real clinical data was remarked. The impact of the quarantine strategy on controlling the infection spread is discussed. The generalization of the problem to a more complex compartmental model is illustrated at the end of this paper.",Basic reproduction number; COVID-19; General incidence function; Global stability analysis; Multi-strain epidemic model; SEIR,Journal Article,,title_abstract,strict,2148,318,2466,3984.2,possible_candidate,3,"This study is highly relevant for disease and parameter dimensions, directly addressing COVID-19 and the basic reproduction number. However, it is primarily a modeling study with unclear original data collection, and the geographic context is general rather than specific.",4,"COVID-19 is explicitly mentioned in the title, keywords, and abstract as the application of the model.",4,"The model describes susceptible, exposed, infected, and removed individuals, and numerical comparison is made to COVID-19 clinical data, indicating a focus on human populations.",2,The study is global in scope but does not specify a real-world geographic context beyond using clinical data for model fitting.,2,"The study is primarily mathematical modeling, but it mentions numerical comparison with COVID-19 clinical data. It is unclear if original data was collected or if existing data was used.",4,"The basic reproduction number (R0) is explicitly central to the analysis, as stated in the abstract and keywords.",0.8,,,
33245294,,The effect of early-stage public health policies in the transmission of COVID-19 for South American countries.,"Valcarcel B, Avilez JL, Torres-Roman JS, Poterico JA, Bazalar-Palacios J, Vecchia C.",Rev Panam Salud Publica. 2020 Nov 20;44:e148. doi: 10.26633/RPSP.2020.148. eCollection 2020.,Valcarcel,Revista panamericana de salud publica = Pan American journal of public health,2020,2020/11/27,PMC7679045,,10.26633/RPSP.2020.148,"OBJECTIVES: The analysis of transmission dynamics is crucial to determine whether mitigation or suppression measures reduce the spread of coronavirus disease 2019 (COVID-19). This study sought to estimate the basic (R0 ) and time-varying (Rt ) reproduction number of COVID-19 and contrast the public health measures for ten South American countries. METHODS: Data was obtained from the European Centre for Disease Prevention and Control. Country-specific R0 values during the first two weeks of the outbreak and Rt values after 90 days were estimated. RESULTS: Countries used a combination of isolation, physical distancing, quarantine, and community-wide containment measures to staunch the spread of COVID-19 at different points in time. R0 ranged from 1.52 (95% confidence interval: 1.13-1.99) in Venezuela to 3.83 (3.04-4.75) in Chile, whereas Rt after 90 days ranged from 0.71 (95% credible interval: 0.39-1.05) in Uruguay to 1.20 (1.19-1.20) in Brazil. Different R0 and Rt values may be related to the testing capacity of each country. CONCLUSION: R0 in the early phase of the outbreak varied across the South American countries. The public health measures adopted in the initial period of the pandemic appear to have reduced Rt over time in each country, albeit to different levels.","Severe acute respiratory syndrome; South America; basic reproduction number; betacoronavirus; communicable diseases, emerging; epidemiology; pandemics",Journal Article,,title_abstract,strict,2142,296,2438,3477.6,strong_candidate,4,"This study directly estimates and reports R0 for COVID-19 in multiple South American countries using original data analysis. All relevance dimensions are explicitly addressed in the title and abstract, making it highly relevant to the research question.",4,"The study explicitly investigates COVID-19 transmission dynamics in South American countries, as stated in the title and abstract.",4,"The study analyzes transmission in human populations across ten South American countries, focusing on public health measures and epidemiological outcomes.",4,"The research is conducted in real-world geographic contexts, specifically ten South American countries.",4,"The abstract describes original estimation of R0 and Rt using data from the European Centre for Disease Prevention and Control, indicating original empirical analysis.",4,"The study explicitly estimates and reports the basic reproduction number (R0) for COVID-19, which is central to the research.",1.0,,,
32088335,,"Comments on ""Preliminary estimation of the basic reproduction number of novel Coronavirus (2019-nCoV) in China, from 2019 to 2020: A data-driven Analysis in the early phase of the outbreak"".",Dhungana HN.,Int J Infect Dis. 2020 May;94:72-73. doi: 10.1016/j.ijid.2020.02.024. Epub 2020 Feb 20.,Dhungana,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2020,2020/02/24,PMC7129612,,10.1016/j.ijid.2020.02.024,,"[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",Letter; Comment,"[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_only,lenient,1614,311,1925,4849.6,possible_candidate,3,"The title and keywords provide strong evidence for disease, population, location, and parameter relevance, but the article is likely a commentary rather than original research. Title-only screening limits certainty, especially regarding the presence of primary data.",4,"The title and keywords explicitly mention COVID-19, SARS-CoV-2, and 2019-nCoV, confirming high disease relevance despite limited metadata.",4,"The keywords include 'Humans' and the context is the COVID-19 outbreak in China, indicating clear focus on human populations.",3,"China is explicitly mentioned in both the title and keywords, suggesting a real-world setting, though details are sparse.",1,"The title indicates this is a 'Comments on' article, suggesting it is likely a commentary or letter rather than original empirical research.",4,"The basic reproduction number is explicitly mentioned in both the title and keywords, indicating high relevance to the target parameter.",0.9,,,
33628432,,Increase in public interest concerning alternative medicine during the COVID-19 pandemic in Indonesia: a Google Trends study.,"Rokhmah D, Ali K, Putri SMD, Khoiron K.",F1000Res. 2020 Oct 6;9:1201. doi: 10.12688/f1000research.25525.2. eCollection 2020.,Rokhmah,F1000Research,2020,2021/03/10,PMC7879216,,10.12688/f1000research.25525.2,"Background: The COVID-19 pandemic has triggered individuals to increase their healthy behaviour in order to prevent transmission, including improving their immunity potentially through the use of alternative medicines. This study aimed to examine public interest on alternative medicine during the COVID-19 pandemic using Google Trends in Indonesia. Methods: Employing a quantitative study, the Spearman rank test was used to analyze the correlation between Google Relative Search Volume (RSV) of various search terms, within the categories of alternative medicine, herbal medicine and practical activity, with COVID-19 cases. In addition, time lag correlation was also investigated. Results: Public interest toward alternative medicine during COVID-19 pandemic in Indonesia is dramatically escalating. All search term categories (alternative medicine, medical herbal, and alternative medicine activities) were positively associated with COVID-19 cases (p<0.05). The terms ' ginger' (r=0.6376), ' curcumin' (r=0.6550) and ' planting ginger' (0.6713) had the strongest correlation. Furthermore, time lag correlation between COVID-19 and Google RSV was also positively significant (p<0.05). Conclusion: Public interest concerning alternative medicine related terms dramatically increased after the first COVID-19 confirmed case was reported in Indonesia. Time lag correlation showed good performance using weekly data. The Indonesian Government will play an important role to provide and monitor information related to alternative medicine in order for the population to receive the maximum benefit.",COVID-19; alternative medicine; pandemic; search activity,Journal Article,[MeSH] COVID-19; [MeSH] Complementary Therapies; [MeSH] Humans; [MeSH] Indonesia; [MeSH] Pandemics; [MeSH] Search Engine,title_abstract,strict,2168,299,2467,3983.7,unlikely_candidate,3,"While the study is highly relevant to COVID-19 and human populations in Indonesia, and presents original analysis, it does not address the basic reproduction number (R0) or transmission parameters. Its focus is on public interest in alternative medicine, not epidemiological modeling or transmission dynamics.",4,COVID-19 is explicitly mentioned as the context and focus throughout the title and abstract.,4,"The study concerns public interest and behavior in Indonesia, clearly focusing on humans.",4,"The study is set in Indonesia, a real-world geographic context, as stated in the title and abstract.",3,"The study analyzes Google Trends data and COVID-19 case data, suggesting original data analysis, but does not describe direct data collection from human subjects.",0,There is no mention of the basic reproduction number (R0) or related transmission parameters in the title or abstract.,1.0,,,
33174964,,Tracking excess deaths associated with the COVID-19 epidemic as an epidemiological surveillance strategy-preliminary results of the evaluation of six Brazilian capitals.,"Freitas ARR, Medeiros NM, Frutuoso LCV, Beckedorff OA, Martin LMA, Coelho MMM, Freitas GGS, Lemos DRQ, Cavalcanti LPG.",Rev Soc Bras Med Trop. 2020 Nov 6;53:e20200558. doi: 10.1590/0037-8682-0558-2020. eCollection 2020.,Freitas,Revista da Sociedade Brasileira de Medicina Tropical,2020,2020/11/11,PMC7670756,,10.1590/0037-8682-0558-2020,"INTRODUCTION: In March 2020, the World Health Organization declared the coronavirus disease (COVID-19) outbreak a pandemic. In Brazil, 110 thousand cases and 5,901 deaths were confirmed by the end of April 2020. The scarcity of laboratory resources, the overload on the service network, and the broad clinical spectrum of the disease make it difficult to document all the deaths due to COVID-19. The aim of this study was to assess the mortality rate in Brazilian capitals with a high incidence of COVID-19. METHODS: We assessed the weekly mortality between epidemiological week 1 and 16 in 2020 and the corresponding period in 2019. We estimated the expected mortality at 95% confidence interval by projecting the mortality in 2019 to the population in 2020, using data from the National Association of Civil Registrars (ARPEN-Brasil). RESULTS: In the five capitals with the highest incidence of COVID-19, we identified excess deaths during the pandemic. The age group above 60 years was severely affected, while 31% of the excess deaths occurred in the age group of 20-59 years. There was a strong correlation (r = 0.94) between excess deaths and the number of deaths confirmed by epidemiological monitoring. The epidemiological surveillance captured only 52% of all mortality associated with the COVID-19 pandemic in the cities examined. CONCLUSIONS: Considering the simplicity of the method and its low cost, we believe that the assessment of excess mortality associated with the COVID-19 pandemic should be used as a complementary tool for regular epidemiological surveillance.","[MeSH] Adult; [MeSH] Betacoronavirus; [MeSH] Brazil; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Middle Aged; [MeSH] Mortality; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Young Adult",Journal Article,"[MeSH] Adult; [MeSH] Betacoronavirus; [MeSH] Brazil; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Middle Aged; [MeSH] Mortality; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Young Adult",title_abstract,strict,2338,307,2645,3539.1,unlikely_candidate,3,"This study is highly relevant to COVID-19 epidemiology in humans and provides original empirical data from real-world settings. However, it does not address the basic reproduction number (R0), focusing instead on excess mortality as a surveillance tool.",4,"The study explicitly investigates COVID-19 and SARS-CoV-2, as stated in the title, abstract, and MeSH terms.",4,"The study focuses on human populations in Brazilian capitals, with age groups specified and MeSH terms including 'Humans.'",4,"The research is conducted in real-world settings across six Brazilian capitals, as described in the title and abstract.",4,"The abstract describes original analysis of mortality data collected from national registries, and the publication type is 'Journal Article.'",1,"The study focuses on excess mortality and mortality rates, not on the basic reproduction number (R0) or related transmission parameters.",1.0,,,
32903503,,Evaluation of Four Commercial Kits for SARS-CoV-2 Real-Time Reverse-Transcription Polymerase Chain Reaction Approved by Emergency-Use-Authorization in Korea.,"Hur KH, Park K, Lim Y, Jeong YS, Sung H, Kim MN.",Front Med (Lausanne). 2020 Aug 13;7:521. doi: 10.3389/fmed.2020.00521. eCollection 2020.,Hur,Frontiers in medicine,2020,2020/09/09,PMC7438443,,10.3389/fmed.2020.00521,"SARS-CoV-2 real-time reverse-transcription PCR (rRT-PCR) is the most effective testing system currently available to counter COVID-19 epidemics when potent treatments and vaccines are unavailable. Therefore, four SARS-CoV-2 rRT-PCR kits have been approved by the emergency-use-authorization (EUA) without clinical validation in Korea until March 15, 2020. This study evaluated the analytical and clinical performance of these kits. Allplex 2019-nCoV Real-time PCR (Seegene, Seoul, Korea), PowerChek 2019-nCoV (KogeneBiotech, Seoul), Real-Q 2019-nCoV Real-Time Detection (BioSewoom, Seoul), and StandardM nCoV Detection (SD BIOSENSOR, Osong, Korea) were evaluated. The limit of detection (LODs) of Allplex, PowerChek, and Real-Q was determined by testing the transcribed RNA of SARS-CoV-2 E and the RNA of SARS-CoV Frankfurt1. A total of 27 consecutive samples comprising 13 sputum, 12 nasopharyngeal swab (NPS), 1 urine and 1 stool sample were collected from 2 COVID-19 patients for sensitivity analysis. Precision was assessed via daily tests of positive and negative controls in each kit for 5 d. Reproducibility was examined by repeating 21 samples and 10-fold dilutions of 14 samples in pairs using Allplex. Specificity was evaluated with 24 other respiratory virus-positive samples. LOD of Allplex, PowerChek, and Real-Q were 153.9, 84.1, and 80.6 copies/mL, respectively. The degrees of association between Cts and log viral concentrations by Allplex and PowerChek was expressed as y = -3.319 log (x) + 42.039 (R = 0.96) and y = -3.392 log(x) + 43.113 (R = 0.98), respectively. One or more of the 4 kits detected 20 out of 27 clinical samples positive. Of the 20 positive samples, the detection rates of positives for Allplex, PowerChek, Real-Q, and StandardM were 90.0, 82.3, 75.0, and 100.0%, respectively, but those of PowerChek and Real-Q would be 100% if out-of-cutoff Cts were counted as positives. Precision was 100%. Interpretation of Allplex results was reproducible when Ct of E ≤33. All 4 kits showed no cross-reactivity with other respiratory viruses. Performance of the 4 kits indicated the suitability of these for diagnosis and follow-up testing of COVID-19. Laboratory doctors who initially implement these EUA kits must be able to interpret quality control parameters.",coronavirus infectious disease 2019; emergency-use-authorization; polymerase chain reaction; real time; reverse transcription; severe acute respiratory syndrome coronavirus 2,Journal Article,,title_abstract,strict,2452,294,2746,3810.6,unlikely_candidate,3,"The study is highly relevant to COVID-19 and presents original empirical data from human samples in Korea. However, it does not address the basic reproduction number (R0) or transmission dynamics, which is the target parameter for this review.",4,"The study explicitly investigates SARS-CoV-2 and COVID-19, as stated in the title, keywords, and abstract.",4,"The study involves clinical samples from COVID-19 patients, indicating a focus on humans.",3,"The study is conducted in Korea and uses real-world clinical samples, though the geographic context is not the main focus.",4,"The abstract describes original data collection from human subjects, including sample collection and performance evaluation of diagnostic kits.",0,There is no mention of the basic reproduction number (R0) or related transmission parameters in the title or abstract.,1.0,,,
32853292,,Simulation of the COVID-19 epidemic on the social network of Slovenia: Estimating the intrinsic forecast uncertainty.,"Zaplotnik Ž, Gavrić A, Medic L.",PLoS One. 2020 Aug 27;15(8):e0238090. doi: 10.1371/journal.pone.0238090. eCollection 2020.,Zaplotnik,PloS one,2020,2020/08/28,PMC7451520,,10.1371/journal.pone.0238090,"In the article a virus transmission model is constructed on a simplified social network. The social network consists of more than 2 million nodes, each representing an inhabitant of Slovenia. The nodes are organised and interconnected according to the real household and elderly-care center distribution, while their connections outside these clusters are semi-randomly distributed and undirected. The virus spread model is coupled to the disease progression model. The ensemble approach with the perturbed transmission and disease parameters is used to quantify the ensemble spread, a proxy for the forecast uncertainty. The presented ongoing forecasts of COVID-19 epidemic in Slovenia are compared with the collected Slovenian data. Results show that at the end of the first epidemic wave, the infection was twice more likely to transmit within households/elderly care centers than outside them. We use an ensemble of simulations (N = 1000) and data assimilation approach to estimate the COVID-19 forecast uncertainty and to inversely obtain posterior distributions of model parameters. We found that in the uncontrolled epidemic, the intrinsic uncertainty mostly originates from the uncertainty of the virus biology, i.e. its reproduction number. In the controlled epidemic with low ratio of infected population, the randomness of the social network becomes the major source of forecast uncertainty, particularly for the short-range forecasts. Virus transmission models with accurate social network models are thus essential for improving epidemics forecasting.","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Computer Simulation; [MeSH] Coronavirus Infections; [MeSH] Disease Progression; [MeSH] Family Characteristics; [MeSH] Forecasting; [MeSH] Humans; [MeSH] Models, Theoretical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Slovenia; [MeSH] Social Networking; [MeSH] Uncertainty","Journal Article; Research Support, Non-U.S. Gov't","[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Computer Simulation; [MeSH] Coronavirus Infections; [MeSH] Disease Progression; [MeSH] Family Characteristics; [MeSH] Forecasting; [MeSH] Humans; [MeSH] Models, Theoretical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Slovenia; [MeSH] Social Networking; [MeSH] Uncertainty",title_abstract,strict,2350,286,2636,2981.0,unlikely_candidate,3,"The study is highly relevant for disease, population, location, and parameter, but it is a modeling study without original empirical data collection. It provides valuable insights into R0 estimation for COVID-19 in Slovenia but does not present new empirical data.",4,"COVID-19 and SARS-CoV-2 are explicitly mentioned in the title, abstract, and MeSH terms.",4,"The study models the entire human population of Slovenia, as stated in the abstract.",4,"The study is set in Slovenia, using real demographic and social network data.",1,The study is primarily a computer simulation/modeling study; it compares forecasts to collected data but does not describe original data collection.,4,The basic reproduction number is explicitly discussed as a key parameter in the abstract and MeSH terms.,1.0,,,
